frameNum,game_id,ind,gametime,period,event_id,possession_event_type,game_event_type,active_player_id,active_player_name,active_jerseyNum,active_home_team,active_position,ball_x,ball_y,away_x_10,away_x_14,away_x_15,away_x_16,away_x_17,away_x_18,away_x_2,away_x_20,away_x_21,away_x_22,away_x_23,away_x_24,away_x_3,away_x_6,away_x_7,away_x_9,away_y_10,away_y_14,away_y_15,away_y_16,away_y_17,away_y_18,away_y_2,away_y_20,away_y_21,away_y_22,away_y_23,away_y_24,away_y_3,away_y_6,away_y_7,away_y_9,gk_away,home_x_1,home_x_10,home_x_11,home_x_13,home_x_15,home_x_16,home_x_18,home_x_19,home_x_20,home_x_24,home_x_3,home_x_5,home_x_6,home_x_7,home_x_9,home_y_1,home_y_10,home_y_11,home_y_13,home_y_15,home_y_16,home_y_18,home_y_19,home_y_20,home_y_24,home_y_3,home_y_5,home_y_6,home_y_7,home_y_9,gk_home,goal_likely,goal_reason,i.period,i.gametime,event_type,home_team,sub_out_id,sub_in_id,shooter_id,player_name,gk_id,gk_name,shot_type,penalty,free_kick,shot_outcome,goal
10129,3857,8775,4.88,1,6623905,SH,OTB,11488,Ricardo Horta,21,0,RW,-48.33,6.36,NA,NA,NA,-46.061,-42.674,-19.196,-12.091,-14.489,-44.046,30.633,-48.505,-2.481,-4.322,NA,-39.216,NA,NA,NA,NA,5.527,-5.715,6.479,13.453,-12.81,8.756,0.594,12.911,-1.029,11.304,NA,-2.167,NA,22,-51.104,-34.493,NA,NA,-43.989,NA,-27.329,-50.63,-45.62,NA,-47.084,-46.698,-44.653,-30.05,-9.644,3.891,-3.458,NA,NA,-3.911,NA,13.238,9.988,2.231,NA,13.096,7.916,6.167,18.503,6.775,1,TRUE,goal_detected,1,4.87,OTB,FALSE,NA,NA,11488,Ricardo Horta,13907,Seun-gyu Kim,F,FALSE,FALSE,G,TRUE
NA,3857,NA,NA,NA,6625655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,13.95,OTB,FALSE,NA,NA,NA,NA,13907,Seun-gyu Kim,NA,FALSE,FALSE,S,FALSE
30384,3857,29048,16.14,1,6623426,SH,OTB,13923,Gue-sung Cho,9,1,CF,45.42,7.79,NA,NA,NA,36.922,43.839,42.747,46.03,46.81,36.198,49.59,40.964,46.08,45.559,NA,46.048,NA,NA,NA,NA,5.54,-5.629,10.088,7.589,-1.663,17.336,0.789,0.995,1.69,1.884,NA,3.235,NA,22,-25,45.344,NA,NA,36.446,NA,29.149,45.375,44.391,NA,27.19,45.927,27.129,38.252,46.332,1.469,11.987,NA,NA,-2.382,NA,18.872,2.035,-8.978,NA,10.13,-1.301,-0.842,27.077,5.551,1,FALSE,no_data,1,16.13,OTB,TRUE,NA,NA,13923,Gue-sung Cho,8538,Diogo Costa,S,FALSE,FALSE,S,FALSE
30436,3857,29100,16.17,1,6623431,SH,OTB,13912,Jin-su Kim,3,1,LB,52.86,-3.63,NA,NA,NA,42.949,45.714,42.696,44.72,50.607,39.452,51.516,39.736,48.764,45.837,NA,45.959,NA,NA,NA,NA,1.448,-6.659,8.349,5.558,-0.531,13.907,-1.416,-0.578,1.339,1.062,NA,3.941,NA,22,-25,46.44,NA,NA,29.698,NA,29.762,45.633,45.382,NA,28.457,47.816,29.247,38.196,46.573,0.942,13.629,NA,NA,0.108,NA,17.249,1.021,-8.613,NA,7.893,-1.419,-2.485,25.147,5.279,1,TRUE,goal_detected,1,16.17,OTB,TRUE,NA,NA,13912,Jin-su Kim,8538,Diogo Costa,F,FALSE,FALSE,G,TRUE
49401,3857,48125,26.72,1,6623996,SH,OTB,13911,Young-gwon Kim,19,1,LCB,51.57,7.07,NA,NA,NA,39.659,38.883,44.876,46.99,48.227,47.954,50.666,41.802,45.686,46.304,NA,45.834,NA,NA,NA,NA,13.006,-3.943,19.767,10.388,7.919,-2.146,1.162,2.597,0.823,2.002,NA,3.739,NA,22,-25,42.794,NA,NA,48.947,NA,35.536,48.36,47.657,NA,31.191,34.172,29.694,48.683,46.237,1.241,9.005,NA,NA,0.181,NA,22.287,1.501,-3.307,NA,10.394,9.193,-8.248,30.343,5.744,1,TRUE,goal_detected,1,26.72,OTB,TRUE,NA,NA,13911,Young-gwon Kim,8538,Diogo Costa,V,FALSE,FALSE,G,TRUE
54502,3857,53241,29.56,1,6624221,SH,OTB,6020,Cristiano Ronaldo,7,0,CF,-40.71,5.11,NA,NA,NA,-18.298,-11.886,-5.306,-2.897,-6.755,-7.75,33.333,-16.315,2.062,1.408,NA,-44.532,NA,NA,NA,NA,17.646,-5.275,11.874,23.956,-14.286,23.724,2.973,6.298,-2.36,14.305,NA,3.623,NA,22,-45.846,-0.462,NA,NA,-32.15,NA,-9.217,-26.415,-32.674,NA,-11.94,-17.043,-21.256,-14.549,0.642,2.173,-1.515,NA,NA,-4.084,NA,19.94,16.291,1.784,NA,22.211,16.649,7.216,24.533,14.126,1,FALSE,no_data,1,29.55,OTB,FALSE,NA,NA,6020,Cristiano Ronaldo,13907,Seun-gyu Kim,O,FALSE,FALSE,S,FALSE
55837,3857,54576,30.3,1,6623503,SH,OTB,1257,In-beom Hwang,6,1,CM,32.52,8.47,NA,NA,NA,28.806,33.013,36.541,39.399,38.745,34.275,48.403,31.253,36.673,33.921,NA,9.378,NA,NA,NA,NA,7.619,-6.034,4.936,7.384,-6.058,9.365,0.426,-0.243,2.431,5.267,NA,-7.778,NA,22,-28.546,39.21,NA,NA,22.171,NA,35.455,6.731,5.147,NA,20.874,20.554,32.222,34.935,38.536,0.45,3.102,NA,NA,-8.161,NA,-8.602,10.396,-4.619,NA,16.061,4.019,8.081,5.957,12.001,1,FALSE,no_data,1,30.28,OTB,TRUE,NA,NA,1257,In-beom Hwang,NA,NA,S,FALSE,FALSE,B,FALSE
62402,3857,61171,33.95,1,6623728,SH,OTB,127,Diogo Dalot,2,0,RB,-30.1,0.85,NA,NA,NA,-7.304,-22.984,4.137,-28.177,-2.294,-30.776,31.336,-12.486,9.373,6.42,NA,-34.202,NA,NA,NA,NA,6.283,-20.636,7.428,1.952,-21.824,12.742,-0.257,-5.789,-9.152,10.883,NA,-8.353,NA,22,-47.831,-3.718,NA,NA,-31.654,NA,-2.4,-31.768,-34.773,NA,-34.196,-17.61,-22.876,-5.931,12.057,-0.495,17.49,NA,NA,-6.738,NA,-10.638,1.52,-2.849,NA,8.884,0.718,9.785,-20.462,2.863,1,FALSE,no_data,1,33.9,OTB,FALSE,NA,NA,127,Diogo Dalot,13907,Seun-gyu Kim,S,FALSE,FALSE,S,FALSE
63496,3857,62265,34.56,1,6623747,SH,OTB,1907,Vitinha,16,0,CM,-31.31,7.58,NA,NA,NA,-26.548,-42.078,-33.75,-23.804,-29.14,-33.786,25,-40.695,-35.387,-38.029,NA,-41.657,NA,NA,NA,NA,5.571,-7.024,17.142,1.033,-12.407,-1.9,0.22,-4.647,0.337,0.755,NA,1.153,NA,22,-49.757,-36.653,NA,NA,-40.992,NA,-31.226,-40.079,-40.215,NA,-38.778,-39.055,-38.424,-38.809,-33.455,0.478,-7.79,NA,NA,-8.137,NA,1.763,3.435,-4.976,NA,10.536,-2.656,-0.549,-5.443,3.259,1,TRUE,goal_detected,1,34.55,OTB,FALSE,NA,NA,1907,Vitinha,13907,Seun-gyu Kim,V,FALSE,FALSE,S,FALSE
67296,3857,66080,36.67,1,6623945,SH,OTB,6020,Cristiano Ronaldo,7,0,CF,-44.5,13.91,NA,NA,NA,-28.242,-38.251,-12.75,-43.348,-12.66,-43.361,29.37,-30.396,0.923,-1.522,NA,-44.065,NA,NA,NA,NA,-11.877,2.06,11.297,32.909,-17.01,11.18,2.146,23.982,-1.108,14.95,NA,15.618,NA,22,-51.018,-34.216,NA,NA,-40.512,NA,-23.175,-44.52,-45.274,NA,-44.848,-39.805,-23.449,-25.662,-5.368,2.903,-5.82,NA,NA,1.612,NA,-0.624,6.689,10.804,NA,23.799,12.901,17.261,26.871,6.36,1,FALSE,no_data,1,36.67,OTB,FALSE,NA,NA,6020,Cristiano Ronaldo,NA,NA,S,FALSE,FALSE,B,FALSE
