frameNum,game_id,ind,gametime,period,event_id,possession_event_type,game_event_type,active_player_id,active_player_name,active_jerseyNum,active_home_team,active_position,ball_x,ball_y,away_x_1,away_x_10,away_x_11,away_x_13,away_x_16,away_x_17,away_x_19,away_x_2,away_x_20,away_x_21,away_x_23,away_x_26,away_x_3,away_x_5,away_x_7,away_y_1,away_y_10,away_y_11,away_y_13,away_y_16,away_y_17,away_y_19,away_y_2,away_y_20,away_y_21,away_y_23,away_y_26,away_y_3,away_y_5,away_y_7,gk_away,home_x_1,home_x_10,home_x_11,home_x_12,home_x_14,home_x_15,home_x_16,home_x_19,home_x_2,home_x_3,home_x_4,home_x_6,home_x_9,home_y_1,home_y_10,home_y_11,home_y_12,home_y_14,home_y_15,home_y_16,home_y_19,home_y_2,home_y_3,home_y_4,home_y_6,home_y_9,gk_home,goal_likely,goal_reason,i.period,i.gametime,event_type,home_team,sub_out_id,sub_in_id,shooter_id,player_name,gk_id,gk_name,shot_type,penalty,free_kick,shot_outcome,goal
37625,3814,34587,19.11,1,6476067,SH,OTB,3519,Michael Estrada,11,0,CF,-50.43,-4.01,26.417,-35.536,-49.377,-46.763,NA,-23.765,-39.511,-10.9,-17.421,NA,-25.395,NA,-6.295,NA,-36.413,-1.787,-18.358,0.017,-1.491,NA,13.663,11.919,8.853,-1.185,NA,-2.321,NA,-7.715,NA,-12.749,1,-51.514,-36.244,-15.612,-44.176,-46.053,-44.743,-49.759,-10.345,-37.145,-48.771,NA,-34.913,NA,-2.693,-12.885,5.425,-3.823,8.539,-10.087,-5.463,-1.232,-21.568,0.537,NA,4.325,NA,1,FALSE,no_data,1,19.1,OTB,FALSE,NA,NA,3519,Michael Estrada,NA,NA,S,FALSE,FALSE,O,FALSE
37625,3814,34588,19.11,1,6476067,SH,OTB,3519,Michael Estrada,11,0,CF,-50.43,-4.01,26.417,-35.536,-49.377,-46.763,NA,-23.765,-39.511,-10.9,-17.421,NA,-25.395,NA,-6.295,NA,-36.413,-1.787,-18.358,0.017,-1.491,NA,13.663,11.919,8.853,-1.185,NA,-2.321,NA,-7.715,NA,-12.749,1,-51.514,-36.244,-15.612,-44.176,-46.053,-44.743,-49.759,-10.345,-37.145,-48.771,NA,-34.913,NA,-2.693,-12.885,5.425,-3.823,8.539,-10.087,-5.463,-1.232,-21.568,0.537,NA,4.325,NA,1,FALSE,no_data,1,19.1,OTB,FALSE,NA,NA,3519,Michael Estrada,NA,NA,S,FALSE,FALSE,O,FALSE
37625,3814,34589,19.11,1,6476067,SH,OTB,3519,Michael Estrada,11,0,CF,-50.43,-4.01,26.417,-35.536,-49.377,-46.763,NA,-23.765,-39.511,-10.9,-17.421,NA,-25.395,NA,-6.295,NA,-36.413,-1.787,-18.358,0.017,-1.491,NA,13.663,11.919,8.853,-1.185,NA,-2.321,NA,-7.715,NA,-12.749,1,-51.514,-36.244,-15.612,-44.176,-46.053,-44.743,-49.759,-10.345,-37.145,-48.771,NA,-34.913,NA,-2.693,-12.885,5.425,-3.823,8.539,-10.087,-5.463,-1.232,-21.568,0.537,NA,4.325,NA,1,FALSE,no_data,1,19.1,OTB,FALSE,NA,NA,3519,Michael Estrada,NA,NA,S,FALSE,FALSE,O,FALSE
37625,3814,34590,19.11,1,6476067,SH,OTB,3519,Michael Estrada,11,0,CF,-50.43,-4.01,26.417,-35.536,-49.377,-46.763,NA,-23.765,-39.511,-10.9,-17.421,NA,-25.395,NA,-6.295,NA,-36.413,-1.787,-18.358,0.017,-1.491,NA,13.663,11.919,8.853,-1.185,NA,-2.321,NA,-7.715,NA,-12.749,1,-51.514,-36.244,-15.612,-44.176,-46.053,-44.743,-49.759,-10.345,-37.145,-48.771,NA,-34.913,NA,-2.693,-12.885,5.425,-3.823,8.539,-10.087,-5.463,-1.232,-21.568,0.537,NA,4.325,NA,1,FALSE,no_data,1,19.1,OTB,FALSE,NA,NA,3519,Michael Estrada,NA,NA,S,FALSE,FALSE,O,FALSE
37625,3814,34591,19.11,1,6476067,SH,OTB,3519,Michael Estrada,11,0,CF,-50.43,-4.01,26.417,-35.536,-49.377,-46.763,NA,-23.765,-39.511,-10.9,-17.421,NA,-25.395,NA,-6.295,NA,-36.413,-1.787,-18.358,0.017,-1.491,NA,13.663,11.919,8.853,-1.185,NA,-2.321,NA,-7.715,NA,-12.749,1,-51.514,-36.244,-15.612,-44.176,-46.053,-44.743,-49.759,-10.345,-37.145,-48.771,NA,-34.913,NA,-2.693,-12.885,5.425,-3.823,8.539,-10.087,-5.463,-1.232,-21.568,0.537,NA,4.325,NA,1,FALSE,no_data,1,19.1,OTB,FALSE,NA,NA,3519,Michael Estrada,NA,NA,S,FALSE,FALSE,O,FALSE
37625,3814,34592,19.11,1,6476067,SH,OTB,3519,Michael Estrada,11,0,CF,-50.43,-4.01,26.417,-35.536,-49.377,-46.763,NA,-23.765,-39.511,-10.9,-17.421,NA,-25.395,NA,-6.295,NA,-36.413,-1.787,-18.358,0.017,-1.491,NA,13.663,11.919,8.853,-1.185,NA,-2.321,NA,-7.715,NA,-12.749,1,-51.514,-36.244,-15.612,-44.176,-46.053,-44.743,-49.759,-10.345,-37.145,-48.771,NA,-34.913,NA,-2.693,-12.885,5.425,-3.823,8.539,-10.087,-5.463,-1.232,-21.568,0.537,NA,4.325,NA,1,FALSE,no_data,1,19.1,OTB,FALSE,NA,NA,3519,Michael Estrada,NA,NA,S,FALSE,FALSE,O,FALSE
37625,3814,34593,19.11,1,6476067,SH,OTB,3519,Michael Estrada,11,0,CF,-50.43,-4.01,26.417,-35.536,-49.377,-46.763,NA,-23.765,-39.511,-10.9,-17.421,NA,-25.395,NA,-6.295,NA,-36.413,-1.787,-18.358,0.017,-1.491,NA,13.663,11.919,8.853,-1.185,NA,-2.321,NA,-7.715,NA,-12.749,1,-51.514,-36.244,-15.612,-44.176,-46.053,-44.743,-49.759,-10.345,-37.145,-48.771,NA,-34.913,NA,-2.693,-12.885,5.425,-3.823,8.539,-10.087,-5.463,-1.232,-21.568,0.537,NA,4.325,NA,1,FALSE,no_data,1,19.1,OTB,FALSE,NA,NA,3519,Michael Estrada,NA,NA,S,FALSE,FALSE,O,FALSE
37625,3814,34594,19.11,1,6476067,SH,OTB,3519,Michael Estrada,11,0,CF,-50.43,-4.01,26.417,-35.536,-49.377,-46.763,NA,-23.765,-39.511,-10.9,-17.421,NA,-25.395,NA,-6.295,NA,-36.413,-1.787,-18.358,0.017,-1.491,NA,13.663,11.919,8.853,-1.185,NA,-2.321,NA,-7.715,NA,-12.749,1,-51.514,-36.244,-15.612,-44.176,-46.053,-44.743,-49.759,-10.345,-37.145,-48.771,NA,-34.913,NA,-2.693,-12.885,5.425,-3.823,8.539,-10.087,-5.463,-1.232,-21.568,0.537,NA,4.325,NA,1,FALSE,no_data,1,19.1,OTB,FALSE,NA,NA,3519,Michael Estrada,NA,NA,S,FALSE,FALSE,O,FALSE
53824,3814,50906,28.12,1,6476914,SH,OTB,3460,Romario Ibarra,10,0,LM,-33.92,4.04,30.696,-31.148,-35.043,-33.96,NA,-6.836,-31.701,-1.21,-4.198,NA,-11.388,NA,0.021,NA,-27.264,0.23,4.605,-5.144,2.397,NA,22.99,8.133,16.469,6.074,NA,5.897,NA,-7.76,NA,-5.261,1,-49.359,-25.677,-4.065,-30.822,-29.341,-36.902,-36.667,-2.195,-29.046,-37.045,NA,-25.952,NA,0.484,-2.964,18.847,5.151,0.741,-3.868,0.745,1.13,-11.831,7.309,NA,12.248,NA,1,TRUE,goal_detected,1,28.08,OTB,FALSE,NA,NA,3460,Romario Ibarra,NA,NA,S,FALSE,FALSE,O,FALSE
58532,3814,55614,30.73,1,6475933,SH,OTB,11960,Enner Valencia,13,0,CF,-44.71,-0.9,26.144,-40.92,-44.246,-43.387,NA,-27.709,-42.536,-7.125,-15.516,NA,-42.498,NA,-6.317,NA,-16.002,0.544,-13.471,2.142,-1.367,NA,23.507,8.79,8.329,5.741,NA,29.297,NA,-3.702,NA,-13.361,1,-51.203,-32.244,-18.732,-40.797,-41.252,-43.638,-43.165,-35.565,-43.046,-42.898,NA,-36.426,NA,-0.235,-7.308,15.981,3.336,23.452,-0.356,1.673,11.074,-6.429,6.047,NA,24.258,NA,1,FALSE,no_data,1,30.73,OTB,FALSE,NA,NA,11960,Enner Valencia,13941,Saad Al-Sheeb,S,FALSE,FALSE,G,TRUE
61991,3814,59073,32.66,1,6476001,SH,OTB,13944,Abdelkarim Hassan,3,1,LCB,26.6,13.61,48.51,30.485,15.144,6.635,NA,31.975,31.744,34.804,28.322,NA,24.083,NA,35.998,NA,35.684,2.408,-18.823,-9.524,4.995,NA,12.644,17.268,7.747,8.877,NA,-0.082,NA,-1.117,NA,-7.177,1,-27.643,30.519,16.11,20.335,32.005,3.737,3.125,37.952,27.599,22.052,NA,33.716,NA,0.263,-4.534,3.204,-0.738,29.743,-3.781,1.196,-4.095,-24.644,15.299,NA,16.114,NA,1,TRUE,goal_detected,1,32.62,OTB,TRUE,NA,NA,13944,Abdelkarim Hassan,NA,NA,S,FALSE,FALSE,O,FALSE
