frameNum,game_id,ind,gametime,period,event_id,possession_event_type,game_event_type,active_player_id,active_player_name,active_jerseyNum,active_home_team,active_position,ball_x,ball_y,away_x_1,away_x_10,away_x_11,away_x_12,away_x_13,away_x_14,away_x_18,away_x_20,away_x_22,away_x_24,away_x_25,away_x_26,away_x_3,away_x_4,away_x_5,away_x_7,away_x_8,away_x_9,away_y_1,away_y_10,away_y_11,away_y_12,away_y_13,away_y_14,away_y_18,away_y_20,away_y_22,away_y_24,away_y_25,away_y_26,away_y_3,away_y_4,away_y_5,away_y_7,away_y_8,away_y_9,gk_away,home_x_10,home_x_11,home_x_13,home_x_19,home_x_20,home_x_21,home_x_22,home_x_23,home_x_24,home_x_26,home_x_3,home_x_4,home_x_5,home_x_6,home_x_7,home_x_8,home_x_9,home_y_10,home_y_11,home_y_13,home_y_19,home_y_20,home_y_21,home_y_22,home_y_23,home_y_24,home_y_26,home_y_3,home_y_4,home_y_5,home_y_6,home_y_7,home_y_8,home_y_9,gk_home,goal_likely,goal_reason,i.period,i.gametime,event_type,home_team,sub_out_id,sub_in_id,shooter_id,player_name,gk_id,gk_name,shot_type,penalty,free_kick,shot_outcome,goal
140228,10517,134986,67.24,2,6738774,SH,OTB,4194,Randal Kolo Muani,12,0,CF,50.07,14.99,25,-44.88,NA,-47.522,NA,-42.45,-45.555,NA,-32.484,NA,NA,-46.528,NA,-44.435,-30.372,-50.52,-43.298,NA,-0.551,8.243,NA,-6.219,NA,-1.814,0.189,NA,-7.47,NA,NA,-1.322,NA,7.497,9.199,-33.555,2.681,NA,1,-36.838,NA,-46.118,-43.336,-46.491,NA,NA,-51.434,-46.521,-48.011,-42.755,NA,NA,NA,-45.174,-46.436,-48.859,-5.127,NA,-1.97,4.783,-0.597,NA,NA,-1.756,-8.517,-5.765,-0.903,NA,NA,NA,4.058,7.247,-6.757,23,FALSE,no_data,2,67.23,OTB,FALSE,NA,NA,4194,Randal Kolo Muani,NA,NA,S,FALSE,FALSE,O,FALSE
140228,10517,134987,67.24,2,6738774,SH,OTB,4194,Randal Kolo Muani,12,0,CF,50.07,14.99,25,-44.88,NA,-47.522,NA,-42.45,-45.555,NA,-32.484,NA,NA,-46.528,NA,-44.435,-30.372,-50.52,-43.298,NA,-0.551,8.243,NA,-6.219,NA,-1.814,0.189,NA,-7.47,NA,NA,-1.322,NA,7.497,9.199,-33.555,2.681,NA,1,-36.838,NA,-46.118,-43.336,-46.491,NA,NA,-51.434,-46.521,-48.011,-42.755,NA,NA,NA,-45.174,-46.436,-48.859,-5.127,NA,-1.97,4.783,-0.597,NA,NA,-1.756,-8.517,-5.765,-0.903,NA,NA,NA,4.058,7.247,-6.757,23,FALSE,no_data,2,67.23,OTB,FALSE,NA,NA,4194,Randal Kolo Muani,NA,NA,S,FALSE,FALSE,O,FALSE
140228,10517,134988,67.24,2,6738774,SH,OTB,4194,Randal Kolo Muani,12,0,CF,50.07,14.99,25,-44.88,NA,-47.522,NA,-42.45,-45.555,NA,-32.484,NA,NA,-46.528,NA,-44.435,-30.372,-50.52,-43.298,NA,-0.551,8.243,NA,-6.219,NA,-1.814,0.189,NA,-7.47,NA,NA,-1.322,NA,7.497,9.199,-33.555,2.681,NA,1,-36.838,NA,-46.118,-43.336,-46.491,NA,NA,-51.434,-46.521,-48.011,-42.755,NA,NA,NA,-45.174,-46.436,-48.859,-5.127,NA,-1.97,4.783,-0.597,NA,NA,-1.756,-8.517,-5.765,-0.903,NA,NA,NA,4.058,7.247,-6.757,23,FALSE,no_data,2,67.23,OTB,FALSE,NA,NA,4194,Randal Kolo Muani,NA,NA,S,FALSE,FALSE,O,FALSE
140228,10517,134989,67.24,2,6738774,SH,OTB,4194,Randal Kolo Muani,12,0,CF,50.07,14.99,25,-44.88,NA,-47.522,NA,-42.45,-45.555,NA,-32.484,NA,NA,-46.528,NA,-44.435,-30.372,-50.52,-43.298,NA,-0.551,8.243,NA,-6.219,NA,-1.814,0.189,NA,-7.47,NA,NA,-1.322,NA,7.497,9.199,-33.555,2.681,NA,1,-36.838,NA,-46.118,-43.336,-46.491,NA,NA,-51.434,-46.521,-48.011,-42.755,NA,NA,NA,-45.174,-46.436,-48.859,-5.127,NA,-1.97,4.783,-0.597,NA,NA,-1.756,-8.517,-5.765,-0.903,NA,NA,NA,4.058,7.247,-6.757,23,FALSE,no_data,2,67.23,OTB,FALSE,NA,NA,4194,Randal Kolo Muani,NA,NA,S,FALSE,FALSE,O,FALSE
145446,10517,140222,70.14,2,6739097,SH,OTB,3870,Kylian Mbappé,10,0,LW,37.45,11.01,25.109,-36.936,NA,-33.904,NA,-42.209,-11.434,NA,-26.546,NA,NA,-41.065,NA,-11.839,-29.11,-40.975,-24.767,NA,-1.203,-11.866,NA,1.226,NA,-19.851,-8.243,NA,-26.914,NA,NA,1.862,NA,-0.424,16.871,-5.705,-17.215,NA,1,-35.858,NA,-36.439,-42.768,-36.943,NA,NA,-49.901,-37.55,-41.396,-38.676,NA,NA,NA,-34.266,-35.866,-21.146,-12.598,NA,-15.244,-5.14,-4.951,NA,NA,-2.012,-9.562,-12.253,3.214,NA,NA,NA,-26.887,3.168,-4.569,23,TRUE,goal_detected,2,70.12,OTB,FALSE,NA,NA,3870,Kylian Mbappé,NA,NA,S,FALSE,FALSE,O,FALSE
147906,10517,142697,71.51,2,6739164,SH,OTB,11856,Enzo Fernandez,24,1,CM,-35.83,-5.49,50.732,31.169,NA,34.126,NA,35.589,41.717,38.659,NA,NA,38.217,37.3,NA,41.152,41.291,NA,40.577,NA,1.481,-0.132,NA,3.752,NA,7.244,3.383,17.165,NA,NA,1.611,12.734,NA,5.245,11.116,NA,9.648,NA,1,40.218,NA,8.681,9.461,31.287,NA,NA,-25.886,33.196,28.623,23.622,NA,NA,NA,36.441,42.628,41.399,11.459,NA,5.108,15.068,25.547,NA,NA,1.95,7.183,-5.777,18.515,NA,NA,NA,-1.28,16.485,4.42,23,TRUE,goal_detected,2,71.48,OTB,TRUE,NA,NA,11856,Enzo Fernandez,61,Hugo Lloris,F,FALSE,FALSE,S,FALSE
162107,10517,156943,79.41,2,6738270,SH,OTB,3870,Kylian Mbappé,10,0,LW,45.99,-0.31,25.82,-41.394,NA,-33.662,NA,-30.715,-11.86,-34.756,NA,NA,-26.327,-26.149,NA,-16.76,-20.107,NA,-28.183,NA,-0.032,-1.168,NA,4.497,NA,-7.632,-1.057,7.005,NA,NA,-11.719,-17.252,NA,7.479,4.531,NA,-2.909,NA,1,-28.193,NA,-38.908,-38.853,-35.819,NA,NA,-51.745,-36.718,-38.297,-35.433,NA,NA,NA,-36.701,-34.238,-24.913,-13.905,NA,-3.657,1.956,1.538,NA,NA,0.015,0.685,-9.353,7.172,NA,NA,NA,-0.349,4.932,3.245,23,TRUE,goal_detected,2,79.4,OTB,FALSE,NA,NA,3870,Kylian Mbappé,144,Emiliano Martínez,S,TRUE,FALSE,G,TRUE
164933,10517,159784,80.98,2,6738451,SH,OTB,3870,Kylian Mbappé,10,0,LW,43.25,5.19,26.836,-38.88,NA,-37.961,NA,-18.332,-2.876,-32.372,NA,NA,-21.231,-35.109,NA,-3.285,-13.22,NA,-18.149,NA,0.153,-10.46,NA,2.565,NA,4.788,-1.772,23.722,NA,NA,-19.278,-2.231,NA,14.011,20.152,NA,9.554,NA,1,-11.867,NA,-33.754,-37.994,-34.257,NA,NA,-49.52,-29.038,-36.358,-37.271,NA,NA,NA,-26.836,-33.341,-4.748,5.971,NA,-5.166,-4.452,5.039,NA,NA,-1.696,-2.72,-12.086,1.354,NA,NA,NA,-11.797,6.515,7.332,23,TRUE,goal_detected,2,80.97,OTB,FALSE,NA,NA,3870,Kylian Mbappé,144,Emiliano Martínez,V,FALSE,FALSE,G,TRUE
169270,10517,164136,83.39,2,6738632,SH,OTB,11856,Enzo Fernandez,24,1,CM,-30.14,-2.62,50.372,20.531,NA,27.185,NA,29.793,37.182,34.576,NA,NA,37.759,30.78,NA,39.979,37.655,NA,34.124,NA,0.753,-2.913,NA,14.933,NA,5.68,0.266,19.088,NA,NA,-4.036,-2.628,NA,5.011,10.859,NA,6.935,NA,1,28.977,NA,11.704,18.867,34.747,NA,NA,-27.059,27.088,21.318,39.805,NA,NA,NA,28.306,33.995,39.43,-3.983,NA,0.342,15.234,7.204,NA,NA,1.882,3.239,-6.566,7.241,NA,NA,NA,9.794,18.828,10.964,23,FALSE,no_data,2,83.37,OTB,TRUE,NA,NA,11856,Enzo Fernandez,NA,NA,S,FALSE,FALSE,B,FALSE
186478,10517,181437,92.96,2,6739411,SH,OTB,3870,Kylian Mbappé,10,0,LW,35.82,7.33,32.374,-30.746,NA,-37.626,NA,-14.879,1.89,-35.159,NA,NA,-19.873,-16.449,NA,0.724,-4.095,NA,-11.49,NA,-2.438,-9.168,NA,-10.787,NA,-19.493,-15.524,3.123,NA,NA,-20.908,-22.953,NA,1.514,12.559,NA,-2.831,NA,1,-5.136,NA,-36.587,-34.971,-30.441,NA,NA,-49.169,-32.177,-36.184,-36.897,NA,NA,NA,-25.757,-19.948,2.909,-22.559,NA,-7.022,-5.43,-6.233,NA,NA,-0.916,-10.212,-13.473,3.93,NA,NA,NA,-20.521,10.747,3.342,23,FALSE,no_data,2,92.87,OTB,FALSE,NA,NA,3870,Kylian Mbappé,NA,NA,S,FALSE,FALSE,B,FALSE
187903,10517,182862,93.75,2,6739438,SH,OTB,8054,Adrien Rabiot,14,0,CM,44.84,12.87,25,-37.425,NA,-47.952,NA,-42.552,-43.007,-48.847,NA,NA,-48.924,-47.559,NA,-40.638,-28.046,NA,-28.285,NA,-1.593,4.904,NA,-2.358,NA,-10.92,10.067,-20.382,NA,NA,-15.606,2.269,NA,-4.238,4.497,NA,-9.705,NA,1,-26.521,NA,-49.441,-46.254,-45.339,NA,NA,-50.463,-47.146,-42.884,-46.774,NA,NA,NA,-38.427,-45.521,-47.785,-19.626,NA,-2.231,-6.032,4.349,NA,NA,-2.436,-14.76,-2.734,-12.423,NA,NA,NA,-23.961,-2.471,-21.785,23,FALSE,no_data,2,93.75,OTB,FALSE,NA,NA,8054,Adrien Rabiot,144,Emiliano Martínez,S,FALSE,FALSE,S,FALSE
193051,10517,188025,96.61,2,6739670,SH,OTB,1531,Lionel Messi,10,1,RW,-35.04,1.04,50.037,35.657,NA,25.327,NA,35.179,35.149,28.088,NA,NA,35.095,34.688,NA,37.206,38.693,NA,33.517,NA,0.063,-5.384,NA,11.076,NA,2.828,-0.053,16.499,NA,NA,-6.26,-5.427,NA,9.693,7.15,NA,-2.317,NA,1,31.652,NA,3.5,5.512,36.955,NA,NA,-25,35.319,17.518,16.753,NA,NA,NA,27.832,37.393,35.743,-1.702,NA,-0.005,9.321,3.261,NA,NA,1.081,-11.417,-12.619,20.171,NA,NA,NA,2.256,12.338,22.099,23,FALSE,no_data,2,96.57,OTB,TRUE,NA,NA,1531,Lionel Messi,61,Hugo Lloris,S,FALSE,FALSE,S,FALSE
201292,10517,195410,92.09,3,6738387,SH,OTB,453,Alexis MacAllister,20,1,CM,36.04,13.81,-25.62,36.123,NA,46.013,NA,29.305,33.286,33.003,NA,NA,28.375,33.492,NA,11.69,24.14,NA,50.419,NA,1.756,-5.386,NA,18.102,NA,17.004,25.394,16.044,NA,NA,-1.779,21.037,NA,-8.09,-12.962,NA,6.85,NA,1,35.922,NA,43.343,45.764,37.091,NA,NA,50.467,31.944,NA,36.745,46.287,NA,NA,41.819,36.389,15.62,0.461,NA,12.151,2.165,26.86,NA,NA,0.79,-9.274,NA,0.105,4.23,NA,NA,-5.416,13.502,3.967,23,FALSE,no_data,3,92.08,OTB,TRUE,NA,NA,453,Alexis Mac Allister,NA,NA,V,FALSE,FALSE,O,FALSE
215349,10517,209482,99.9,3,6739757,SH,OTB,3890,Youssouf Fofana,13,0,CM,-26.76,0.71,-50.369,-34.197,NA,-35.919,-39.951,NA,-38.31,-38.226,NA,NA,-36.853,-32.452,NA,-31.088,-38.134,NA,-39.718,NA,-0.896,-16.862,NA,-0.417,-3.131,NA,10.655,0.635,NA,NA,-6.133,3.151,NA,-3.407,-3.721,NA,-4.348,NA,1,-43.162,NA,-39.328,-40.685,-32.501,NA,NA,25,-39.306,NA,-24.645,-39.581,NA,NA,-22.972,-38.37,-25.257,4.068,NA,-9.338,-1.047,-26.186,NA,NA,0.838,-5.168,NA,0.383,0.272,NA,NA,-12.287,18.917,16.138,23,FALSE,no_data,3,99.87,OTB,FALSE,NA,NA,3890,Youssouf Fofana,NA,NA,S,FALSE,FALSE,B,FALSE
221901,10517,216049,103.55,3,6739957,SH,OTB,9178,Marcos Acuña,8,1,LB,44.44,16.21,-27.154,34.808,NA,42.733,22.149,NA,40.83,32.659,NA,NA,29.549,34.015,NA,35.167,16.614,NA,29.658,NA,0.629,8.719,NA,1.654,-5.756,NA,17.838,18.33,NA,NA,11.349,17.183,NA,-17.491,-7.069,NA,-10.033,NA,1,20.257,NA,30.279,43.487,30.584,NA,39.135,50.499,29.609,NA,38.403,43.98,41.26,NA,NA,38.68,NA,14.874,NA,2.751,1.825,15.612,NA,-6.061,1.974,6.097,NA,-2.43,4.403,16.145,NA,NA,9.742,NA,23,TRUE,goal_detected,3,103.48,OTB,TRUE,NA,NA,9178,Marcos Acuña,NA,NA,S,FALSE,FALSE,O,FALSE
NA,10517,NA,NA,NA,6740009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,104.45,OTB,TRUE,NA,NA,8138,Lautaro Martinez,NA,NA,S,FALSE,FALSE,B,FALSE
223618,10517,217784,104.5,3,6740011,SH,OTB,8419,Gonzalo Montiel,4,1,RB,32.97,-8.25,-25.262,45.704,NA,41.165,36.305,NA,36.843,31.886,NA,NA,19.49,14.683,NA,30.469,12.445,NA,24.872,NA,-0.603,1.015,NA,-1.257,3.224,NA,15.987,-2.399,NA,NA,3.146,9.492,NA,-8.702,-9.484,NA,5.894,NA,1,19.24,NA,35.102,30.018,30.977,NA,50.301,50.37,39.697,NA,24.131,45.889,43.373,NA,NA,35.085,NA,15.547,NA,-2.956,-7.379,5.868,NA,0.962,-1.488,-6.562,NA,0.428,-0.86,-8.142,NA,NA,2.387,NA,23,FALSE,no_data,3,104.5,OTB,TRUE,NA,NA,8419,Gonzalo Montiel,NA,NA,V,FALSE,FALSE,B,FALSE
225739,10517,219905,105.68,3,6740079,SH,OTB,8138,Lautaro Martinez,22,1,CF,39.53,7.01,-33.145,25.967,NA,38.582,19.994,NA,-2.318,10.892,NA,NA,2.912,3.893,NA,-4.829,-3.504,NA,13.393,NA,2.681,6.542,NA,8.203,5.514,NA,18.867,20.234,NA,NA,12.534,18.479,NA,-4.397,-7.778,NA,10.228,NA,1,-3.773,NA,15.953,38.588,21.222,NA,4.325,42.928,33.366,NA,21.491,28.347,23.938,NA,NA,17.209,NA,26.274,NA,16.791,7.21,-14.253,NA,12.869,5.762,-4.503,NA,19.208,7.329,9.948,NA,NA,-4.349,NA,23,FALSE,no_data,3,105.67,OTB,TRUE,NA,NA,8138,Lautaro Martinez,NA,NA,V,FALSE,FALSE,B,FALSE
234076,10517,224084,106.92,4,6738143,SH,OTB,1531,Lionel Messi,10,1,RW,-41.6,15.8,30.104,-37.977,NA,-41.948,-43.969,NA,-10.972,-35.714,NA,NA,-24.535,-12.574,NA,-22.669,-41.83,NA,-39.868,NA,2.478,15.572,NA,25.562,19.312,NA,14.245,3.35,NA,NA,17.266,-0.267,NA,1.33,32.831,NA,-6.796,NA,1,-30.577,NA,-38.452,-36.576,-32.674,NA,-43.387,-50.557,-38.86,NA,-41.257,-41.117,-41.826,NA,NA,-39.412,NA,15.557,NA,15.055,24.258,1.84,NA,16.108,1.525,19.016,NA,26.595,9.781,-4.694,NA,NA,4.32,NA,23,FALSE,no_data,4,106.88,OTB,TRUE,NA,NA,1531,Lionel Messi,61,Hugo Lloris,V,FALSE,FALSE,S,FALSE
235913,10517,225936,107.94,4,6738294,SH,OTB,8138,Lautaro Martinez,22,1,CF,-49.98,7.55,33.811,-45.684,NA,-47.349,-43.746,NA,-2.181,-24.715,NA,NA,-24.569,-9.501,NA,-30.933,-17.224,NA,-24.476,NA,0.414,4.223,NA,12.206,-2.235,NA,-6.547,-3.964,NA,NA,9.069,-12.747,NA,16.2,17.43,NA,-12.796,NA,1,-19.25,NA,-34.252,-9.218,-18.2,NA,-39.621,-50.78,-46.225,NA,-33.423,-42.296,-48.438,NA,NA,-39.552,NA,20.881,NA,3.139,4.696,-9.593,NA,9.922,3.685,9.162,NA,16.629,4.759,2.428,NA,NA,0.848,NA,23,FALSE,no_data,4,107.92,OTB,TRUE,NA,NA,8138,Lautaro Martinez,61,Hugo Lloris,S,FALSE,FALSE,S,FALSE
235943,10517,225966,107.96,4,6738309,SH,OTB,1531,Lionel Messi,10,1,RW,-50.42,3.16,33.31,-49.406,NA,-49.851,-48.407,NA,-3.627,-26.515,NA,NA,-27.057,-11.349,NA,-31.756,-19.972,NA,-28.265,NA,0.037,3.708,NA,10.298,-5.188,NA,-7.133,-4.095,NA,NA,8.101,-12.522,NA,14.699,16.092,NA,-12.189,NA,1,-21.935,NA,-37.884,-11.107,-20.975,NA,-43.447,-53.799,-48.758,NA,-36.521,-46.334,-53.799,NA,NA,-43.771,NA,18.09,NA,2.159,4.04,-9.717,NA,9.082,2.764,10.293,NA,15.16,2.894,2.293,NA,NA,-0.254,NA,23,FALSE,no_data,4,107.95,OTB,TRUE,NA,NA,1531,Lionel Messi,61,Hugo Lloris,F,FALSE,FALSE,G,TRUE
249759,10517,239830,115.64,4,6739355,SH,OTB,3870,Kylian Mbappé,10,0,LW,35.42,6.5,49.824,35.284,NA,44.538,42.221,NA,42.696,46.248,NA,43.495,39.658,41.839,NA,NA,39.127,NA,40.411,NA,1.687,-3.929,NA,-4.035,-2.042,NA,6.577,1.51,NA,0.809,10.622,0.165,NA,NA,9.737,NA,4.966,NA,1,43.926,NA,25.835,45.452,NA,NA,39.138,-30.666,39.934,NA,43.182,35.962,37.954,25.545,NA,41.54,NA,-29.157,NA,-7.872,-2.252,NA,NA,5.598,-0.935,-2.44,NA,3.576,12.979,-10.037,7.465,NA,-1.24,NA,23,FALSE,no_data,4,115.62,OTB,FALSE,NA,NA,3870,Kylian Mbappé,NA,NA,S,FALSE,FALSE,B,FALSE
252342,10517,242413,117.08,4,6739370,SH,OTB,3870,Kylian Mbappé,10,0,LW,43.73,0.26,51.949,38.123,NA,33.226,35.788,NA,36.871,28.024,NA,36.476,37.301,38.799,NA,NA,37.169,NA,36.77,NA,-0.442,0.143,NA,-3.814,-7.401,NA,6.761,5.933,NA,5.44,0.601,-0.763,NA,NA,-2.9,NA,-6.243,NA,1,41.411,NA,34.948,12.71,NA,NA,35.941,-26.564,31.333,NA,30.796,35.582,18.598,12.71,NA,30.796,NA,1.394,NA,-6.066,4.399,NA,NA,8.918,0.701,3.79,NA,6.776,-8.806,-4.115,4.399,NA,6.776,NA,23,TRUE,goal_detected,4,117.07,OTB,FALSE,NA,NA,3870,Kylian Mbappé,144,Emiliano Martínez,S,TRUE,FALSE,G,TRUE
261320,10517,251421,122.07,4,6739696,SH,OTB,8138,Lautaro Martinez,22,1,CF,-45.23,-3.69,34.463,-17.648,NA,-44.153,-5.349,NA,3.904,-33.19,NA,-30.103,-21.114,-3.839,1.973,NA,NA,NA,-41.736,NA,-1.08,-16.672,NA,-4.193,-3.761,NA,-4.249,-2.656,NA,-6.67,-4.058,-19.207,-3.087,NA,NA,NA,-9.913,NA,1,-13.569,NA,-35.28,-42.349,NA,-0.025,-37.956,-45.798,-37.362,NA,NA,-27.22,-39.601,-36.133,NA,-39.311,NA,-7.606,NA,-1.543,-3.259,NA,4.841,0.732,-4.117,-10.979,NA,NA,-12.633,-3.45,-3.922,NA,-5.403,NA,23,FALSE,no_data,4,122.05,OTB,TRUE,NA,NA,8138,Lautaro Martinez,61,Hugo Lloris,F,FALSE,FALSE,S,FALSE
262508,10517,252624,122.73,4,6739715,SH,OTB,4194,Randal Kolo Muani,12,0,CF,40.03,-3.64,43.152,35.208,NA,12.004,37.117,NA,40.539,18.282,NA,29.784,28.523,38.695,28.944,NA,NA,NA,36.232,NA,-3.259,0.261,NA,-8.321,-0.728,NA,1.186,13.971,NA,-2.538,-4.558,-10.455,-11.275,NA,NA,NA,-2.37,NA,1,24.653,NA,8.165,10.597,NA,35.337,35.825,-25.029,29.649,NA,NA,36.747,9.732,36.055,NA,15.186,NA,-18.329,NA,0.89,4.962,NA,-0.291,-3.306,-0.508,1.84,NA,NA,0.451,-10.342,-3.985,NA,1.463,NA,23,FALSE,no_data,4,122.72,OTB,FALSE,NA,NA,4194,Randal Kolo Muani,144,Emiliano Martínez,V,FALSE,FALSE,S,FALSE
262971,10517,253087,122.99,4,6739744,SH,OTB,8138,Lautaro Martinez,22,1,CF,-50.73,14.45,35.058,-36.005,NA,-44.885,-10.393,NA,-0.873,-51.052,NA,-36.694,-11.491,-1.982,1.994,NA,NA,NA,-1.32,NA,0.419,14.199,NA,3.36,3.866,NA,0.478,16.587,NA,-1.794,6.579,-12.058,-1.554,NA,NA,NA,-4.944,NA,1,-3.788,NA,-42.979,-48.129,NA,1.665,-35.038,-51.366,-46.407,NA,NA,-24.971,-51.309,1.934,NA,-36.005,NA,-11.67,NA,4.02,7.714,NA,-4.079,17.049,1.911,2.021,NA,NA,-8.033,15.672,-2.991,NA,10.601,NA,23,TRUE,goal_detected,4,122.98,OTB,TRUE,NA,NA,8138,Lautaro Martinez,NA,NA,S,FALSE,FALSE,O,FALSE
NA,10517,NA,NA,NA,6739780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,124.85,OTB,FALSE,NA,NA,3870,Kylian Mbappé,144,Emiliano Martínez,S,TRUE,FALSE,G,TRUE
NA,10517,NA,NA,NA,6739788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,125.67,OTB,TRUE,NA,NA,1531,Lionel Messi,61,Hugo Lloris,F,TRUE,FALSE,G,TRUE
NA,10517,NA,NA,NA,6739793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,126.33,OTB,FALSE,NA,NA,4622,Kingsley Coman,144,Emiliano Martínez,S,TRUE,FALSE,S,FALSE
NA,10517,NA,NA,NA,6739805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,127.08,OTB,TRUE,NA,NA,8058,Paulo Dybala,61,Hugo Lloris,S,TRUE,FALSE,G,TRUE
NA,10517,NA,NA,NA,6739809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,128.12,OTB,FALSE,NA,NA,3888,Aurélien Tchouaméni,NA,NA,S,TRUE,FALSE,O,FALSE
NA,10517,NA,NA,NA,6739814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,128.9,OTB,TRUE,NA,NA,3856,Leandro Paredes,61,Hugo Lloris,S,TRUE,FALSE,G,TRUE
NA,10517,NA,NA,NA,6739816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,129.78,OTB,FALSE,NA,NA,4194,Randal Kolo Muani,144,Emiliano Martínez,S,TRUE,FALSE,G,TRUE
NA,10517,NA,NA,NA,6739820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,130.6,OTB,TRUE,NA,NA,8419,Gonzalo Montiel,61,Hugo Lloris,S,TRUE,FALSE,G,TRUE
