frameNum,game_id,ind,gametime,period,event_id,possession_event_type,game_event_type,active_player_id,active_player_name,active_jerseyNum,active_home_team,active_position,ball_x,ball_y,away_x_10,away_x_11,away_x_14,away_x_15,away_x_17,away_x_18,away_x_20,away_x_21,away_x_22,away_x_23,away_x_3,away_x_4,away_x_5,away_x_7,away_x_8,away_y_10,away_y_11,away_y_14,away_y_15,away_y_17,away_y_18,away_y_20,away_y_21,away_y_22,away_y_23,away_y_3,away_y_4,away_y_5,away_y_7,away_y_8,gk_away,home_x_14,home_x_15,home_x_16,home_x_18,home_x_20,home_x_21,home_x_22,home_x_26,home_x_3,home_x_4,home_x_5,home_x_6,home_x_7,home_x_8,home_x_9,home_y_14,home_y_15,home_y_16,home_y_18,home_y_20,home_y_21,home_y_22,home_y_26,home_y_3,home_y_4,home_y_5,home_y_6,home_y_7,home_y_8,home_y_9,gk_home,goal_likely,goal_reason,i.period,i.gametime,event_type,home_team,sub_out_id,sub_in_id,shooter_id,player_name,gk_id,gk_name,shot_type,penalty,free_kick,shot_outcome,goal
NA,3812,NA,NA,NA,6497601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,18.82,OTB,FALSE,NA,NA,3315,Vincent Janssen,NA,NA,S,FALSE,FALSE,B,FALSE
48551,3812,44611,24.65,1,6497888,SH,OTB,428,Ismaïla Sarr,18,1,LW,-38.21,-11.86,NA,-31.338,NA,NA,-41.735,-10.475,NA,-40.226,-40.204,-49.754,-39.353,-44.074,-43.411,-9.199,-31.763,NA,5.123,NA,NA,7.413,4.835,NA,-1.326,-19.477,-2.564,-11.541,-3.317,0.946,3.434,-10.994,23,NA,-39.691,25.197,-37.206,NA,-12.271,-27.408,NA,-2.836,-3.734,-41.306,-25.251,NA,-22.466,-42.821,NA,7.665,-1.674,-14.123,NA,14.555,-28.585,NA,1.756,-8.882,0.446,-13.874,NA,1.402,-1.761,16,FALSE,no_data,1,24.55,OTB,TRUE,NA,NA,428,Ismaïla Sarr,NA,NA,S,FALSE,FALSE,B,FALSE
48551,3812,44612,24.65,1,6497888,SH,OTB,428,Ismaïla Sarr,18,1,LW,-38.21,-11.86,NA,-31.338,NA,NA,-41.735,-10.475,NA,-40.226,-40.204,-49.754,-39.353,-44.074,-43.411,-9.199,-31.763,NA,5.123,NA,NA,7.413,4.835,NA,-1.326,-19.477,-2.564,-11.541,-3.317,0.946,3.434,-10.994,23,NA,-39.691,25.197,-37.206,NA,-12.271,-27.408,NA,-2.836,-3.734,-41.306,-25.251,NA,-22.466,-42.821,NA,7.665,-1.674,-14.123,NA,14.555,-28.585,NA,1.756,-8.882,0.446,-13.874,NA,1.402,-1.761,16,FALSE,no_data,1,24.55,OTB,TRUE,NA,NA,428,Ismaïla Sarr,NA,NA,S,FALSE,FALSE,B,FALSE
48551,3812,44613,24.65,1,6497888,SH,OTB,428,Ismaïla Sarr,18,1,LW,-38.21,-11.86,NA,-31.338,NA,NA,-41.735,-10.475,NA,-40.226,-40.204,-49.754,-39.353,-44.074,-43.411,-9.199,-31.763,NA,5.123,NA,NA,7.413,4.835,NA,-1.326,-19.477,-2.564,-11.541,-3.317,0.946,3.434,-10.994,23,NA,-39.691,25.197,-37.206,NA,-12.271,-27.408,NA,-2.836,-3.734,-41.306,-25.251,NA,-22.466,-42.821,NA,7.665,-1.674,-14.123,NA,14.555,-28.585,NA,1.756,-8.882,0.446,-13.874,NA,1.402,-1.761,16,FALSE,no_data,1,24.55,OTB,TRUE,NA,NA,428,Ismaïla Sarr,NA,NA,S,FALSE,FALSE,B,FALSE
48551,3812,44614,24.65,1,6497888,SH,OTB,428,Ismaïla Sarr,18,1,LW,-38.21,-11.86,NA,-31.338,NA,NA,-41.735,-10.475,NA,-40.226,-40.204,-49.754,-39.353,-44.074,-43.411,-9.199,-31.763,NA,5.123,NA,NA,7.413,4.835,NA,-1.326,-19.477,-2.564,-11.541,-3.317,0.946,3.434,-10.994,23,NA,-39.691,25.197,-37.206,NA,-12.271,-27.408,NA,-2.836,-3.734,-41.306,-25.251,NA,-22.466,-42.821,NA,7.665,-1.674,-14.123,NA,14.555,-28.585,NA,1.756,-8.882,0.446,-13.874,NA,1.402,-1.761,16,FALSE,no_data,1,24.55,OTB,TRUE,NA,NA,428,Ismaïla Sarr,NA,NA,S,FALSE,FALSE,B,FALSE
48551,3812,44615,24.65,1,6497888,SH,OTB,428,Ismaïla Sarr,18,1,LW,-38.21,-11.86,NA,-31.338,NA,NA,-41.735,-10.475,NA,-40.226,-40.204,-49.754,-39.353,-44.074,-43.411,-9.199,-31.763,NA,5.123,NA,NA,7.413,4.835,NA,-1.326,-19.477,-2.564,-11.541,-3.317,0.946,3.434,-10.994,23,NA,-39.691,25.197,-37.206,NA,-12.271,-27.408,NA,-2.836,-3.734,-41.306,-25.251,NA,-22.466,-42.821,NA,7.665,-1.674,-14.123,NA,14.555,-28.585,NA,1.756,-8.882,0.446,-13.874,NA,1.402,-1.761,16,FALSE,no_data,1,24.55,OTB,TRUE,NA,NA,428,Ismaïla Sarr,NA,NA,S,FALSE,FALSE,B,FALSE
48551,3812,44616,24.65,1,6497888,SH,OTB,428,Ismaïla Sarr,18,1,LW,-38.21,-11.86,NA,-31.338,NA,NA,-41.735,-10.475,NA,-40.226,-40.204,-49.754,-39.353,-44.074,-43.411,-9.199,-31.763,NA,5.123,NA,NA,7.413,4.835,NA,-1.326,-19.477,-2.564,-11.541,-3.317,0.946,3.434,-10.994,23,NA,-39.691,25.197,-37.206,NA,-12.271,-27.408,NA,-2.836,-3.734,-41.306,-25.251,NA,-22.466,-42.821,NA,7.665,-1.674,-14.123,NA,14.555,-28.585,NA,1.756,-8.882,0.446,-13.874,NA,1.402,-1.761,16,FALSE,no_data,1,24.55,OTB,TRUE,NA,NA,428,Ismaïla Sarr,NA,NA,S,FALSE,FALSE,B,FALSE
48551,3812,44617,24.65,1,6497888,SH,OTB,428,Ismaïla Sarr,18,1,LW,-38.21,-11.86,NA,-31.338,NA,NA,-41.735,-10.475,NA,-40.226,-40.204,-49.754,-39.353,-44.074,-43.411,-9.199,-31.763,NA,5.123,NA,NA,7.413,4.835,NA,-1.326,-19.477,-2.564,-11.541,-3.317,0.946,3.434,-10.994,23,NA,-39.691,25.197,-37.206,NA,-12.271,-27.408,NA,-2.836,-3.734,-41.306,-25.251,NA,-22.466,-42.821,NA,7.665,-1.674,-14.123,NA,14.555,-28.585,NA,1.756,-8.882,0.446,-13.874,NA,1.402,-1.761,16,FALSE,no_data,1,24.55,OTB,TRUE,NA,NA,428,Ismaïla Sarr,NA,NA,S,FALSE,FALSE,B,FALSE
48551,3812,44618,24.65,1,6497888,SH,OTB,428,Ismaïla Sarr,18,1,LW,-38.21,-11.86,NA,-31.338,NA,NA,-41.735,-10.475,NA,-40.226,-40.204,-49.754,-39.353,-44.074,-43.411,-9.199,-31.763,NA,5.123,NA,NA,7.413,4.835,NA,-1.326,-19.477,-2.564,-11.541,-3.317,0.946,3.434,-10.994,23,NA,-39.691,25.197,-37.206,NA,-12.271,-27.408,NA,-2.836,-3.734,-41.306,-25.251,NA,-22.466,-42.821,NA,7.665,-1.674,-14.123,NA,14.555,-28.585,NA,1.756,-8.882,0.446,-13.874,NA,1.402,-1.761,16,FALSE,no_data,1,24.55,OTB,TRUE,NA,NA,428,Ismaïla Sarr,NA,NA,S,FALSE,FALSE,B,FALSE
52129,3812,48212,26.64,1,6498013,SH,OTB,37,Virgil van Dijk,4,0,MCB,47.65,5.19,NA,32.818,NA,NA,8.73,43.878,NA,40.556,47.454,-25,46.309,47.509,37.876,34.619,49.396,NA,-16.553,NA,NA,0.012,3.292,NA,-3.387,-5.265,-1.344,0.193,-2.147,1.894,-0.177,-33.292,23,NA,36.05,52.332,37.883,NA,52.341,46.946,NA,45.271,44.798,43.007,40.994,NA,43.147,46.493,NA,0.478,0.005,-18.584,NA,-3.061,3.499,NA,-2.63,0.83,-0.088,-3.928,NA,0.913,-5.729,16,FALSE,no_data,1,26.63,OTB,FALSE,NA,NA,37,Virgil van Dijk,NA,NA,S,FALSE,FALSE,O,FALSE
52129,3812,48213,26.64,1,6498013,SH,OTB,37,Virgil van Dijk,4,0,MCB,47.65,5.19,NA,32.818,NA,NA,8.73,43.878,NA,40.556,47.454,-25,46.309,47.509,37.876,34.619,49.396,NA,-16.553,NA,NA,0.012,3.292,NA,-3.387,-5.265,-1.344,0.193,-2.147,1.894,-0.177,-33.292,23,NA,36.05,52.332,37.883,NA,52.341,46.946,NA,45.271,44.798,43.007,40.994,NA,43.147,46.493,NA,0.478,0.005,-18.584,NA,-3.061,3.499,NA,-2.63,0.83,-0.088,-3.928,NA,0.913,-5.729,16,FALSE,no_data,1,26.63,OTB,FALSE,NA,NA,37,Virgil van Dijk,NA,NA,S,FALSE,FALSE,O,FALSE
52129,3812,48214,26.64,1,6498013,SH,OTB,37,Virgil van Dijk,4,0,MCB,47.65,5.19,NA,32.818,NA,NA,8.73,43.878,NA,40.556,47.454,-25,46.309,47.509,37.876,34.619,49.396,NA,-16.553,NA,NA,0.012,3.292,NA,-3.387,-5.265,-1.344,0.193,-2.147,1.894,-0.177,-33.292,23,NA,36.05,52.332,37.883,NA,52.341,46.946,NA,45.271,44.798,43.007,40.994,NA,43.147,46.493,NA,0.478,0.005,-18.584,NA,-3.061,3.499,NA,-2.63,0.83,-0.088,-3.928,NA,0.913,-5.729,16,FALSE,no_data,1,26.63,OTB,FALSE,NA,NA,37,Virgil van Dijk,NA,NA,S,FALSE,FALSE,O,FALSE
52129,3812,48215,26.64,1,6498013,SH,OTB,37,Virgil van Dijk,4,0,MCB,47.65,5.19,NA,32.818,NA,NA,8.73,43.878,NA,40.556,47.454,-25,46.309,47.509,37.876,34.619,49.396,NA,-16.553,NA,NA,0.012,3.292,NA,-3.387,-5.265,-1.344,0.193,-2.147,1.894,-0.177,-33.292,23,NA,36.05,52.332,37.883,NA,52.341,46.946,NA,45.271,44.798,43.007,40.994,NA,43.147,46.493,NA,0.478,0.005,-18.584,NA,-3.061,3.499,NA,-2.63,0.83,-0.088,-3.928,NA,0.913,-5.729,16,FALSE,no_data,1,26.63,OTB,FALSE,NA,NA,37,Virgil van Dijk,NA,NA,S,FALSE,FALSE,O,FALSE
52129,3812,48216,26.64,1,6498013,SH,OTB,37,Virgil van Dijk,4,0,MCB,47.65,5.19,NA,32.818,NA,NA,8.73,43.878,NA,40.556,47.454,-25,46.309,47.509,37.876,34.619,49.396,NA,-16.553,NA,NA,0.012,3.292,NA,-3.387,-5.265,-1.344,0.193,-2.147,1.894,-0.177,-33.292,23,NA,36.05,52.332,37.883,NA,52.341,46.946,NA,45.271,44.798,43.007,40.994,NA,43.147,46.493,NA,0.478,0.005,-18.584,NA,-3.061,3.499,NA,-2.63,0.83,-0.088,-3.928,NA,0.913,-5.729,16,FALSE,no_data,1,26.63,OTB,FALSE,NA,NA,37,Virgil van Dijk,NA,NA,S,FALSE,FALSE,O,FALSE
52129,3812,48217,26.64,1,6498013,SH,OTB,37,Virgil van Dijk,4,0,MCB,47.65,5.19,NA,32.818,NA,NA,8.73,43.878,NA,40.556,47.454,-25,46.309,47.509,37.876,34.619,49.396,NA,-16.553,NA,NA,0.012,3.292,NA,-3.387,-5.265,-1.344,0.193,-2.147,1.894,-0.177,-33.292,23,NA,36.05,52.332,37.883,NA,52.341,46.946,NA,45.271,44.798,43.007,40.994,NA,43.147,46.493,NA,0.478,0.005,-18.584,NA,-3.061,3.499,NA,-2.63,0.83,-0.088,-3.928,NA,0.913,-5.729,16,FALSE,no_data,1,26.63,OTB,FALSE,NA,NA,37,Virgil van Dijk,NA,NA,S,FALSE,FALSE,O,FALSE
52129,3812,48218,26.64,1,6498013,SH,OTB,37,Virgil van Dijk,4,0,MCB,47.65,5.19,NA,32.818,NA,NA,8.73,43.878,NA,40.556,47.454,-25,46.309,47.509,37.876,34.619,49.396,NA,-16.553,NA,NA,0.012,3.292,NA,-3.387,-5.265,-1.344,0.193,-2.147,1.894,-0.177,-33.292,23,NA,36.05,52.332,37.883,NA,52.341,46.946,NA,45.271,44.798,43.007,40.994,NA,43.147,46.493,NA,0.478,0.005,-18.584,NA,-3.061,3.499,NA,-2.63,0.83,-0.088,-3.928,NA,0.913,-5.729,16,FALSE,no_data,1,26.63,OTB,FALSE,NA,NA,37,Virgil van Dijk,NA,NA,S,FALSE,FALSE,O,FALSE
52129,3812,48219,26.64,1,6498013,SH,OTB,37,Virgil van Dijk,4,0,MCB,47.65,5.19,NA,32.818,NA,NA,8.73,43.878,NA,40.556,47.454,-25,46.309,47.509,37.876,34.619,49.396,NA,-16.553,NA,NA,0.012,3.292,NA,-3.387,-5.265,-1.344,0.193,-2.147,1.894,-0.177,-33.292,23,NA,36.05,52.332,37.883,NA,52.341,46.946,NA,45.271,44.798,43.007,40.994,NA,43.147,46.493,NA,0.478,0.005,-18.584,NA,-3.061,3.499,NA,-2.63,0.83,-0.088,-3.928,NA,0.913,-5.729,16,FALSE,no_data,1,26.63,OTB,FALSE,NA,NA,37,Virgil van Dijk,NA,NA,S,FALSE,FALSE,O,FALSE
NA,3812,NA,NA,NA,6498116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,28.32,OTB,TRUE,NA,NA,3858,Idrissa Gueye,NA,NA,S,FALSE,FALSE,B,FALSE
55646,3812,51766,28.6,1,6498135,SH,OTB,3903,Krépin Diatta,15,1,RW,-35.86,11.36,NA,-34.572,NA,NA,-38.534,-6.252,NA,-40.832,-41.072,-49.567,-43.486,-43.956,-40.635,-15.11,-31.044,NA,0.457,NA,NA,20.297,4.913,NA,16.983,-6.824,1.444,-0.536,2.624,8.596,11.148,9.427,23,NA,-34.338,26.607,-43.284,NA,-40.733,-27.363,NA,-7.244,-6.257,-37.192,-24.509,NA,-23.841,-42.452,NA,18.319,1.01,1.674,NA,21.607,-20.708,NA,9.1,-1.031,7.87,1.602,NA,10.766,-0.893,16,TRUE,goal_detected,1,28.52,OTB,TRUE,NA,NA,3903,Krépin Diatta,NA,NA,S,FALSE,FALSE,O,FALSE
63299,3812,59419,32.85,1,6497563,SH,OTB,13228,Youssouf Sabaly,21,1,RB,-26.37,12.34,NA,-28.249,NA,NA,-34.153,-13.097,NA,-35.416,-37.492,-46.646,-37.732,-37.521,-35.771,-22.466,-27.285,NA,-12.209,NA,NA,15.436,-9.51,NA,2.13,-10.335,-0.624,-5.49,-2.493,8.209,7.816,4.243,23,NA,-34.183,27.165,-24.41,NA,-23.371,-16.564,NA,-9.52,-20.929,-37.472,-35.866,NA,-23.574,-37.053,NA,19.725,-2.847,-23.559,NA,13.867,-28.062,NA,-12.231,-14.876,-8.904,-5.592,NA,4.044,-0.886,16,FALSE,no_data,1,32.82,OTB,TRUE,NA,NA,13228,Youssouf Sabaly,11241,Andries Noppert,S,FALSE,FALSE,S,FALSE
74880,3812,71075,39.29,1,6498161,SH,OTB,8034,Steven Berghuis,11,0,CM,33.89,-5.76,NA,32.172,NA,NA,38.813,38.653,NA,28.282,34.787,-25,23.057,3.059,10.649,37.788,42.568,NA,-6.212,NA,NA,6.219,-8.63,NA,5.765,-14.278,-2.02,-14.61,-4.344,6.059,-1.201,-19.585,23,NA,25.142,49.857,33.45,NA,38.888,37.59,NA,38.448,36.711,16.78,40.032,NA,34.032,24.848,NA,-12.532,-1.529,-7.997,NA,5.02,-13.909,NA,-1.334,-5.478,-10.846,-12.941,NA,-1.27,4.765,16,TRUE,goal_detected,1,39.27,OTB,FALSE,NA,NA,8034,Steven Berghuis,NA,NA,S,FALSE,FALSE,O,FALSE
104856,3812,100059,52.64,2,6498064,SH,OTB,37,Virgil van Dijk,4,0,MCB,-51.35,16.47,NA,34.909,NA,NA,31.649,50.029,NA,44.093,39.634,-25,44.009,48.341,42.407,41.393,39.249,NA,-8.084,NA,NA,12.257,-32.117,NA,0.95,-4.416,-0.864,-1.649,-2.083,2.008,-23.695,-9.592,23,NA,37.889,51.431,45.529,NA,51.096,45.051,NA,45.395,50.787,46.2,40.606,NA,44.228,48.116,NA,1.592,-0.358,-23.878,NA,-9.568,2.251,NA,-1.895,-9.579,-4.048,-6.677,NA,0.242,-5.023,16,TRUE,goal_detected,2,52.63,OTB,FALSE,NA,NA,37,Virgil van Dijk,NA,NA,S,FALSE,FALSE,O,FALSE
107203,3812,102406,53.94,2,6498163,SH,OTB,13228,Youssouf Sabaly,21,1,RB,34.79,-16.81,NA,-34.715,NA,NA,-36.817,-14.892,NA,-31.598,-32.685,-49.337,-41.175,-41.042,-36.905,-10.966,-25.078,NA,-0.415,NA,NA,13.92,-6.561,NA,6.724,-15.418,2.627,-5.986,-0.414,11.334,7.816,-4.312,23,NA,-38.637,28.279,-40.888,NA,-31.215,-19.173,NA,-6.294,-3.559,-33.417,-19.958,NA,-23.123,-39.989,NA,24.761,1.134,-8.269,NA,16.334,-21.218,NA,7.169,-4.298,-5.707,-0.518,NA,5.043,-1.796,16,FALSE,no_data,2,53.9,OTB,TRUE,NA,NA,13228,Youssouf Sabaly,NA,NA,S,FALSE,FALSE,B,FALSE
