frameNum,game_id,ind,gametime,period,event_id,possession_event_type,game_event_type,active_player_id,active_player_name,active_jerseyNum,active_home_team,active_position,ball_x,ball_y,away_x_10,away_x_11,away_x_12,away_x_13,away_x_17,away_x_18,away_x_2,away_x_21,away_x_23,away_x_25,away_x_4,away_x_5,away_x_6,away_x_7,away_x_8,away_x_9,away_y_10,away_y_11,away_y_12,away_y_13,away_y_17,away_y_18,away_y_2,away_y_21,away_y_23,away_y_25,away_y_4,away_y_5,away_y_6,away_y_7,away_y_8,away_y_9,gk_away,home_x_10,home_x_11,home_x_13,home_x_17,home_x_19,home_x_22,home_x_23,home_x_24,home_x_25,home_x_26,home_x_3,home_x_5,home_x_7,home_x_8,home_x_9,home_y_10,home_y_11,home_y_13,home_y_17,home_y_19,home_y_22,home_y_23,home_y_24,home_y_25,home_y_26,home_y_3,home_y_5,home_y_7,home_y_8,home_y_9,gk_home,goal_likely,goal_reason,i.period,i.gametime,event_type,home_team,sub_out_id,sub_in_id,shooter_id,player_name,gk_id,gk_name,shot_type,penalty,free_kick,shot_outcome,goal
5885,3816,2830,1.57,1,6501099,SH,OTB,1531,Lionel Messi,10,1,CF,40.04,-2.66,38.967,11.671,41.274,39.143,40.325,NA,NA,51.106,34.565,NA,NA,42.414,NA,36.931,39.113,34.854,-19.998,-9.645,1.089,-12.685,-5.459,NA,NA,-1.443,-7.186,NA,NA,-6.131,NA,-2.09,-4.701,6.209,21,38.121,42.763,8.935,38.358,9.938,40.013,-26.548,NA,NA,26.001,34.318,19.016,32.276,NA,NA,-4.447,-12.047,-13.026,2.404,3.541,-6.458,-2.179,NA,NA,-19.561,9.208,-3.437,-17.984,NA,NA,23,FALSE,no_data,1,1.57,OTB,TRUE,NA,NA,1531,Lionel Messi,13987,Mohammed Al-Owais,F,FALSE,FALSE,S,FALSE
15846,3816,12806,7.11,1,6501653,SH,OTB,6895,Rodrigo de Paul,7,1,CM,35.67,-2.27,36.789,42.684,43.223,41.812,42.767,NA,NA,51.603,47.412,NA,NA,36.851,NA,42.347,43.68,44.182,3.679,4.48,-0.332,0.655,3.349,NA,NA,0.06,2.72,NA,NA,-3.399,NA,14.258,-2.615,2.075,21,39.99,31.522,44.881,28.01,40.658,43.621,-25,NA,NA,19.44,44.552,46.59,31.676,NA,NA,22.119,-9.441,-2.3,13.812,0.374,4.332,0.718,NA,NA,1.975,-5.168,2.322,-3.752,NA,NA,23,FALSE,no_data,1,7.1,OTB,TRUE,NA,NA,6895,Rodrigo de Paul,NA,NA,V,FALSE,FALSE,B,FALSE
19689,3816,16649,9.25,1,6501671,SH,OTB,1531,Lionel Messi,10,1,CF,42.95,0.59,34.094,33.348,36.165,39.03,37.279,NA,NA,51.587,36.479,NA,NA,36.146,NA,33.489,33.197,34.154,-5.258,4.626,8.632,3.329,7.677,NA,NA,-0.66,-4.011,NA,NA,-6.756,NA,-0.12,1.764,9.315,21,41.703,34.755,14.646,35.955,12.4,36.261,-25,NA,NA,16.37,33.24,30.254,34.829,NA,NA,0.021,-6.323,1.293,12.277,1.499,-9.437,0.774,NA,NA,-1.069,7.836,3.716,4.969,NA,NA,23,TRUE,goal_detected,1,9.23,OTB,TRUE,NA,NA,1531,Lionel Messi,13987,Mohammed Al-Owais,F,TRUE,FALSE,G,TRUE
35044,3816,32020,17.79,1,6501297,SH,OTB,8138,Lautaro Martinez,22,1,CF,40.14,13.68,1.903,1.395,15.602,36.873,37.087,NA,NA,49.581,3.532,NA,NA,35.673,NA,2.777,16.057,3.845,-7.601,5.824,17.86,0.516,12.75,NA,NA,3.194,0.836,NA,NA,4.542,NA,12.028,4.356,20.112,21,17.978,20.517,-4.33,11.113,-3.355,37.266,-34.376,NA,NA,-3.198,-1.967,5.458,29.608,NA,NA,2.736,-12.681,1.864,12.071,10.141,14.456,1.044,NA,NA,-10.507,18.958,12.943,9.338,NA,NA,23,TRUE,goal_detected,1,17.77,OTB,TRUE,NA,NA,8138,Lautaro Martinez,NA,NA,V,FALSE,FALSE,O,FALSE
39023,3816,36045,20,1,6501541,SH,OTB,8420,Papu Gómez,17,1,LM,36.24,17.18,36.745,9.441,35.747,40.928,39.524,NA,NA,50.256,32.626,NA,NA,40.37,NA,26.408,38.308,36.239,-13.57,-2.884,16.333,-5.379,9.465,NA,NA,1.212,4.104,NA,NA,1.415,NA,-8.253,4.413,12.29,21,37.98,40.437,9.705,33.233,10.362,41.101,-25.188,NA,NA,26.072,40.031,24.07,29.988,NA,NA,4.983,-9.935,-3.769,18.43,6.562,-1.304,0.496,NA,NA,-12.105,16.084,4.537,-0.217,NA,NA,23,TRUE,goal_detected,1,19.95,OTB,TRUE,NA,NA,8420,Papu Gómez,NA,NA,S,FALSE,FALSE,O,FALSE
42190,3816,39242,21.76,1,6501696,SH,OTB,1531,Lionel Messi,10,1,CF,45.29,-5.85,5.187,-5.482,13.764,32.714,20.293,NA,NA,47.346,10.591,NA,NA,40.925,NA,-3.123,12.813,-4.263,-15.074,2.766,21.132,-7.326,6.863,NA,NA,-4.317,-3.402,NA,NA,-2.475,NA,13.074,3.756,14.356,21,43.508,28.455,-8.564,3.415,-10.58,17.314,-36.088,NA,NA,-3.609,7.583,-1.965,2.842,NA,NA,-6.868,-15.923,-5.742,14.889,12.175,4.054,0.08,NA,NA,-16.695,25.464,6.001,-7.199,NA,NA,23,TRUE,goal_detected,1,21.73,OTB,TRUE,NA,NA,1531,Lionel Messi,13987,Mohammed Al-Owais,F,FALSE,FALSE,G,TRUE
51480,3816,48562,26.93,1,6502270,SH,OTB,8138,Lautaro Martinez,22,1,CF,40.78,-2.17,14.559,11.218,31.21,34.143,23.8,NA,NA,41.409,17.018,NA,NA,28.718,NA,10.153,24.93,22.113,-13.037,0.528,7.289,-8.218,9.962,NA,NA,-2.898,5.985,NA,NA,1.75,NA,8.887,-0.024,21.374,21,36.668,26.188,-0.699,21.542,0.995,39.235,-29.401,NA,NA,6.862,10.487,11.312,17.603,NA,NA,-1.121,-20.261,0.644,14.91,5.092,-2.768,0.264,NA,NA,-13.038,10.904,12.034,0.718,NA,NA,23,TRUE,goal_detected,1,26.92,OTB,TRUE,NA,NA,8138,Lautaro Martinez,13987,Mohammed Al-Owais,L,FALSE,FALSE,G,TRUE
64564,3816,61709,34.21,1,6501587,SH,OTB,8138,Lautaro Martinez,22,1,CF,48.62,4.41,11.014,-6.687,34.221,24.355,30.362,NA,NA,42.676,27.048,NA,NA,42.676,NA,6.318,15.946,-0.937,-20.585,-9.509,9.726,-20.025,6.35,NA,NA,5.051,-1.981,NA,NA,1.06,NA,9.298,-8.17,14.4,21,34.874,13.667,-5.441,13.326,-5.452,41.879,-35.231,NA,NA,0.191,-2.995,7.742,7.627,NA,NA,-0.921,-18.942,-7.315,14.359,0.349,6.498,-0.59,NA,NA,-18.676,14.104,-0.714,-11.504,NA,NA,23,TRUE,goal_detected,1,34.18,OTB,TRUE,NA,NA,8138,Lautaro Martinez,13987,Mohammed Al-Owais,F,FALSE,FALSE,G,TRUE
78386,3816,75577,41.89,1,6502339,SH,OTB,8138,Lautaro Martinez,22,1,CF,46.77,5.96,41.969,42.863,47.548,45.418,44.101,NA,NA,51.775,47.084,NA,NA,47.152,NA,39.541,44.155,47.237,-10.381,2.643,-0.721,2.322,19.293,NA,NA,0.997,2.554,NA,NA,-4.835,NA,6.24,9.873,2.708,21,46.901,46.08,44.351,39.204,45.171,46.816,-25,NA,NA,23.928,48.225,42.458,30.502,NA,NA,-0.654,-10.984,0.125,24.493,1.375,6.156,0.906,NA,NA,8.839,-4.773,4.131,-2.455,NA,NA,23,FALSE,no_data,1,41.88,OTB,TRUE,NA,NA,8138,Lautaro Martinez,NA,NA,S,FALSE,FALSE,B,FALSE
78452,3816,75643,41.93,1,6501509,SH,OTB,6895,Rodrigo de Paul,7,1,CM,37.94,-1.48,39.626,41.568,44.325,45.466,41.901,NA,NA,51.995,43.499,NA,NA,48.945,NA,38.188,43.283,46.737,-7.952,4.581,0.67,1.316,17.725,NA,NA,-0.264,-1.035,NA,NA,-2.186,NA,3.294,10.09,1.093,21,45.442,45.906,47.923,38.119,46.195,44.434,-25,NA,NA,23.492,49.95,45.485,35.119,NA,NA,-2.261,-9.899,6.779,23.36,4.679,3.754,1.562,NA,NA,10.019,-3.711,6.957,-1.756,NA,NA,23,TRUE,goal_detected,1,41.92,OTB,TRUE,NA,NA,6895,Rodrigo de Paul,NA,NA,S,FALSE,FALSE,O,FALSE
101599,3816,97457,47.66,2,6501449,SH,OTB,14011,Saleh Al-Shehri,11,0,CF,43.18,8.21,-24.728,-41.945,-12.6,-6.254,-2.006,-19.803,NA,33.375,-9.822,NA,NA,-0.713,NA,NA,-3.823,-38.608,-21.045,-11.218,15.455,-17.924,-1.886,-8.073,NA,-1.436,-7.142,NA,NA,-5.479,NA,NA,-4.449,-2.037,21,-5.888,-5.638,-34.671,-11.188,-41.909,0.404,-50.03,NA,NA,-22.324,-38.448,-27.883,-17.034,NA,NA,-16.285,-19.37,-8.946,18.923,-2.05,-5.44,-3.516,NA,NA,-19.931,0.492,-8.706,-8.876,NA,NA,23,TRUE,goal_detected,2,47.62,OTB,FALSE,NA,NA,14011,Saleh Al-Shehri,144,Emiliano Martínez,S,FALSE,FALSE,G,TRUE
110472,3816,106345,52.59,2,6502110,SH,OTB,14000,Nawaf Al-Abed,18,0,AM,40.09,-10.81,-34.459,-44.264,-42.384,-20.796,-14.433,-39.148,NA,27.121,-27.46,NA,NA,-6.789,NA,NA,-15.267,-41.549,-4.973,5.394,25.971,-7.014,18.467,13.071,NA,1.509,16.619,NA,NA,-0.198,NA,NA,4.158,3.366,21,-41.538,-32.029,-43.564,-35.267,-41.693,-13.674,-50.35,NA,NA,-43.839,-45.172,-44.025,-44.36,NA,NA,6.066,-2.195,2.738,22.987,9.924,16.729,2.845,NA,NA,-0.861,18.334,11.719,-2.006,NA,NA,23,FALSE,no_data,2,52.57,OTB,FALSE,NA,NA,14000,Nawaf Al-Abed,NA,NA,S,FALSE,FALSE,B,FALSE
110717,3816,106590,52.73,2,6502181,SH,OTB,13998,Salem Al-Dawsari,10,0,LM,38.07,13.22,-37.028,-42.57,-28.017,-33.789,-16.719,-34.628,NA,25.08,-26.832,NA,NA,-13.867,NA,NA,-19.824,-41.532,-14.539,-1.998,16.338,-20.31,3.937,-4.424,NA,-1.336,-3.731,NA,NA,-8.771,NA,NA,-6.152,-9.937,21,-38.284,-34.852,-41.375,-31.625,-43.135,-18.541,-50.466,NA,NA,-41.582,-41.548,-36.694,-41.181,NA,NA,-13.615,-11.829,-1.896,14.6,-1.746,3.489,-2.078,NA,NA,-8.8,4.707,-12.192,-15.485,NA,NA,23,TRUE,goal_detected,2,52.65,OTB,FALSE,NA,NA,13998,Salem Al-Dawsari,144,Emiliano Martínez,S,FALSE,FALSE,G,TRUE
128792,3816,124815,62.78,2,6501094,SH,OTB,8023,Lisandro Martinez,25,1,LCB,-45.16,0.12,33.907,32.823,43.19,43.863,46.95,50.619,NA,51.738,39.528,NA,NA,48.113,NA,NA,40.403,34.141,-8.299,11.986,-5.428,-4.018,-0.452,-19.029,NA,-1.193,6.465,NA,NA,-4.579,NA,NA,-2.405,1.919,21,46.8,42.939,NA,NA,36.346,46.021,-25,49.106,44.483,27.139,48.157,NA,33.235,NA,47.682,6.819,-19.405,NA,NA,-1.992,4.234,1.341,-3.412,0.308,-5.737,1.673,NA,7.006,NA,-6.824,23,FALSE,no_data,2,62.77,OTB,TRUE,NA,NA,8023,Lisandro Martinez,NA,NA,F,FALSE,FALSE,C,FALSE
128803,3816,124826,62.79,2,6501100,SH,OTB,8025,Nicolas Tagliafico,3,1,LB,-48.55,-3.19,34.059,32.74,43.686,44.162,47.02,51.293,NA,51.74,40.032,NA,NA,48.399,NA,NA,40.817,34.664,-8.402,11.223,-5.531,-4.188,0.004,-19.829,NA,0.293,6.175,NA,NA,-4.54,NA,NA,-2.593,1.92,21,47.808,43.473,NA,NA,36.434,46.026,-25,49.233,44.892,26.869,48.739,NA,34.325,NA,48.274,5.925,-19.664,NA,NA,-2.118,4.135,1.24,-3.532,0.462,-5.978,2.38,NA,6.076,NA,-6.945,23,FALSE,no_data,2,62.78,OTB,TRUE,NA,NA,8025,Nicolas Tagliafico,13987,Mohammed Al-Owais,V,FALSE,FALSE,S,FALSE
139229,3816,135300,68.59,2,6501619,SH,OTB,8138,Lautaro Martinez,22,1,CF,-50.13,8.11,45.648,39.683,47.158,44.878,44.746,38.782,NA,50.762,48.31,NA,NA,46.148,NA,NA,50.23,47.46,-0.026,1.054,0.072,-3.045,0.014,-4.207,NA,-0.822,3.417,NA,NA,-3.795,NA,NA,4.954,6.742,21,45.089,40.953,NA,NA,47.609,45.962,-25,44.503,38.852,28.723,36.698,NA,44.426,NA,49.269,-7.063,-13.691,NA,NA,8.024,-1.814,-1.014,0.415,-4.56,-4.166,-7.967,NA,-1.809,NA,6.135,23,FALSE,no_data,2,68.58,OTB,TRUE,NA,NA,8138,Lautaro Martinez,NA,NA,S,FALSE,FALSE,O,FALSE
139229,3816,135301,68.59,2,6501619,SH,OTB,8138,Lautaro Martinez,22,1,CF,-50.13,8.11,45.648,39.683,47.158,44.878,44.746,38.782,NA,50.762,48.31,NA,NA,46.148,NA,NA,50.23,47.46,-0.026,1.054,0.072,-3.045,0.014,-4.207,NA,-0.822,3.417,NA,NA,-3.795,NA,NA,4.954,6.742,21,45.089,40.953,NA,NA,47.609,45.962,-25,44.503,38.852,28.723,36.698,NA,44.426,NA,49.269,-7.063,-13.691,NA,NA,8.024,-1.814,-1.014,0.415,-4.56,-4.166,-7.967,NA,-1.809,NA,6.135,23,FALSE,no_data,2,68.58,OTB,TRUE,NA,NA,8138,Lautaro Martinez,NA,NA,S,FALSE,FALSE,O,FALSE
139229,3816,135302,68.59,2,6501619,SH,OTB,8138,Lautaro Martinez,22,1,CF,-50.13,8.11,45.648,39.683,47.158,44.878,44.746,38.782,NA,50.762,48.31,NA,NA,46.148,NA,NA,50.23,47.46,-0.026,1.054,0.072,-3.045,0.014,-4.207,NA,-0.822,3.417,NA,NA,-3.795,NA,NA,4.954,6.742,21,45.089,40.953,NA,NA,47.609,45.962,-25,44.503,38.852,28.723,36.698,NA,44.426,NA,49.269,-7.063,-13.691,NA,NA,8.024,-1.814,-1.014,0.415,-4.56,-4.166,-7.967,NA,-1.809,NA,6.135,23,FALSE,no_data,2,68.58,OTB,TRUE,NA,NA,8138,Lautaro Martinez,NA,NA,S,FALSE,FALSE,O,FALSE
139229,3816,135303,68.59,2,6501619,SH,OTB,8138,Lautaro Martinez,22,1,CF,-50.13,8.11,45.648,39.683,47.158,44.878,44.746,38.782,NA,50.762,48.31,NA,NA,46.148,NA,NA,50.23,47.46,-0.026,1.054,0.072,-3.045,0.014,-4.207,NA,-0.822,3.417,NA,NA,-3.795,NA,NA,4.954,6.742,21,45.089,40.953,NA,NA,47.609,45.962,-25,44.503,38.852,28.723,36.698,NA,44.426,NA,49.269,-7.063,-13.691,NA,NA,8.024,-1.814,-1.014,0.415,-4.56,-4.166,-7.967,NA,-1.809,NA,6.135,23,FALSE,no_data,2,68.58,OTB,TRUE,NA,NA,8138,Lautaro Martinez,NA,NA,S,FALSE,FALSE,O,FALSE
139229,3816,135304,68.59,2,6501619,SH,OTB,8138,Lautaro Martinez,22,1,CF,-50.13,8.11,45.648,39.683,47.158,44.878,44.746,38.782,NA,50.762,48.31,NA,NA,46.148,NA,NA,50.23,47.46,-0.026,1.054,0.072,-3.045,0.014,-4.207,NA,-0.822,3.417,NA,NA,-3.795,NA,NA,4.954,6.742,21,45.089,40.953,NA,NA,47.609,45.962,-25,44.503,38.852,28.723,36.698,NA,44.426,NA,49.269,-7.063,-13.691,NA,NA,8.024,-1.814,-1.014,0.415,-4.56,-4.166,-7.967,NA,-1.809,NA,6.135,23,FALSE,no_data,2,68.58,OTB,TRUE,NA,NA,8138,Lautaro Martinez,NA,NA,S,FALSE,FALSE,O,FALSE
139229,3816,135305,68.59,2,6501619,SH,OTB,8138,Lautaro Martinez,22,1,CF,-50.13,8.11,45.648,39.683,47.158,44.878,44.746,38.782,NA,50.762,48.31,NA,NA,46.148,NA,NA,50.23,47.46,-0.026,1.054,0.072,-3.045,0.014,-4.207,NA,-0.822,3.417,NA,NA,-3.795,NA,NA,4.954,6.742,21,45.089,40.953,NA,NA,47.609,45.962,-25,44.503,38.852,28.723,36.698,NA,44.426,NA,49.269,-7.063,-13.691,NA,NA,8.024,-1.814,-1.014,0.415,-4.56,-4.166,-7.967,NA,-1.809,NA,6.135,23,FALSE,no_data,2,68.58,OTB,TRUE,NA,NA,8138,Lautaro Martinez,NA,NA,S,FALSE,FALSE,O,FALSE
139229,3816,135306,68.59,2,6501619,SH,OTB,8138,Lautaro Martinez,22,1,CF,-50.13,8.11,45.648,39.683,47.158,44.878,44.746,38.782,NA,50.762,48.31,NA,NA,46.148,NA,NA,50.23,47.46,-0.026,1.054,0.072,-3.045,0.014,-4.207,NA,-0.822,3.417,NA,NA,-3.795,NA,NA,4.954,6.742,21,45.089,40.953,NA,NA,47.609,45.962,-25,44.503,38.852,28.723,36.698,NA,44.426,NA,49.269,-7.063,-13.691,NA,NA,8.024,-1.814,-1.014,0.415,-4.56,-4.166,-7.967,NA,-1.809,NA,6.135,23,FALSE,no_data,2,68.58,OTB,TRUE,NA,NA,8138,Lautaro Martinez,NA,NA,S,FALSE,FALSE,O,FALSE
