frameNum,game_id,ind,gametime,period,event_id,possession_event_type,game_event_type,active_player_id,active_player_name,active_jerseyNum,active_home_team,active_position,ball_x,ball_y,away_x_1,away_x_10,away_x_11,away_x_13,away_x_15,away_x_17,away_x_18,away_x_19,away_x_2,away_x_20,away_x_23,away_x_24,away_x_25,away_x_4,away_x_7,away_x_8,away_y_1,away_y_10,away_y_11,away_y_13,away_y_15,away_y_17,away_y_18,away_y_19,away_y_2,away_y_20,away_y_23,away_y_24,away_y_25,away_y_4,away_y_7,away_y_8,gk_away,home_x_1,home_x_10,home_x_13,home_x_14,home_x_15,home_x_16,home_x_18,home_x_2,home_x_20,home_x_24,home_x_26,home_x_4,home_x_7,home_x_8,home_x_9,home_y_1,home_y_10,home_y_13,home_y_14,home_y_15,home_y_16,home_y_18,home_y_2,home_y_20,home_y_24,home_y_26,home_y_4,home_y_7,home_y_8,home_y_9,gk_home,goal_likely,goal_reason,i.period,i.gametime,event_type,home_team,sub_out_id,sub_in_id,shooter_id,player_name,gk_id,gk_name,shot_type,penalty,free_kick,shot_outcome,goal
16966,10516,11673,6.44,1,6730425,SH,OTB,4892,Josko Gvardiol,20,1,LCB,45.25,7.46,50.778,NA,31.061,NA,NA,28.418,45.068,47.218,39.054,44.906,45.009,NA,46.368,40.229,30.724,NA,1.255,NA,14.552,NA,NA,-6.454,-1.141,11.204,15.809,1.559,7.039,NA,-5.24,2.737,5.349,NA,1,-25,24.813,NA,43.694,NA,NA,42.219,21.774,43.9,17.216,NA,39.168,43.049,24.396,46.864,1.174,8.994,NA,15.298,NA,NA,19.765,-0.458,-0.64,-18.853,NA,2.544,5.876,-6.851,-4.918,1,TRUE,goal_detected,1,6.43,OTB,TRUE,NA,NA,4892,Josko Gvardiol,1785,Bono,D,FALSE,FALSE,G,TRUE
20240,10516,14947,8.26,1,6730494,SH,OTB,9820,Achraf Dari,20,0,LCB,-53.86,19.51,25,NA,-25.448,NA,NA,-37.943,-31.827,-44.755,-45.273,-47.271,-28.969,NA,-19.587,-26.951,-42.327,NA,0.197,NA,22.864,NA,NA,-12.861,2.73,-6.761,2.325,-1.858,-0.454,NA,-3.412,5.836,4.736,NA,1,-50.831,-39.682,NA,-33.142,NA,NA,-47.932,-44.565,-37.874,-46.755,NA,-45.007,-38.484,-42.586,-31.429,-0.086,6.953,NA,3.384,NA,NA,-2.843,-2.995,-2.346,0.807,NA,7.204,9.073,2.687,2.156,1,FALSE,no_data,1,8.25,OTB,FALSE,NA,NA,9820,Achraf Dari,13854,Dominik Livakovic,S,FALSE,FALSE,G,TRUE
22567,10516,17274,9.56,1,6730564,SH,OTB,13859,Mislav Orsic,18,1,LW,35.08,14,50.413,NA,33.638,NA,NA,28.823,41.148,24.807,40.344,44.412,26.978,NA,43.264,38.698,35.24,NA,1.838,NA,1.846,NA,NA,-9.694,7.722,1.592,15.339,-0.013,12.193,NA,-5.254,3.634,14.731,NA,1,-26.568,13.143,NA,43.277,NA,NA,34.106,29.455,44.552,7.138,NA,11.561,39.291,14.387,41.388,0.638,-3.64,NA,18.714,NA,NA,14.844,-12.098,-1.017,8.283,NA,12.237,4.605,5.095,-7.269,1,TRUE,goal_detected,1,9.48,OTB,TRUE,NA,NA,13859,Mislav Orsic,NA,NA,S,FALSE,FALSE,O,FALSE
30359,10516,25096,13.89,1,6731074,SH,OTB,4615,Josip Stanisic,2,1,RB,31.23,-0.98,47.021,NA,30.321,NA,NA,20.249,38.018,28.731,28.852,34.837,21.365,NA,36.735,33.329,28.667,NA,-0.043,NA,-0.152,NA,NA,-2.831,5.851,20.635,12.326,0.448,18.578,NA,-2.058,6.552,29.745,NA,1,-27.132,19.586,NA,37.145,NA,NA,37.637,29.171,33.943,7.904,NA,16.19,39.075,25.239,36.215,1.476,2.479,NA,4.299,NA,NA,11.308,-0.632,0.549,1.466,NA,21.853,1.333,12.693,13.811,1,TRUE,goal_detected,1,13.88,OTB,TRUE,NA,NA,4615,Josip Stanisic,NA,NA,S,FALSE,FALSE,O,FALSE
36536,10516,31273,17.32,1,6729928,SH,OTB,13859,Mislav Orsic,18,1,LW,39.54,1.98,48.301,NA,19.566,NA,NA,21.14,40.01,-0.527,24.488,42.02,17.472,NA,39.256,41.634,14.32,NA,0.27,NA,-7.488,NA,NA,-15.219,2.912,-7.164,15.408,2.933,-0.383,NA,-8.008,-3.175,4.103,NA,1,-30.24,7.846,NA,40.53,NA,NA,39.297,36.591,-2.38,-0.531,NA,11.668,31.89,17.729,41.448,-0.81,-8.065,NA,-12.87,NA,NA,2.38,-3.62,-2.371,-9.238,NA,13.635,-18.476,1.875,0.656,1,FALSE,no_data,1,17.28,OTB,TRUE,NA,NA,13859,Mislav Orsic,NA,NA,S,FALSE,FALSE,B,FALSE
36764,10516,31501,17.45,1,6729945,SH,OTB,4883,Andrej Kramaric,9,1,AM,47.13,7.98,51.327,NA,42.096,NA,NA,38.877,46.503,9.429,48.168,45.369,31.666,NA,45.749,45.238,39.659,NA,1.596,NA,4.076,NA,NA,-1.801,1.781,0.309,19.898,7.094,7.591,NA,-3.431,1.819,18.188,NA,1,-27.726,18.051,NA,41.368,NA,NA,40.004,44.644,7.002,6.898,NA,42.433,46.767,30.139,44.117,0.936,0.255,NA,-10.372,NA,NA,0.99,2.055,3.096,-3.783,NA,21.727,-3.079,9.967,5.806,1,FALSE,no_data,1,17.45,OTB,TRUE,NA,NA,4883,Andrej Kramaric,1785,Bono,S,FALSE,FALSE,S,FALSE
47436,10516,42173,23.39,1,6730549,SH,OTB,1687,Luka Modric,10,1,CM,37.39,-6.44,49.991,NA,36.112,NA,NA,35.707,45.639,32.984,44.21,44.089,31.809,NA,41.067,36.974,30.836,NA,-1.339,NA,-9.972,NA,NA,13.634,0.914,-4.739,4.4,-2.518,-1.296,NA,-8.613,-5.687,-16.945,NA,1,-25,35.333,NA,41.829,NA,NA,39.677,30.295,45.434,10.472,NA,44.476,40.07,27.982,36.317,-1.803,-9.378,NA,9.601,NA,NA,-1.557,-21.773,5.054,-6.846,NA,-0.138,-26.434,-3.189,-0.436,1,FALSE,no_data,1,23.3,OTB,TRUE,NA,NA,1687,Luka Modric,1785,Bono,S,FALSE,FALSE,S,FALSE
51778,10516,46515,25.8,1,6730752,SH,OTB,8136,Ivan Perisic,4,1,LB,46.48,3.18,49.032,NA,35.296,NA,NA,28.575,38.297,27.113,37.704,40.428,30.496,NA,32.063,37.238,30.605,NA,-1.02,NA,1.869,NA,NA,-24.3,0.539,-8.024,7.596,-1.74,-22.311,NA,-10.955,-7.732,7.202,NA,1,-25.965,24.734,NA,34.333,NA,NA,35.332,15.757,41.878,24.106,NA,37.012,30.15,25.797,38.836,-1.938,-27.638,NA,-0.248,NA,NA,12.914,-15.271,-0.849,-1.895,NA,3.492,-28.811,-9.518,-6.009,1,FALSE,no_data,1,25.8,OTB,TRUE,NA,NA,8136,Ivan Perisic,NA,NA,S,FALSE,FALSE,O,FALSE
70647,10516,65414,36.29,1,6730516,SH,OTB,1810,Youssef En-Nesyri,19,0,CF,-55.18,20.07,25,NA,-46.564,NA,NA,-50.038,-46.688,-47.196,-47.041,-42.122,-48.368,NA,-23.506,-33.808,-48.833,NA,1.612,NA,4.189,NA,NA,11.063,2.304,9.283,-3.882,0.731,15.176,NA,-9.537,3.069,31.872,NA,1,-51.387,-40.75,NA,-45.863,NA,NA,-49.144,-46.044,-50.159,-50.881,NA,-38.28,-35.74,-44.372,-45.16,1.193,13.945,NA,12.05,NA,NA,-2.013,1.976,3.189,7.487,NA,9.492,2.657,0.924,-0.946,1,FALSE,no_data,1,36.28,OTB,FALSE,NA,NA,1810,Youssef En-Nesyri,NA,NA,S,FALSE,FALSE,O,FALSE
76712,10516,71482,39.67,1,6730988,SH,OTB,1938,Hakim Ziyech,7,0,RW,-28.9,11.25,25.679,NA,-19.016,NA,NA,-32.429,-34.963,-32.728,-30.165,-0.685,-19.223,NA,-33.409,-12.769,-26.26,NA,2.328,NA,7.419,NA,NA,-21.343,0.233,4.703,27.123,7.895,23.339,NA,-7.085,-3.867,13.273,NA,1,-48.072,-27.793,NA,-4.055,NA,NA,-19.013,-35.807,-32.507,-36.187,NA,-34.799,-30.214,-25.443,-13.516,1.416,13.387,NA,16.228,NA,NA,20.049,-6.319,9.779,-1.353,NA,17.506,-1.85,10.139,7.992,1,FALSE,no_data,1,39.52,OTB,FALSE,NA,NA,1938,Hakim Ziyech,NA,NA,S,FALSE,FALSE,O,FALSE
