frameNum,game_id,ind,gametime,period,event_id,possession_event_type,game_event_type,active_player_id,active_player_name,active_jerseyNum,active_home_team,active_position,ball_x,ball_y,away_x_1,away_x_10,away_x_13,away_x_14,away_x_15,away_x_16,away_x_19,away_x_2,away_x_21,away_x_22,away_x_23,away_x_26,away_x_4,away_x_5,away_x_7,away_x_9,away_y_1,away_y_10,away_y_13,away_y_14,away_y_15,away_y_16,away_y_19,away_y_2,away_y_21,away_y_22,away_y_23,away_y_26,away_y_4,away_y_5,away_y_7,away_y_9,gk_away,home_x_10,home_x_13,home_x_14,home_x_17,home_x_19,home_x_20,home_x_22,home_x_23,home_x_24,home_x_25,home_x_26,home_x_3,home_x_4,home_x_7,home_x_8,home_x_9,home_y_10,home_y_13,home_y_14,home_y_17,home_y_19,home_y_20,home_y_22,home_y_23,home_y_24,home_y_25,home_y_26,home_y_3,home_y_4,home_y_7,home_y_8,home_y_9,gk_home,goal_likely,goal_reason,i.period,i.gametime,event_type,home_team,sub_out_id,sub_in_id,shooter_id,player_name,gk_id,gk_name,shot_type,penalty,free_kick,shot_outcome,goal
34467,10503,29756,16.49,1,6631834,SH,OTB,8420,Papu Gómez,17,1,LW,34.99,16.34,50.018,NA,34.98,32.769,16.303,39.873,39.978,33.954,NA,30.105,NA,35.418,39.925,NA,39.443,NA,1.703,NA,5.488,-3.925,4.452,-6.919,5.071,18.365,NA,10.734,NA,13.837,-0.426,NA,19.666,NA,1,30.579,4.018,NA,32.947,6.833,36.402,NA,-25.888,15.078,NA,26.122,NA,NA,33.465,44.258,39.425,7.388,-1.358,NA,18.594,10.279,7.496,NA,1.468,3.352,NA,-12.731,NA,NA,-0.609,23.669,-0.018,23,FALSE,no_data,1,16.42,OTB,TRUE,NA,NA,8420,Papu Gómez,NA,NA,S,FALSE,FALSE,O,FALSE
55442,10503,50844,28.15,1,6632880,SH,OTB,8257,Harry Souttar,19,0,RCB,-45.01,0.01,25,NA,-35.333,-48.655,-46.501,-29.532,-46.53,-42.015,NA,-44.176,NA,-31.034,-45.59,NA,-49.374,NA,-0.462,NA,-19.901,-29.051,-4.244,-12.071,5.303,-3.308,NA,5.78,NA,1.33,1.721,NA,-2.983,NA,1,-35.361,-47.462,NA,-38.201,-46.326,-45.628,NA,-51.156,-46.302,NA,-50.101,NA,NA,-43.307,-41.977,-49.41,-17.613,-0.043,NA,-2.284,3.138,3.088,NA,0.828,-3.272,NA,-3.35,NA,NA,6.306,-1.762,-2.123,23,FALSE,no_data,1,28.15,OTB,FALSE,NA,NA,8257,Harry Souttar,NA,NA,S,FALSE,FALSE,B,FALSE
55442,10503,50845,28.15,1,6632880,SH,OTB,8257,Harry Souttar,19,0,RCB,-45.01,0.01,25,NA,-35.333,-48.655,-46.501,-29.532,-46.53,-42.015,NA,-44.176,NA,-31.034,-45.59,NA,-49.374,NA,-0.462,NA,-19.901,-29.051,-4.244,-12.071,5.303,-3.308,NA,5.78,NA,1.33,1.721,NA,-2.983,NA,1,-35.361,-47.462,NA,-38.201,-46.326,-45.628,NA,-51.156,-46.302,NA,-50.101,NA,NA,-43.307,-41.977,-49.41,-17.613,-0.043,NA,-2.284,3.138,3.088,NA,0.828,-3.272,NA,-3.35,NA,NA,6.306,-1.762,-2.123,23,FALSE,no_data,1,28.15,OTB,FALSE,NA,NA,8257,Harry Souttar,NA,NA,S,FALSE,FALSE,B,FALSE
55442,10503,50846,28.15,1,6632880,SH,OTB,8257,Harry Souttar,19,0,RCB,-45.01,0.01,25,NA,-35.333,-48.655,-46.501,-29.532,-46.53,-42.015,NA,-44.176,NA,-31.034,-45.59,NA,-49.374,NA,-0.462,NA,-19.901,-29.051,-4.244,-12.071,5.303,-3.308,NA,5.78,NA,1.33,1.721,NA,-2.983,NA,1,-35.361,-47.462,NA,-38.201,-46.326,-45.628,NA,-51.156,-46.302,NA,-50.101,NA,NA,-43.307,-41.977,-49.41,-17.613,-0.043,NA,-2.284,3.138,3.088,NA,0.828,-3.272,NA,-3.35,NA,NA,6.306,-1.762,-2.123,23,FALSE,no_data,1,28.15,OTB,FALSE,NA,NA,8257,Harry Souttar,NA,NA,S,FALSE,FALSE,B,FALSE
55442,10503,50847,28.15,1,6632880,SH,OTB,8257,Harry Souttar,19,0,RCB,-45.01,0.01,25,NA,-35.333,-48.655,-46.501,-29.532,-46.53,-42.015,NA,-44.176,NA,-31.034,-45.59,NA,-49.374,NA,-0.462,NA,-19.901,-29.051,-4.244,-12.071,5.303,-3.308,NA,5.78,NA,1.33,1.721,NA,-2.983,NA,1,-35.361,-47.462,NA,-38.201,-46.326,-45.628,NA,-51.156,-46.302,NA,-50.101,NA,NA,-43.307,-41.977,-49.41,-17.613,-0.043,NA,-2.284,3.138,3.088,NA,0.828,-3.272,NA,-3.35,NA,NA,6.306,-1.762,-2.123,23,FALSE,no_data,1,28.15,OTB,FALSE,NA,NA,8257,Harry Souttar,NA,NA,S,FALSE,FALSE,B,FALSE
55442,10503,50848,28.15,1,6632880,SH,OTB,8257,Harry Souttar,19,0,RCB,-45.01,0.01,25,NA,-35.333,-48.655,-46.501,-29.532,-46.53,-42.015,NA,-44.176,NA,-31.034,-45.59,NA,-49.374,NA,-0.462,NA,-19.901,-29.051,-4.244,-12.071,5.303,-3.308,NA,5.78,NA,1.33,1.721,NA,-2.983,NA,1,-35.361,-47.462,NA,-38.201,-46.326,-45.628,NA,-51.156,-46.302,NA,-50.101,NA,NA,-43.307,-41.977,-49.41,-17.613,-0.043,NA,-2.284,3.138,3.088,NA,0.828,-3.272,NA,-3.35,NA,NA,6.306,-1.762,-2.123,23,FALSE,no_data,1,28.15,OTB,FALSE,NA,NA,8257,Harry Souttar,NA,NA,S,FALSE,FALSE,B,FALSE
55442,10503,50849,28.15,1,6632880,SH,OTB,8257,Harry Souttar,19,0,RCB,-45.01,0.01,25,NA,-35.333,-48.655,-46.501,-29.532,-46.53,-42.015,NA,-44.176,NA,-31.034,-45.59,NA,-49.374,NA,-0.462,NA,-19.901,-29.051,-4.244,-12.071,5.303,-3.308,NA,5.78,NA,1.33,1.721,NA,-2.983,NA,1,-35.361,-47.462,NA,-38.201,-46.326,-45.628,NA,-51.156,-46.302,NA,-50.101,NA,NA,-43.307,-41.977,-49.41,-17.613,-0.043,NA,-2.284,3.138,3.088,NA,0.828,-3.272,NA,-3.35,NA,NA,6.306,-1.762,-2.123,23,FALSE,no_data,1,28.15,OTB,FALSE,NA,NA,8257,Harry Souttar,NA,NA,S,FALSE,FALSE,B,FALSE
55442,10503,50850,28.15,1,6632880,SH,OTB,8257,Harry Souttar,19,0,RCB,-45.01,0.01,25,NA,-35.333,-48.655,-46.501,-29.532,-46.53,-42.015,NA,-44.176,NA,-31.034,-45.59,NA,-49.374,NA,-0.462,NA,-19.901,-29.051,-4.244,-12.071,5.303,-3.308,NA,5.78,NA,1.33,1.721,NA,-2.983,NA,1,-35.361,-47.462,NA,-38.201,-46.326,-45.628,NA,-51.156,-46.302,NA,-50.101,NA,NA,-43.307,-41.977,-49.41,-17.613,-0.043,NA,-2.284,3.138,3.088,NA,0.828,-3.272,NA,-3.35,NA,NA,6.306,-1.762,-2.123,23,FALSE,no_data,1,28.15,OTB,FALSE,NA,NA,8257,Harry Souttar,NA,NA,S,FALSE,FALSE,B,FALSE
55442,10503,50851,28.15,1,6632880,SH,OTB,8257,Harry Souttar,19,0,RCB,-45.01,0.01,25,NA,-35.333,-48.655,-46.501,-29.532,-46.53,-42.015,NA,-44.176,NA,-31.034,-45.59,NA,-49.374,NA,-0.462,NA,-19.901,-29.051,-4.244,-12.071,5.303,-3.308,NA,5.78,NA,1.33,1.721,NA,-2.983,NA,1,-35.361,-47.462,NA,-38.201,-46.326,-45.628,NA,-51.156,-46.302,NA,-50.101,NA,NA,-43.307,-41.977,-49.41,-17.613,-0.043,NA,-2.284,3.138,3.088,NA,0.828,-3.272,NA,-3.35,NA,NA,6.306,-1.762,-2.123,23,FALSE,no_data,1,28.15,OTB,FALSE,NA,NA,8257,Harry Souttar,NA,NA,S,FALSE,FALSE,B,FALSE
66995,10503,62449,34.58,1,6632212,SH,OTB,1531,Lionel Messi,10,1,CF,39.38,-6.7,49.732,NA,41.068,37.394,41.941,36.002,40.99,41.386,NA,40.902,NA,39.698,40.221,NA,33.775,NA,-2.085,NA,-4.727,-13.146,-5.64,3.715,7.086,5.691,NA,0.177,NA,-8.094,-3.131,NA,-7.376,NA,1,38.485,37.955,NA,36.204,39.455,31.121,NA,-25,28.429,NA,16.103,NA,NA,24.653,40.086,37.356,-8.098,0.893,NA,-28.49,-9.866,-7.743,NA,-0.34,4.24,NA,-5.882,NA,NA,3.773,10.79,-2.187,23,TRUE,goal_detected,1,34.57,OTB,TRUE,NA,NA,1531,Lionel Messi,435,Mathew Ryan,F,FALSE,FALSE,G,TRUE
