frameNum,game_id,ind,gametime,period,event_id,possession_event_type,game_event_type,active_player_id,active_player_name,active_jerseyNum,active_home_team,active_position,ball_x,ball_y,away_x_1,away_x_10,away_x_11,away_x_13,away_x_14,away_x_15,away_x_18,away_x_19,away_x_20,away_x_22,away_x_4,away_x_6,away_x_7,away_x_8,away_x_9,away_y_1,away_y_10,away_y_11,away_y_13,away_y_14,away_y_15,away_y_18,away_y_19,away_y_20,away_y_22,away_y_4,away_y_6,away_y_7,away_y_8,away_y_9,gk_away,home_x_1,home_x_11,home_x_15,home_x_16,home_x_17,home_x_19,home_x_2,home_x_25,home_x_3,home_x_4,home_x_5,home_x_6,home_x_7,home_x_8,home_x_9,home_y_1,home_y_11,home_y_15,home_y_16,home_y_17,home_y_19,home_y_2,home_y_25,home_y_3,home_y_4,home_y_5,home_y_6,home_y_7,home_y_8,home_y_9,gk_home,goal_likely,goal_reason,i.period,i.gametime,event_type,home_team,sub_out_id,sub_in_id,shooter_id,player_name,gk_id,gk_name,shot_type,penalty,free_kick,shot_outcome,goal
102416,3820,94563,50.44,2,6517890,SH,OTB,401,Sofiane Boufal,17,1,LW,-30.94,-1.87,51.363,20.589,30.157,NA,NA,26.267,NA,28.198,37.05,36.11,33.36,35.646,NA,30.052,-0.48,0.657,-17.613,0.736,NA,NA,-2.753,NA,-7.55,-8.224,6.042,-16.701,0.577,NA,-15.364,-5.751,1,-30.248,NA,18.23,NA,28.568,37.594,6.322,NA,31.396,12.493,-0.348,0.236,17.897,35.681,NA,-1.283,NA,-3.366,NA,0.619,-1.643,-22.462,NA,11.197,-17.241,-13.86,-3.524,-20.558,-16.579,NA,1,FALSE,no_data,2,50.38,OTB,TRUE,NA,NA,401,Sofiane Boufal,NA,NA,S,FALSE,FALSE,B,FALSE
102495,3820,94642,50.49,2,6517897,SH,OTB,8027,Noussair Mazraoui,3,1,LB,-51.32,-6.41,49.936,27.892,39.117,NA,NA,31.011,NA,32.187,47.075,47.729,45.157,45.482,NA,39.766,1.558,6.135,-10.669,10.625,NA,NA,6.73,NA,-1.048,-0.656,8.916,-6.004,2.978,NA,-9.508,-0.731,1,-29.093,NA,23.251,NA,30.739,39.275,14.276,NA,48.881,17.958,2.279,2.884,25.229,37.825,NA,0.236,NA,4.013,NA,5.915,-0.497,-18.709,NA,9.411,-10.872,-9.917,1.274,-16.336,-9.549,NA,1,FALSE,no_data,2,50.48,OTB,TRUE,NA,NA,8027,Noussair Mazraoui,13854,Dominik Livakovic,D,FALSE,FALSE,F,FALSE
105058,3820,97235,51.91,2,6518017,SH,OTB,40,Dejan Lovren,6,0,RCB,47.88,2.74,25,-46.2,-42.049,NA,NA,-51.827,NA,-33.832,-31.677,-16.491,-29.419,-46.096,NA,-40.125,-50.617,-1.616,-6.321,-22.281,NA,NA,-1.264,NA,-0.685,-5.818,-2.86,-14.702,-0.76,NA,-22.299,3.091,1,-51.064,NA,-44.874,NA,-37.049,-43.471,-47.913,NA,-37.206,-48.08,-48.028,-49.847,-41.51,-42.838,NA,0.319,NA,-1.98,NA,-8.574,-5.375,-9.236,NA,1.708,-5.373,-0.655,-1.291,-19.848,-14.273,NA,1,FALSE,no_data,2,51.9,OTB,FALSE,NA,NA,40,Dejan Lovren,1785,Bono,I,FALSE,FALSE,L,FALSE
105058,3820,97236,51.91,2,6518017,SH,OTB,40,Dejan Lovren,6,0,RCB,47.88,2.74,25,-46.2,-42.049,NA,NA,-51.827,NA,-33.832,-31.677,-16.491,-29.419,-46.096,NA,-40.125,-50.617,-1.616,-6.321,-22.281,NA,NA,-1.264,NA,-0.685,-5.818,-2.86,-14.702,-0.76,NA,-22.299,3.091,1,-51.064,NA,-44.874,NA,-37.049,-43.471,-47.913,NA,-37.206,-48.08,-48.028,-49.847,-41.51,-42.838,NA,0.319,NA,-1.98,NA,-8.574,-5.375,-9.236,NA,1.708,-5.373,-0.655,-1.291,-19.848,-14.273,NA,1,FALSE,no_data,2,51.9,OTB,FALSE,NA,NA,40,Dejan Lovren,1785,Bono,I,FALSE,FALSE,L,FALSE
105058,3820,97237,51.91,2,6518017,SH,OTB,40,Dejan Lovren,6,0,RCB,47.88,2.74,25,-46.2,-42.049,NA,NA,-51.827,NA,-33.832,-31.677,-16.491,-29.419,-46.096,NA,-40.125,-50.617,-1.616,-6.321,-22.281,NA,NA,-1.264,NA,-0.685,-5.818,-2.86,-14.702,-0.76,NA,-22.299,3.091,1,-51.064,NA,-44.874,NA,-37.049,-43.471,-47.913,NA,-37.206,-48.08,-48.028,-49.847,-41.51,-42.838,NA,0.319,NA,-1.98,NA,-8.574,-5.375,-9.236,NA,1.708,-5.373,-0.655,-1.291,-19.848,-14.273,NA,1,FALSE,no_data,2,51.9,OTB,FALSE,NA,NA,40,Dejan Lovren,1785,Bono,I,FALSE,FALSE,L,FALSE
105058,3820,97238,51.91,2,6518017,SH,OTB,40,Dejan Lovren,6,0,RCB,47.88,2.74,25,-46.2,-42.049,NA,NA,-51.827,NA,-33.832,-31.677,-16.491,-29.419,-46.096,NA,-40.125,-50.617,-1.616,-6.321,-22.281,NA,NA,-1.264,NA,-0.685,-5.818,-2.86,-14.702,-0.76,NA,-22.299,3.091,1,-51.064,NA,-44.874,NA,-37.049,-43.471,-47.913,NA,-37.206,-48.08,-48.028,-49.847,-41.51,-42.838,NA,0.319,NA,-1.98,NA,-8.574,-5.375,-9.236,NA,1.708,-5.373,-0.655,-1.291,-19.848,-14.273,NA,1,FALSE,no_data,2,51.9,OTB,FALSE,NA,NA,40,Dejan Lovren,1785,Bono,I,FALSE,FALSE,L,FALSE
105058,3820,97239,51.91,2,6518017,SH,OTB,40,Dejan Lovren,6,0,RCB,47.88,2.74,25,-46.2,-42.049,NA,NA,-51.827,NA,-33.832,-31.677,-16.491,-29.419,-46.096,NA,-40.125,-50.617,-1.616,-6.321,-22.281,NA,NA,-1.264,NA,-0.685,-5.818,-2.86,-14.702,-0.76,NA,-22.299,3.091,1,-51.064,NA,-44.874,NA,-37.049,-43.471,-47.913,NA,-37.206,-48.08,-48.028,-49.847,-41.51,-42.838,NA,0.319,NA,-1.98,NA,-8.574,-5.375,-9.236,NA,1.708,-5.373,-0.655,-1.291,-19.848,-14.273,NA,1,FALSE,no_data,2,51.9,OTB,FALSE,NA,NA,40,Dejan Lovren,1785,Bono,I,FALSE,FALSE,L,FALSE
105058,3820,97240,51.91,2,6518017,SH,OTB,40,Dejan Lovren,6,0,RCB,47.88,2.74,25,-46.2,-42.049,NA,NA,-51.827,NA,-33.832,-31.677,-16.491,-29.419,-46.096,NA,-40.125,-50.617,-1.616,-6.321,-22.281,NA,NA,-1.264,NA,-0.685,-5.818,-2.86,-14.702,-0.76,NA,-22.299,3.091,1,-51.064,NA,-44.874,NA,-37.049,-43.471,-47.913,NA,-37.206,-48.08,-48.028,-49.847,-41.51,-42.838,NA,0.319,NA,-1.98,NA,-8.574,-5.375,-9.236,NA,1.708,-5.373,-0.655,-1.291,-19.848,-14.273,NA,1,FALSE,no_data,2,51.9,OTB,FALSE,NA,NA,40,Dejan Lovren,1785,Bono,I,FALSE,FALSE,L,FALSE
105058,3820,97241,51.91,2,6518017,SH,OTB,40,Dejan Lovren,6,0,RCB,47.88,2.74,25,-46.2,-42.049,NA,NA,-51.827,NA,-33.832,-31.677,-16.491,-29.419,-46.096,NA,-40.125,-50.617,-1.616,-6.321,-22.281,NA,NA,-1.264,NA,-0.685,-5.818,-2.86,-14.702,-0.76,NA,-22.299,3.091,1,-51.064,NA,-44.874,NA,-37.049,-43.471,-47.913,NA,-37.206,-48.08,-48.028,-49.847,-41.51,-42.838,NA,0.319,NA,-1.98,NA,-8.574,-5.375,-9.236,NA,1.708,-5.373,-0.655,-1.291,-19.848,-14.273,NA,1,FALSE,no_data,2,51.9,OTB,FALSE,NA,NA,40,Dejan Lovren,1785,Bono,I,FALSE,FALSE,L,FALSE
105058,3820,97242,51.91,2,6518017,SH,OTB,40,Dejan Lovren,6,0,RCB,47.88,2.74,25,-46.2,-42.049,NA,NA,-51.827,NA,-33.832,-31.677,-16.491,-29.419,-46.096,NA,-40.125,-50.617,-1.616,-6.321,-22.281,NA,NA,-1.264,NA,-0.685,-5.818,-2.86,-14.702,-0.76,NA,-22.299,3.091,1,-51.064,NA,-44.874,NA,-37.049,-43.471,-47.913,NA,-37.206,-48.08,-48.028,-49.847,-41.51,-42.838,NA,0.319,NA,-1.98,NA,-8.574,-5.375,-9.236,NA,1.708,-5.373,-0.655,-1.291,-19.848,-14.273,NA,1,FALSE,no_data,2,51.9,OTB,FALSE,NA,NA,40,Dejan Lovren,1785,Bono,I,FALSE,FALSE,L,FALSE
126973,3820,119240,64.1,2,6517563,SH,OTB,1681,Achraf Hakimi,2,1,RB,-26.15,-6.74,50.927,31.832,33.136,NA,NA,38.885,NA,36.091,38.886,36.142,38.214,38.861,NA,36.315,35.887,0.489,7.95,3.189,NA,NA,-11.921,NA,-0.325,-1.644,-1.319,-10.1,-0.967,NA,-4.214,12.022,1,-25,NA,35.442,NA,36.199,39.096,23.897,33.666,NA,28.797,38.349,38.511,23.257,36.78,NA,0.097,NA,-0.491,NA,8.749,-2.289,7.212,30.611,NA,-2.887,-5.793,-12.213,11.127,-10.467,NA,1,FALSE,no_data,2,64.08,OTB,TRUE,NA,NA,1681,Achraf Hakimi,13854,Dominik Livakovic,S,FALSE,FALSE,S,FALSE
155656,3820,148019,80.05,2,6517647,SH,OTB,4892,Josko Gvardiol,20,0,LCB,49.76,4.36,25,-42.278,-32.668,NA,-39.822,-47.858,NA,-22.115,-30.286,-33.758,-45.821,-43.755,-27.433,NA,NA,2.267,23.174,7.435,NA,0.855,2.112,NA,-0.748,1.872,28.686,8.865,-0.393,17.831,NA,NA,1,-51.218,NA,-47.462,-38.458,NA,-48.596,-46.798,-43.494,NA,-48.222,-48.442,-46.591,-35.715,-35.667,NA,-1.996,NA,-5.262,24.584,NA,3.374,-7.611,3.746,NA,1.521,0.139,-2.367,9.77,23.576,NA,1,FALSE,no_data,2,80.05,OTB,FALSE,NA,NA,4892,Josko Gvardiol,NA,NA,S,FALSE,FALSE,O,FALSE
155656,3820,148020,80.05,2,6517647,SH,OTB,4892,Josko Gvardiol,20,0,LCB,49.76,4.36,25,-42.278,-32.668,NA,-39.822,-47.858,NA,-22.115,-30.286,-33.758,-45.821,-43.755,-27.433,NA,NA,2.267,23.174,7.435,NA,0.855,2.112,NA,-0.748,1.872,28.686,8.865,-0.393,17.831,NA,NA,1,-51.218,NA,-47.462,-38.458,NA,-48.596,-46.798,-43.494,NA,-48.222,-48.442,-46.591,-35.715,-35.667,NA,-1.996,NA,-5.262,24.584,NA,3.374,-7.611,3.746,NA,1.521,0.139,-2.367,9.77,23.576,NA,1,FALSE,no_data,2,80.05,OTB,FALSE,NA,NA,4892,Josko Gvardiol,NA,NA,S,FALSE,FALSE,O,FALSE
155656,3820,148021,80.05,2,6517647,SH,OTB,4892,Josko Gvardiol,20,0,LCB,49.76,4.36,25,-42.278,-32.668,NA,-39.822,-47.858,NA,-22.115,-30.286,-33.758,-45.821,-43.755,-27.433,NA,NA,2.267,23.174,7.435,NA,0.855,2.112,NA,-0.748,1.872,28.686,8.865,-0.393,17.831,NA,NA,1,-51.218,NA,-47.462,-38.458,NA,-48.596,-46.798,-43.494,NA,-48.222,-48.442,-46.591,-35.715,-35.667,NA,-1.996,NA,-5.262,24.584,NA,3.374,-7.611,3.746,NA,1.521,0.139,-2.367,9.77,23.576,NA,1,FALSE,no_data,2,80.05,OTB,FALSE,NA,NA,4892,Josko Gvardiol,NA,NA,S,FALSE,FALSE,O,FALSE
155656,3820,148022,80.05,2,6517647,SH,OTB,4892,Josko Gvardiol,20,0,LCB,49.76,4.36,25,-42.278,-32.668,NA,-39.822,-47.858,NA,-22.115,-30.286,-33.758,-45.821,-43.755,-27.433,NA,NA,2.267,23.174,7.435,NA,0.855,2.112,NA,-0.748,1.872,28.686,8.865,-0.393,17.831,NA,NA,1,-51.218,NA,-47.462,-38.458,NA,-48.596,-46.798,-43.494,NA,-48.222,-48.442,-46.591,-35.715,-35.667,NA,-1.996,NA,-5.262,24.584,NA,3.374,-7.611,3.746,NA,1.521,0.139,-2.367,9.77,23.576,NA,1,FALSE,no_data,2,80.05,OTB,FALSE,NA,NA,4892,Josko Gvardiol,NA,NA,S,FALSE,FALSE,O,FALSE
155656,3820,148023,80.05,2,6517647,SH,OTB,4892,Josko Gvardiol,20,0,LCB,49.76,4.36,25,-42.278,-32.668,NA,-39.822,-47.858,NA,-22.115,-30.286,-33.758,-45.821,-43.755,-27.433,NA,NA,2.267,23.174,7.435,NA,0.855,2.112,NA,-0.748,1.872,28.686,8.865,-0.393,17.831,NA,NA,1,-51.218,NA,-47.462,-38.458,NA,-48.596,-46.798,-43.494,NA,-48.222,-48.442,-46.591,-35.715,-35.667,NA,-1.996,NA,-5.262,24.584,NA,3.374,-7.611,3.746,NA,1.521,0.139,-2.367,9.77,23.576,NA,1,FALSE,no_data,2,80.05,OTB,FALSE,NA,NA,4892,Josko Gvardiol,NA,NA,S,FALSE,FALSE,O,FALSE
155656,3820,148024,80.05,2,6517647,SH,OTB,4892,Josko Gvardiol,20,0,LCB,49.76,4.36,25,-42.278,-32.668,NA,-39.822,-47.858,NA,-22.115,-30.286,-33.758,-45.821,-43.755,-27.433,NA,NA,2.267,23.174,7.435,NA,0.855,2.112,NA,-0.748,1.872,28.686,8.865,-0.393,17.831,NA,NA,1,-51.218,NA,-47.462,-38.458,NA,-48.596,-46.798,-43.494,NA,-48.222,-48.442,-46.591,-35.715,-35.667,NA,-1.996,NA,-5.262,24.584,NA,3.374,-7.611,3.746,NA,1.521,0.139,-2.367,9.77,23.576,NA,1,FALSE,no_data,2,80.05,OTB,FALSE,NA,NA,4892,Josko Gvardiol,NA,NA,S,FALSE,FALSE,O,FALSE
155656,3820,148025,80.05,2,6517647,SH,OTB,4892,Josko Gvardiol,20,0,LCB,49.76,4.36,25,-42.278,-32.668,NA,-39.822,-47.858,NA,-22.115,-30.286,-33.758,-45.821,-43.755,-27.433,NA,NA,2.267,23.174,7.435,NA,0.855,2.112,NA,-0.748,1.872,28.686,8.865,-0.393,17.831,NA,NA,1,-51.218,NA,-47.462,-38.458,NA,-48.596,-46.798,-43.494,NA,-48.222,-48.442,-46.591,-35.715,-35.667,NA,-1.996,NA,-5.262,24.584,NA,3.374,-7.611,3.746,NA,1.521,0.139,-2.367,9.77,23.576,NA,1,FALSE,no_data,2,80.05,OTB,FALSE,NA,NA,4892,Josko Gvardiol,NA,NA,S,FALSE,FALSE,O,FALSE
155656,3820,148026,80.05,2,6517647,SH,OTB,4892,Josko Gvardiol,20,0,LCB,49.76,4.36,25,-42.278,-32.668,NA,-39.822,-47.858,NA,-22.115,-30.286,-33.758,-45.821,-43.755,-27.433,NA,NA,2.267,23.174,7.435,NA,0.855,2.112,NA,-0.748,1.872,28.686,8.865,-0.393,17.831,NA,NA,1,-51.218,NA,-47.462,-38.458,NA,-48.596,-46.798,-43.494,NA,-48.222,-48.442,-46.591,-35.715,-35.667,NA,-1.996,NA,-5.262,24.584,NA,3.374,-7.611,3.746,NA,1.521,0.139,-2.367,9.77,23.576,NA,1,FALSE,no_data,2,80.05,OTB,FALSE,NA,NA,4892,Josko Gvardiol,NA,NA,S,FALSE,FALSE,O,FALSE
