frameNum,game_id,ind,gametime,period,event_id,possession_event_type,game_event_type,active_player_id,active_player_name,active_jerseyNum,active_home_team,active_position,ball_x,ball_y,away_x_1,away_x_10,away_x_12,away_x_13,away_x_14,away_x_15,away_x_2,away_x_21,away_x_23,away_x_25,away_x_26,away_x_3,away_x_5,away_x_6,away_x_9,away_y_1,away_y_10,away_y_12,away_y_13,away_y_14,away_y_15,away_y_2,away_y_21,away_y_23,away_y_25,away_y_26,away_y_3,away_y_5,away_y_6,away_y_9,gk_away,home_x_1,home_x_10,home_x_11,home_x_13,home_x_14,home_x_18,home_x_20,home_x_22,home_x_24,home_x_26,home_x_4,home_x_5,home_x_7,home_x_8,home_x_9,home_y_1,home_y_10,home_y_11,home_y_13,home_y_14,home_y_18,home_y_20,home_y_22,home_y_24,home_y_26,home_y_4,home_y_5,home_y_7,home_y_8,home_y_9,gk_home,goal_likely,goal_reason,i.period,i.gametime,event_type,home_team,sub_out_id,sub_in_id,shooter_id,player_name,gk_id,gk_name,shot_type,penalty,free_kick,shot_outcome,goal
12425,3834,9624,5.34,1,6544351,SH,OTB,1532,Ousmane Dembele,11,1,RW,33.06,3.32,50.262,34.064,NA,39.322,29.608,NA,39.412,11.478,37.19,35.33,NA,39.993,41.167,38.815,NA,-0.117,3.569,NA,14.011,1.337,NA,9.567,-0.661,7.578,16.53,NA,0.269,-4.993,3.106,NA,1,-25.114,39.429,32.721,NA,42.019,10.741,NA,20.091,NA,NA,12.049,26.827,43.297,25.944,42.817,0.642,18.997,3.859,NA,16.845,4.464,NA,15.306,NA,NA,-2.421,-13.705,1.886,7.044,5.486,1,FALSE,no_data,1,5.3,OTB,TRUE,NA,NA,1532,Ousmane Dembele,NA,NA,S,FALSE,FALSE,B,FALSE
25429,3834,22681,12.57,1,6545047,SH,OTB,1675,Raphael Varane,4,1,RCB,48.32,-1.42,51.621,39.611,NA,47.888,49.49,NA,35.904,49.422,47.107,45.056,NA,46.866,46.074,47.687,NA,-1.701,-6.726,NA,-0.293,-4.536,NA,3.508,3.354,-5.836,-4.971,NA,-5.472,1.375,-0.401,NA,1,-25,45,28.922,NA,46.183,26.025,NA,31.319,NA,NA,46.43,45.904,53.653,47.056,46.36,-0.243,9.048,-9.153,NA,0.251,1.219,NA,6.433,NA,NA,0.02,-3.051,-35.476,-3.233,2.207,1,FALSE,no_data,1,12.57,OTB,TRUE,NA,NA,1675,Raphael Varane,NA,NA,S,FALSE,FALSE,C,FALSE
25429,3834,22682,12.57,1,6545047,SH,OTB,1675,Raphael Varane,4,1,RCB,48.32,-1.42,51.621,39.611,NA,47.888,49.49,NA,35.904,49.422,47.107,45.056,NA,46.866,46.074,47.687,NA,-1.701,-6.726,NA,-0.293,-4.536,NA,3.508,3.354,-5.836,-4.971,NA,-5.472,1.375,-0.401,NA,1,-25,45,28.922,NA,46.183,26.025,NA,31.319,NA,NA,46.43,45.904,53.653,47.056,46.36,-0.243,9.048,-9.153,NA,0.251,1.219,NA,6.433,NA,NA,0.02,-3.051,-35.476,-3.233,2.207,1,FALSE,no_data,1,12.57,OTB,TRUE,NA,NA,1675,Raphael Varane,NA,NA,S,FALSE,FALSE,C,FALSE
25429,3834,22683,12.57,1,6545047,SH,OTB,1675,Raphael Varane,4,1,RCB,48.32,-1.42,51.621,39.611,NA,47.888,49.49,NA,35.904,49.422,47.107,45.056,NA,46.866,46.074,47.687,NA,-1.701,-6.726,NA,-0.293,-4.536,NA,3.508,3.354,-5.836,-4.971,NA,-5.472,1.375,-0.401,NA,1,-25,45,28.922,NA,46.183,26.025,NA,31.319,NA,NA,46.43,45.904,53.653,47.056,46.36,-0.243,9.048,-9.153,NA,0.251,1.219,NA,6.433,NA,NA,0.02,-3.051,-35.476,-3.233,2.207,1,FALSE,no_data,1,12.57,OTB,TRUE,NA,NA,1675,Raphael Varane,NA,NA,S,FALSE,FALSE,C,FALSE
25429,3834,22684,12.57,1,6545047,SH,OTB,1675,Raphael Varane,4,1,RCB,48.32,-1.42,51.621,39.611,NA,47.888,49.49,NA,35.904,49.422,47.107,45.056,NA,46.866,46.074,47.687,NA,-1.701,-6.726,NA,-0.293,-4.536,NA,3.508,3.354,-5.836,-4.971,NA,-5.472,1.375,-0.401,NA,1,-25,45,28.922,NA,46.183,26.025,NA,31.319,NA,NA,46.43,45.904,53.653,47.056,46.36,-0.243,9.048,-9.153,NA,0.251,1.219,NA,6.433,NA,NA,0.02,-3.051,-35.476,-3.233,2.207,1,FALSE,no_data,1,12.57,OTB,TRUE,NA,NA,1675,Raphael Varane,NA,NA,S,FALSE,FALSE,C,FALSE
25429,3834,22685,12.57,1,6545047,SH,OTB,1675,Raphael Varane,4,1,RCB,48.32,-1.42,51.621,39.611,NA,47.888,49.49,NA,35.904,49.422,47.107,45.056,NA,46.866,46.074,47.687,NA,-1.701,-6.726,NA,-0.293,-4.536,NA,3.508,3.354,-5.836,-4.971,NA,-5.472,1.375,-0.401,NA,1,-25,45,28.922,NA,46.183,26.025,NA,31.319,NA,NA,46.43,45.904,53.653,47.056,46.36,-0.243,9.048,-9.153,NA,0.251,1.219,NA,6.433,NA,NA,0.02,-3.051,-35.476,-3.233,2.207,1,FALSE,no_data,1,12.57,OTB,TRUE,NA,NA,1675,Raphael Varane,NA,NA,S,FALSE,FALSE,C,FALSE
25429,3834,22686,12.57,1,6545047,SH,OTB,1675,Raphael Varane,4,1,RCB,48.32,-1.42,51.621,39.611,NA,47.888,49.49,NA,35.904,49.422,47.107,45.056,NA,46.866,46.074,47.687,NA,-1.701,-6.726,NA,-0.293,-4.536,NA,3.508,3.354,-5.836,-4.971,NA,-5.472,1.375,-0.401,NA,1,-25,45,28.922,NA,46.183,26.025,NA,31.319,NA,NA,46.43,45.904,53.653,47.056,46.36,-0.243,9.048,-9.153,NA,0.251,1.219,NA,6.433,NA,NA,0.02,-3.051,-35.476,-3.233,2.207,1,FALSE,no_data,1,12.57,OTB,TRUE,NA,NA,1675,Raphael Varane,NA,NA,S,FALSE,FALSE,C,FALSE
25429,3834,22687,12.57,1,6545047,SH,OTB,1675,Raphael Varane,4,1,RCB,48.32,-1.42,51.621,39.611,NA,47.888,49.49,NA,35.904,49.422,47.107,45.056,NA,46.866,46.074,47.687,NA,-1.701,-6.726,NA,-0.293,-4.536,NA,3.508,3.354,-5.836,-4.971,NA,-5.472,1.375,-0.401,NA,1,-25,45,28.922,NA,46.183,26.025,NA,31.319,NA,NA,46.43,45.904,53.653,47.056,46.36,-0.243,9.048,-9.153,NA,0.251,1.219,NA,6.433,NA,NA,0.02,-3.051,-35.476,-3.233,2.207,1,FALSE,no_data,1,12.57,OTB,TRUE,NA,NA,1675,Raphael Varane,NA,NA,S,FALSE,FALSE,C,FALSE
25429,3834,22688,12.57,1,6545047,SH,OTB,1675,Raphael Varane,4,1,RCB,48.32,-1.42,51.621,39.611,NA,47.888,49.49,NA,35.904,49.422,47.107,45.056,NA,46.866,46.074,47.687,NA,-1.701,-6.726,NA,-0.293,-4.536,NA,3.508,3.354,-5.836,-4.971,NA,-5.472,1.375,-0.401,NA,1,-25,45,28.922,NA,46.183,26.025,NA,31.319,NA,NA,46.43,45.904,53.653,47.056,46.36,-0.243,9.048,-9.153,NA,0.251,1.219,NA,6.433,NA,NA,0.02,-3.051,-35.476,-3.233,2.207,1,FALSE,no_data,1,12.57,OTB,TRUE,NA,NA,1675,Raphael Varane,NA,NA,S,FALSE,FALSE,C,FALSE
29565,3834,26832,14.87,1,6545215,SH,OTB,113,Olivier Giroud,9,1,CF,45.52,-1.13,51.5,38.891,NA,45.675,41.91,NA,45.171,30.114,42.418,34.299,NA,47.765,49.606,47.298,NA,-1.344,-13.172,NA,3.869,-23.866,NA,-0.51,-3.439,-3.039,9.882,NA,-8.585,-25.401,-2.837,NA,1,-25.133,35.66,42.956,NA,30.536,15.72,NA,31.572,NA,NA,15.407,34.485,44.557,26.135,40.896,-2.21,0.707,-32.425,NA,-17.939,2.641,NA,14.604,NA,NA,-8.827,-27.492,-9.527,4.703,-0.854,1,FALSE,no_data,1,14.87,OTB,TRUE,NA,NA,113,Olivier Giroud,NA,NA,S,FALSE,FALSE,O,FALSE
29565,3834,26833,14.87,1,6545215,SH,OTB,113,Olivier Giroud,9,1,CF,45.52,-1.13,51.5,38.891,NA,45.675,41.91,NA,45.171,30.114,42.418,34.299,NA,47.765,49.606,47.298,NA,-1.344,-13.172,NA,3.869,-23.866,NA,-0.51,-3.439,-3.039,9.882,NA,-8.585,-25.401,-2.837,NA,1,-25.133,35.66,42.956,NA,30.536,15.72,NA,31.572,NA,NA,15.407,34.485,44.557,26.135,40.896,-2.21,0.707,-32.425,NA,-17.939,2.641,NA,14.604,NA,NA,-8.827,-27.492,-9.527,4.703,-0.854,1,FALSE,no_data,1,14.87,OTB,TRUE,NA,NA,113,Olivier Giroud,NA,NA,S,FALSE,FALSE,O,FALSE
29565,3834,26834,14.87,1,6545215,SH,OTB,113,Olivier Giroud,9,1,CF,45.52,-1.13,51.5,38.891,NA,45.675,41.91,NA,45.171,30.114,42.418,34.299,NA,47.765,49.606,47.298,NA,-1.344,-13.172,NA,3.869,-23.866,NA,-0.51,-3.439,-3.039,9.882,NA,-8.585,-25.401,-2.837,NA,1,-25.133,35.66,42.956,NA,30.536,15.72,NA,31.572,NA,NA,15.407,34.485,44.557,26.135,40.896,-2.21,0.707,-32.425,NA,-17.939,2.641,NA,14.604,NA,NA,-8.827,-27.492,-9.527,4.703,-0.854,1,FALSE,no_data,1,14.87,OTB,TRUE,NA,NA,113,Olivier Giroud,NA,NA,S,FALSE,FALSE,O,FALSE
29565,3834,26835,14.87,1,6545215,SH,OTB,113,Olivier Giroud,9,1,CF,45.52,-1.13,51.5,38.891,NA,45.675,41.91,NA,45.171,30.114,42.418,34.299,NA,47.765,49.606,47.298,NA,-1.344,-13.172,NA,3.869,-23.866,NA,-0.51,-3.439,-3.039,9.882,NA,-8.585,-25.401,-2.837,NA,1,-25.133,35.66,42.956,NA,30.536,15.72,NA,31.572,NA,NA,15.407,34.485,44.557,26.135,40.896,-2.21,0.707,-32.425,NA,-17.939,2.641,NA,14.604,NA,NA,-8.827,-27.492,-9.527,4.703,-0.854,1,FALSE,no_data,1,14.87,OTB,TRUE,NA,NA,113,Olivier Giroud,NA,NA,S,FALSE,FALSE,O,FALSE
29565,3834,26836,14.87,1,6545215,SH,OTB,113,Olivier Giroud,9,1,CF,45.52,-1.13,51.5,38.891,NA,45.675,41.91,NA,45.171,30.114,42.418,34.299,NA,47.765,49.606,47.298,NA,-1.344,-13.172,NA,3.869,-23.866,NA,-0.51,-3.439,-3.039,9.882,NA,-8.585,-25.401,-2.837,NA,1,-25.133,35.66,42.956,NA,30.536,15.72,NA,31.572,NA,NA,15.407,34.485,44.557,26.135,40.896,-2.21,0.707,-32.425,NA,-17.939,2.641,NA,14.604,NA,NA,-8.827,-27.492,-9.527,4.703,-0.854,1,FALSE,no_data,1,14.87,OTB,TRUE,NA,NA,113,Olivier Giroud,NA,NA,S,FALSE,FALSE,O,FALSE
29565,3834,26837,14.87,1,6545215,SH,OTB,113,Olivier Giroud,9,1,CF,45.52,-1.13,51.5,38.891,NA,45.675,41.91,NA,45.171,30.114,42.418,34.299,NA,47.765,49.606,47.298,NA,-1.344,-13.172,NA,3.869,-23.866,NA,-0.51,-3.439,-3.039,9.882,NA,-8.585,-25.401,-2.837,NA,1,-25.133,35.66,42.956,NA,30.536,15.72,NA,31.572,NA,NA,15.407,34.485,44.557,26.135,40.896,-2.21,0.707,-32.425,NA,-17.939,2.641,NA,14.604,NA,NA,-8.827,-27.492,-9.527,4.703,-0.854,1,FALSE,no_data,1,14.87,OTB,TRUE,NA,NA,113,Olivier Giroud,NA,NA,S,FALSE,FALSE,O,FALSE
29565,3834,26838,14.87,1,6545215,SH,OTB,113,Olivier Giroud,9,1,CF,45.52,-1.13,51.5,38.891,NA,45.675,41.91,NA,45.171,30.114,42.418,34.299,NA,47.765,49.606,47.298,NA,-1.344,-13.172,NA,3.869,-23.866,NA,-0.51,-3.439,-3.039,9.882,NA,-8.585,-25.401,-2.837,NA,1,-25.133,35.66,42.956,NA,30.536,15.72,NA,31.572,NA,NA,15.407,34.485,44.557,26.135,40.896,-2.21,0.707,-32.425,NA,-17.939,2.641,NA,14.604,NA,NA,-8.827,-27.492,-9.527,4.703,-0.854,1,FALSE,no_data,1,14.87,OTB,TRUE,NA,NA,113,Olivier Giroud,NA,NA,S,FALSE,FALSE,O,FALSE
