frameNum,game_id,ind,gametime,period,event_id,possession_event_type,game_event_type,active_player_id,active_player_name,active_jerseyNum,active_home_team,active_position,ball_x,ball_y,away_x_1,away_x_10,away_x_11,away_x_13,away_x_14,away_x_15,away_x_16,away_x_19,away_x_2,away_x_22,away_x_23,away_x_26,away_x_4,away_x_5,away_x_7,away_x_9,away_y_1,away_y_10,away_y_11,away_y_13,away_y_14,away_y_15,away_y_16,away_y_19,away_y_2,away_y_22,away_y_23,away_y_26,away_y_4,away_y_5,away_y_7,away_y_9,gk_away,home_x_10,home_x_11,home_x_13,home_x_14,home_x_16,home_x_17,home_x_20,home_x_21,home_x_23,home_x_24,home_x_3,home_x_4,home_x_6,home_x_7,home_x_9,home_y_10,home_y_11,home_y_13,home_y_14,home_y_16,home_y_17,home_y_20,home_y_21,home_y_23,home_y_24,home_y_3,home_y_4,home_y_6,home_y_7,home_y_9,gk_home,goal_likely,goal_reason,i.period,i.gametime,event_type,home_team,sub_out_id,sub_in_id,shooter_id,player_name,gk_id,gk_name,shot_type,penalty,free_kick,shot_outcome,goal
16338,3832,10134,5.58,1,6540996,SH,OTB,13813,Fran Karacic,5,0,RB,25.68,-2.99,-25,NA,NA,24.921,32.463,42.795,17.178,39.377,NA,37.3,37.459,NA,40.069,25.053,42.548,NA,0.994,NA,NA,18.758,-2.989,-2.745,5.165,0.55,NA,-7.138,13.622,NA,-5.735,-2.417,4.052,NA,1,NA,NA,NA,38.321,51.466,37.83,35.557,NA,43.929,42.113,38.353,41.91,42.294,27.09,26.412,NA,NA,NA,3.778,-0.082,0.905,11.271,NA,-8.842,-6.652,-4.472,-0.92,-0.965,-2.47,10.679,16,FALSE,no_data,1,5.57,OTB,FALSE,NA,NA,13813,Fran Karacic,NA,NA,V,FALSE,FALSE,B,FALSE
42862,3832,36781,20.33,1,6541059,SH,OTB,7649,Mohamed Drager,20,1,RWB,-29.51,1.7,-50.258,NA,NA,-29.532,-24.671,-15.187,-31.585,-36.592,NA,-31.225,-18.617,NA,-35.645,-31.465,-35.882,NA,0.041,NA,NA,-0.774,-3.624,-22.688,3.618,-6.842,NA,-11.619,-13.931,NA,-1.093,-26.617,-20.845,NA,1,NA,NA,NA,-22.466,26.142,-32.542,-27.442,NA,-29.054,-33.801,-14.027,-4.09,-9.273,-34.215,-36.383,NA,NA,NA,-21.122,-2.756,-6.75,2.298,NA,-2.528,-21.236,-20.731,-6.614,0.221,-13.689,-17.159,16,TRUE,goal_detected,1,20.28,OTB,TRUE,NA,NA,7649,Mohamed Drager,NA,NA,S,FALSE,FALSE,O,FALSE
47373,3832,41295,22.83,1,6541163,SH,OTB,13819,Mitchell Duke,15,0,CF,44.89,8.71,-32.893,NA,NA,14.687,32.965,43.886,39.984,0.851,NA,9.733,36.705,NA,-0.238,8.128,41.219,NA,0.686,NA,NA,7.17,8.691,7.313,20.707,-4.909,NA,-3.267,25.624,NA,9.085,-12.474,-3.893,NA,1,NA,NA,NA,35.27,50.318,28.655,37.657,NA,17.743,37.033,43.473,45.242,42.552,8.224,-5.426,NA,NA,NA,9.338,1.831,7.195,25.679,NA,17.124,-9.092,-1.85,6.246,14.015,-19.175,-1.706,16,TRUE,goal_detected,1,22.83,OTB,FALSE,NA,NA,13819,Mitchell Duke,14013,Aymen Dahmen,S,FALSE,FALSE,G,TRUE
53251,3832,47188,26.1,1,6542100,SH,OTB,13819,Mitchell Duke,15,0,CF,45.17,6.05,-25,NA,NA,43.265,46.727,44.046,30.499,46.184,NA,43.676,35.747,NA,45.234,38.24,43.399,NA,2.849,NA,NA,0.562,6.83,4.364,5.205,-0.872,NA,8.33,14.358,NA,-5.725,32.374,0.083,NA,1,NA,NA,NA,43.66,51.215,44.18,39.944,NA,39.145,46.046,46.04,46.058,45.483,36.44,38.515,NA,NA,NA,6.015,-0.094,-1.519,18.735,NA,6.662,-5.593,-1.765,1.392,3.814,-0.039,5.049,16,FALSE,no_data,1,26.1,OTB,FALSE,NA,NA,13819,Mitchell Duke,NA,NA,S,FALSE,FALSE,B,FALSE
67002,3832,61032,33.75,1,6540796,SH,OTB,8854,Jackson Irvine,22,0,CM,48.82,-6.26,-29.452,NA,NA,39.222,38.255,39.726,28.525,38.455,NA,44.872,32.425,NA,35.046,41.11,41.877,NA,-1.825,NA,NA,1.411,2.688,-5.285,-0.36,-1.26,NA,-7.506,2.262,NA,4.029,-28.188,-23.153,NA,1,NA,NA,NA,41.683,51.566,45.533,45.848,NA,41.109,41.265,45.817,47.621,44.155,35.874,41.757,NA,NA,NA,-1.148,-1.992,1.984,-2.474,NA,-2.375,-15.203,-5.903,5.444,7.7,-10.5,-0.692,16,FALSE,no_data,1,33.73,OTB,FALSE,NA,NA,8854,Jackson Irvine,NA,NA,V,FALSE,FALSE,B,FALSE
73347,3832,67467,37.28,1,6541180,SH,OTB,14025,Youssef Msakni,7,1,LW,-38.11,12.33,-48.95,NA,NA,-23.789,-25.717,-1.053,-39.588,-41.167,NA,-38.305,-16.954,NA,-35.923,-38.833,-9.547,NA,2.325,NA,NA,15.233,6.998,10.106,12.548,4.009,NA,9.385,17.593,NA,11.968,-3.899,-3.003,NA,1,NA,NA,NA,-39.327,31.249,-15.732,-19.462,NA,-28.445,-37.087,-6.581,0.845,0.752,-36.131,-39.032,NA,NA,NA,24.671,1.517,2.789,20.838,NA,17.652,-13.118,-4.424,-0.565,9.482,12,-0.939,16,FALSE,no_data,1,37.18,OTB,TRUE,NA,NA,14025,Youssef Msakni,NA,NA,S,FALSE,FALSE,B,FALSE
78431,3832,72566,40.11,1,6541466,SH,OTB,7649,Mohamed Drager,20,1,RWB,-44.59,6.51,-48.885,NA,NA,-40.159,-8.026,-3.322,-41.203,-46.201,NA,-36.996,-19.639,NA,-43.559,-28.763,-18.729,NA,2.277,NA,NA,3.154,0.234,-8.088,1.002,2.164,NA,-7.52,7.358,NA,4.549,-19.355,-20.808,NA,1,NA,NA,NA,-29.006,31.5,-37.296,-27.493,NA,-42.479,-22.984,-4.619,-1.08,-2.573,-38.196,-42.518,NA,NA,NA,-6.566,-1.219,4.101,14.583,NA,8.067,-16.321,-14.177,-5.811,-0.339,-2.139,-2.553,16,FALSE,no_data,1,40.1,OTB,TRUE,NA,NA,7649,Mohamed Drager,NA,NA,F,FALSE,FALSE,B,FALSE
83746,3832,77926,43.06,1,6541677,SH,OTB,13819,Mitchell Duke,15,0,CF,41.4,1.99,-27.275,NA,NA,23.226,30.33,37.264,15.331,41.265,NA,35.058,18.847,NA,29.841,14.108,33.955,NA,0.039,NA,NA,-2.573,9.147,1.951,5.064,7.545,NA,-0.023,-21.036,NA,4.498,-5.684,14.25,NA,1,NA,NA,NA,40.63,49.671,34.36,34.79,NA,25.998,25.418,37.746,40.076,37.713,21.218,20.996,NA,NA,NA,9.84,0.375,0.315,8.463,NA,10.91,-6.844,-2.219,4.024,3.606,-15.229,-12.097,16,FALSE,no_data,1,43.05,OTB,FALSE,NA,NA,13819,Mitchell Duke,14013,Aymen Dahmen,S,FALSE,FALSE,S,FALSE
83746,3832,77927,43.06,1,6541677,SH,OTB,13819,Mitchell Duke,15,0,CF,41.4,1.99,-27.275,NA,NA,23.226,30.33,37.264,15.331,41.265,NA,35.058,18.847,NA,29.841,14.108,33.955,NA,0.039,NA,NA,-2.573,9.147,1.951,5.064,7.545,NA,-0.023,-21.036,NA,4.498,-5.684,14.25,NA,1,NA,NA,NA,40.63,49.671,34.36,34.79,NA,25.998,25.418,37.746,40.076,37.713,21.218,20.996,NA,NA,NA,9.84,0.375,0.315,8.463,NA,10.91,-6.844,-2.219,4.024,3.606,-15.229,-12.097,16,FALSE,no_data,1,43.05,OTB,FALSE,NA,NA,13819,Mitchell Duke,14013,Aymen Dahmen,S,FALSE,FALSE,S,FALSE
83746,3832,77928,43.06,1,6541677,SH,OTB,13819,Mitchell Duke,15,0,CF,41.4,1.99,-27.275,NA,NA,23.226,30.33,37.264,15.331,41.265,NA,35.058,18.847,NA,29.841,14.108,33.955,NA,0.039,NA,NA,-2.573,9.147,1.951,5.064,7.545,NA,-0.023,-21.036,NA,4.498,-5.684,14.25,NA,1,NA,NA,NA,40.63,49.671,34.36,34.79,NA,25.998,25.418,37.746,40.076,37.713,21.218,20.996,NA,NA,NA,9.84,0.375,0.315,8.463,NA,10.91,-6.844,-2.219,4.024,3.606,-15.229,-12.097,16,FALSE,no_data,1,43.05,OTB,FALSE,NA,NA,13819,Mitchell Duke,14013,Aymen Dahmen,S,FALSE,FALSE,S,FALSE
