frameNum,game_id,ind,gametime,period,event_id,possession_event_type,game_event_type,active_player_id,active_player_name,active_jerseyNum,active_home_team,active_position,ball_x,ball_y,away_x_11,away_x_13,away_x_14,away_x_16,away_x_17,away_x_20,away_x_21,away_x_23,away_x_24,away_x_25,away_x_3,away_x_4,away_x_6,away_x_7,away_x_8,away_x_9,away_y_11,away_y_13,away_y_14,away_y_16,away_y_17,away_y_20,away_y_21,away_y_23,away_y_24,away_y_25,away_y_3,away_y_4,away_y_6,away_y_7,away_y_8,away_y_9,gk_away,home_x_1,home_x_10,home_x_11,home_x_12,home_x_13,home_x_14,home_x_2,home_x_21,home_x_23,home_x_25,home_x_4,home_x_5,home_x_6,home_x_7,home_x_8,home_y_1,home_y_10,home_y_11,home_y_12,home_y_13,home_y_14,home_y_2,home_y_21,home_y_23,home_y_25,home_y_4,home_y_5,home_y_6,home_y_7,home_y_8,gk_home,goal_likely,goal_reason,i.period,i.gametime,event_type,home_team,sub_out_id,sub_in_id,shooter_id,player_name,gk_id,gk_name,shot_type,penalty,free_kick,shot_outcome,goal
6670,3817,3663,2.04,1,6502964,SH,OTB,14025,Youssef Msakni,7,0,LW,-28.82,8.27,NA,NA,-14.051,33.161,-16.513,-19.203,NA,NA,-32.649,-38.098,-0.828,0.243,0.191,-27.519,NA,-31.872,NA,NA,1.149,1.471,9.738,23.105,NA,NA,-13.164,7.498,-7.215,10.137,9.676,10.173,NA,1.43,16,-47.713,-21.402,-23.183,1.443,-36.864,NA,-34.176,NA,-26.333,NA,-31.746,-33.228,-34.902,NA,-28.391,0.376,15.404,-7.657,12.803,-6.551,NA,0.182,NA,6.454,NA,9.908,14.276,6.964,NA,15.048,1,FALSE,no_data,1,1.98,OTB,FALSE,NA,NA,14025,Youssef Msakni,NA,NA,S,FALSE,FALSE,B,FALSE
10512,3817,7506,4.17,1,6503419,SH,OTB,14028,Issam Jebali,9,0,CF,-45.79,12.27,NA,NA,-17.976,29.247,-33.2,-46.26,NA,NA,-46.933,-44.314,-7.809,-11.265,-13.039,-45.576,NA,-46.722,NA,NA,-1.229,1.736,8.196,16.659,NA,NA,-1.475,15.203,-0.817,9.295,8.245,2.356,NA,14.091,16,-51.614,-41.232,-35.646,-17.511,-46.804,NA,-46.47,NA,-42.816,NA,-48.022,-46.755,-46.898,NA,-44.074,3.764,10.645,-6.32,10.643,2.131,NA,-1.825,NA,4.995,NA,4.365,10.825,12.453,NA,18.565,1,FALSE,no_data,1,4.12,OTB,FALSE,NA,NA,14028,Issam Jebali,NA,NA,S,FALSE,FALSE,B,FALSE
22379,3817,19376,10.77,1,6504492,SH,OTB,7649,Mohamed Drager,20,0,RWB,-31.56,3.01,NA,NA,-25.29,28.997,-37.311,-28.118,NA,NA,-32.049,-36.196,-11.983,-5.465,-11.495,-31.413,NA,-36.671,NA,NA,-21.634,-1.369,-4.869,3.006,NA,NA,-21.733,-12.741,-19.379,-0.038,5.913,-13.638,NA,1.402,16,-49.293,-29.216,-25.252,-12.922,-37.438,NA,-37.289,NA,-26.765,NA,-37.23,-36.873,-33.013,NA,-29.617,0.349,1.941,-22.236,-8.585,-11.528,NA,-6.333,NA,-16.453,NA,-0.003,5.472,3.168,NA,-6.447,1,FALSE,no_data,1,10.75,OTB,FALSE,NA,NA,7649,Mohamed Drager,NA,NA,S,FALSE,FALSE,B,FALSE
24212,3817,21209,11.79,1,6504496,SH,OTB,14025,Youssef Msakni,7,0,LW,-49.02,-14.68,NA,NA,-43.652,25,-42.412,-31.862,NA,NA,-34.068,-44.197,-36.606,-38.128,-38.141,-48.936,NA,-45.513,NA,NA,-5.528,-0.618,-2.207,3.158,NA,NA,0.176,0.624,-0.97,1.72,1.304,-9.796,NA,-1.784,16,-49.495,-44.904,-40.31,-43.14,-42.461,NA,-49.369,NA,-44.09,NA,-46.499,-46.377,-44.546,NA,-48.558,-0.644,1.888,-7.894,-0.415,0.009,NA,-7.953,NA,-2.886,NA,-0.398,-0.985,-1.406,NA,-6.385,1,TRUE,goal_detected,1,11.78,OTB,FALSE,NA,NA,14025,Youssef Msakni,NA,NA,S,FALSE,FALSE,O,FALSE
39278,3817,36281,20.17,1,6503370,SH,OTB,2073,Joachim Andersen,2,1,RCB,49.03,6.87,NA,NA,44.804,51.656,48.486,44.262,NA,NA,47.849,45.084,42.814,47.503,47.238,40.074,NA,49.79,NA,NA,1.743,1.871,0.5,-8.725,NA,NA,-3.838,7.14,0.102,2.923,8.25,-17.388,NA,-2.311,16,-25,40.178,35.517,49.041,30.275,NA,41.386,NA,31.38,NA,47.683,46.134,42.121,NA,48.459,0.309,-27.842,-15.181,1.806,-7.301,NA,3.411,NA,4.158,NA,2.516,9.59,6.603,NA,-4.412,1,FALSE,no_data,1,20.17,OTB,TRUE,NA,NA,2073,Joachim Andersen,NA,NA,S,FALSE,FALSE,C,FALSE
42726,3817,39732,22.09,1,6504606,SH,OTB,4053,Kasper Dolberg,12,1,CF,49.06,9.16,NA,NA,46.545,50.447,45.103,46.077,NA,NA,45.362,40.035,48.291,47.352,47.053,35.376,NA,44.008,NA,NA,15.363,1.992,4.68,21.49,NA,NA,-7.624,12.487,4.858,0.521,-3.243,-0.317,NA,7.585,16,-25,30.324,35.155,48.041,32.159,NA,38.261,NA,33.83,NA,46.998,45.081,44.591,NA,45.233,2.426,13.293,11.593,6.674,-10.37,NA,6.365,NA,15.381,NA,-3.923,23.596,4.993,NA,-11.624,1,FALSE,no_data,1,22.08,OTB,TRUE,NA,NA,4053,Kasper Dolberg,NA,NA,V,FALSE,FALSE,B,FALSE
42830,3817,39836,22.14,1,6503552,SH,OTB,2073,Joachim Andersen,2,1,RCB,37.82,11.1,NA,NA,39.788,50.463,42.696,38.868,NA,NA,41.787,40.495,43.263,44.787,46.328,33.493,NA,36.551,NA,NA,22.548,1.583,11.204,15.157,NA,NA,-7.461,20.139,6.068,2.453,1.365,2.518,NA,8.761,16,-25,28.193,44.218,48.053,29.441,NA,34.218,NA,39.397,NA,44.843,36.513,42.353,NA,38.814,2.726,15.054,-2.654,12.497,-8.685,NA,8.913,NA,11.114,NA,-2.309,17.45,12.19,NA,-6.56,1,TRUE,goal_detected,1,22.13,OTB,TRUE,NA,NA,2073,Joachim Andersen,14013,Aymen Dahmen,V,FALSE,FALSE,S,FALSE
43622,3817,40628,22.58,1,6503595,SH,OTB,14028,Issam Jebali,9,0,CF,-44.45,1.88,NA,NA,-9.559,36.366,2.501,-4.82,NA,NA,-6.71,-20.838,8.197,9.809,10.598,-33.659,NA,-30.317,NA,NA,8.701,1.387,7.908,22.43,NA,NA,-11.616,16.192,-2.751,17.295,8.088,0.33,NA,11.176,16,-45.497,-7.453,5.2,14.339,-35.198,NA,-43.729,NA,-12.865,NA,-41.611,-17.793,-32.388,NA,-25.766,2.356,19.857,-1.125,13.068,-6.697,NA,5.251,NA,11.225,NA,1.274,23.123,12.125,NA,1.571,1,TRUE,goal_detected,1,22.53,OTB,FALSE,NA,NA,14028,Issam Jebali,200,Kasper Schmeichel,O,FALSE,FALSE,G,TRUE
62283,3817,59291,32.96,1,6502959,SH,OTB,395,Pierre-Emile Höjbjerg,23,1,CM,32.5,17.96,NA,NA,40.707,49.358,31.99,41.847,NA,NA,38.912,40.628,42.329,42.441,39.348,35.381,NA,40.534,NA,NA,8.807,-0.634,19.061,-3.247,NA,NA,-0.342,-4.945,-2.1,2.266,16.182,-9.273,NA,-2.138,16,-25.262,28.64,33.74,41.806,27.655,NA,40.1,NA,31.168,NA,41.122,41.28,39.982,NA,38.957,0.492,5.291,-20.061,0.445,-9.049,NA,-6.744,NA,19.68,NA,-6.388,20.901,1.37,NA,-9.246,1,TRUE,goal_detected,1,32.9,OTB,TRUE,NA,NA,395,Pierre-Emile Höjbjerg,14013,Aymen Dahmen,S,FALSE,FALSE,S,FALSE
71710,3817,68720,38.2,1,6503464,SH,OTB,4142,Dylan Bronn,6,0,RCB,-49.76,13.23,NA,NA,-44.039,26.634,-37.098,-19.988,NA,NA,-28.67,-40.744,-42.76,-42.865,-42.089,-45.13,NA,-46.36,NA,NA,8.204,1.811,10.827,5.539,NA,NA,10.045,24.425,-0.134,5.74,5.354,1.084,NA,2.064,16,-51.503,-40.363,-40.759,-46.65,-47.393,NA,-46.52,NA,-44.97,NA,-45.748,-48.537,-44.277,NA,-43.542,2.332,10.3,1.875,5.67,5.907,NA,0.729,NA,3.139,NA,4.29,-2.787,0.226,NA,5.643,1,FALSE,no_data,1,38.2,OTB,FALSE,NA,NA,4142,Dylan Bronn,NA,NA,V,FALSE,FALSE,B,FALSE
