frameNum,game_id,ind,gametime,period,event_id,possession_event_type,game_event_type,active_player_id,active_player_name,active_jerseyNum,active_home_team,active_position,ball_x,ball_y,away_x_10,away_x_11,away_x_12,away_x_13,away_x_14,away_x_15,away_x_16,away_x_17,away_x_20,away_x_24,away_x_25,away_x_3,away_x_4,away_x_6,away_x_7,away_x_8,away_y_10,away_y_11,away_y_12,away_y_13,away_y_14,away_y_15,away_y_16,away_y_17,away_y_20,away_y_24,away_y_25,away_y_3,away_y_4,away_y_6,away_y_7,away_y_8,gk_away,home_x_10,home_x_12,home_x_14,home_x_15,home_x_16,home_x_17,home_x_18,home_x_21,home_x_24,home_x_25,home_x_3,home_x_4,home_x_5,home_x_9,home_y_10,home_y_12,home_y_14,home_y_15,home_y_16,home_y_17,home_y_18,home_y_21,home_y_24,home_y_25,home_y_3,home_y_4,home_y_5,home_y_9,gk_home,goal_likely,goal_reason,i.period,i.gametime,event_type,home_team,sub_out_id,sub_in_id,shooter_id,player_name,gk_id,gk_name,shot_type,penalty,free_kick,shot_outcome,goal
151212,3849,147127,79.37,2,6604605,SH,OTB,3878,Axel Disasi,3,0,RB,50.13,-1.24,-48.235,-30.463,-44.606,NA,-42.46,NA,25,-40.461,NA,-43,-26.139,-40.245,NA,NA,-48.943,-38.046,5.32,3.624,6.87,NA,2.135,NA,-0.041,0.033,NA,-3.543,-4.343,0.674,NA,NA,-31.921,-0.069,16,NA,-39.613,-44.744,NA,-52.005,-44.91,-44.451,-50.018,NA,-42.699,-49.664,-46.873,-46.288,-46.325,NA,-5.845,-0.192,NA,-0.039,-3.189,4.175,-8.349,NA,3.333,-8.51,-0.796,1.425,-2.052,16,FALSE,no_data,2,79.37,OTB,FALSE,NA,NA,3878,Axel Disasi,NA,NA,S,FALSE,FALSE,B,FALSE
151212,3849,147128,79.37,2,6604605,SH,OTB,3878,Axel Disasi,3,0,RB,50.13,-1.24,-48.235,-30.463,-44.606,NA,-42.46,NA,25,-40.461,NA,-43,-26.139,-40.245,NA,NA,-48.943,-38.046,5.32,3.624,6.87,NA,2.135,NA,-0.041,0.033,NA,-3.543,-4.343,0.674,NA,NA,-31.921,-0.069,16,NA,-39.613,-44.744,NA,-52.005,-44.91,-44.451,-50.018,NA,-42.699,-49.664,-46.873,-46.288,-46.325,NA,-5.845,-0.192,NA,-0.039,-3.189,4.175,-8.349,NA,3.333,-8.51,-0.796,1.425,-2.052,16,FALSE,no_data,2,79.37,OTB,FALSE,NA,NA,3878,Axel Disasi,NA,NA,S,FALSE,FALSE,B,FALSE
151212,3849,147129,79.37,2,6604605,SH,OTB,3878,Axel Disasi,3,0,RB,50.13,-1.24,-48.235,-30.463,-44.606,NA,-42.46,NA,25,-40.461,NA,-43,-26.139,-40.245,NA,NA,-48.943,-38.046,5.32,3.624,6.87,NA,2.135,NA,-0.041,0.033,NA,-3.543,-4.343,0.674,NA,NA,-31.921,-0.069,16,NA,-39.613,-44.744,NA,-52.005,-44.91,-44.451,-50.018,NA,-42.699,-49.664,-46.873,-46.288,-46.325,NA,-5.845,-0.192,NA,-0.039,-3.189,4.175,-8.349,NA,3.333,-8.51,-0.796,1.425,-2.052,16,FALSE,no_data,2,79.37,OTB,FALSE,NA,NA,3878,Axel Disasi,NA,NA,S,FALSE,FALSE,B,FALSE
151212,3849,147130,79.37,2,6604605,SH,OTB,3878,Axel Disasi,3,0,RB,50.13,-1.24,-48.235,-30.463,-44.606,NA,-42.46,NA,25,-40.461,NA,-43,-26.139,-40.245,NA,NA,-48.943,-38.046,5.32,3.624,6.87,NA,2.135,NA,-0.041,0.033,NA,-3.543,-4.343,0.674,NA,NA,-31.921,-0.069,16,NA,-39.613,-44.744,NA,-52.005,-44.91,-44.451,-50.018,NA,-42.699,-49.664,-46.873,-46.288,-46.325,NA,-5.845,-0.192,NA,-0.039,-3.189,4.175,-8.349,NA,3.333,-8.51,-0.796,1.425,-2.052,16,FALSE,no_data,2,79.37,OTB,FALSE,NA,NA,3878,Axel Disasi,NA,NA,S,FALSE,FALSE,B,FALSE
151212,3849,147131,79.37,2,6604605,SH,OTB,3878,Axel Disasi,3,0,RB,50.13,-1.24,-48.235,-30.463,-44.606,NA,-42.46,NA,25,-40.461,NA,-43,-26.139,-40.245,NA,NA,-48.943,-38.046,5.32,3.624,6.87,NA,2.135,NA,-0.041,0.033,NA,-3.543,-4.343,0.674,NA,NA,-31.921,-0.069,16,NA,-39.613,-44.744,NA,-52.005,-44.91,-44.451,-50.018,NA,-42.699,-49.664,-46.873,-46.288,-46.325,NA,-5.845,-0.192,NA,-0.039,-3.189,4.175,-8.349,NA,3.333,-8.51,-0.796,1.425,-2.052,16,FALSE,no_data,2,79.37,OTB,FALSE,NA,NA,3878,Axel Disasi,NA,NA,S,FALSE,FALSE,B,FALSE
151212,3849,147132,79.37,2,6604605,SH,OTB,3878,Axel Disasi,3,0,RB,50.13,-1.24,-48.235,-30.463,-44.606,NA,-42.46,NA,25,-40.461,NA,-43,-26.139,-40.245,NA,NA,-48.943,-38.046,5.32,3.624,6.87,NA,2.135,NA,-0.041,0.033,NA,-3.543,-4.343,0.674,NA,NA,-31.921,-0.069,16,NA,-39.613,-44.744,NA,-52.005,-44.91,-44.451,-50.018,NA,-42.699,-49.664,-46.873,-46.288,-46.325,NA,-5.845,-0.192,NA,-0.039,-3.189,4.175,-8.349,NA,3.333,-8.51,-0.796,1.425,-2.052,16,FALSE,no_data,2,79.37,OTB,FALSE,NA,NA,3878,Axel Disasi,NA,NA,S,FALSE,FALSE,B,FALSE
154552,3849,150472,81.23,2,6605054,SH,OTB,1532,Ousmane Dembele,11,0,RW,32.67,-11.46,-39,-30.493,-43,NA,-40.58,NA,27.259,-30.995,NA,-40.585,-19.419,-26.434,NA,NA,-33.47,-30.918,-15.775,12.208,11.79,NA,9.595,NA,0.943,4.499,NA,-1.207,-2.449,4.195,NA,NA,8.276,-3.589,16,NA,-38.251,-35.767,NA,-50.9,-32.91,-40.614,-32.439,NA,-36.922,-41.118,-43.198,-41.125,-35.956,NA,17.374,11.6,NA,1.081,1.659,0.264,8.285,NA,8.189,8.699,-8.469,2.944,6.35,16,FALSE,no_data,2,81.2,OTB,FALSE,NA,NA,1532,Ousmane Dembele,14013,Aymen Dahmen,S,FALSE,FALSE,S,FALSE
160372,3849,156322,84.46,2,6605674,SH,OTB,8054,Adrien Rabiot,14,0,CM,47.63,4.74,-45.529,-47.541,-46.443,NA,-42.67,NA,29.153,-9.159,NA,-10.621,-26.185,-28.005,NA,NA,-46.899,-28.551,-3.238,21.688,0.858,NA,-10.78,NA,0.641,6.202,NA,-5.01,-15.781,29.213,NA,NA,5.459,19.97,16,NA,-49.004,-41.548,NA,-51.243,-47.249,-41.058,-39.736,-44.097,NA,-45.249,-47.131,-47.456,-31.733,NA,17.49,3.93,NA,-2.161,-0.36,-3.843,-9.583,18.999,NA,8.687,-5.668,-2.244,-5.286,16,FALSE,no_data,2,84.45,OTB,FALSE,NA,NA,8054,Adrien Rabiot,NA,NA,V,FALSE,FALSE,O,FALSE
167289,3849,163299,88.31,2,6606128,SH,OTB,3870,Kylian Mbappé,10,0,CF,48.12,11.39,-51.234,-38.088,-46.382,NA,-29.832,NA,26.149,-7.974,NA,-8.029,-39.473,-20.481,NA,NA,-44.62,-21.349,-17.698,3.433,1.678,NA,-24.964,NA,-3.211,2.036,NA,-15.672,-21.525,14.906,NA,NA,-7.99,-4.53,16,NA,-34.577,-44.425,NA,-51.397,-43.532,-46.872,-48.262,-45.117,NA,-48.175,-51.098,-49.003,-28.668,NA,0.434,-5.13,NA,-2.899,-11.922,-22.156,-17.286,2.17,NA,-0.299,-16.078,-6.827,-13.416,16,FALSE,no_data,2,88.23,OTB,FALSE,NA,NA,3870,Kylian Mbappé,14013,Aymen Dahmen,S,FALSE,FALSE,S,FALSE
168828,3849,164838,89.17,2,6606216,SH,OTB,4194,Randal Kolo Muani,12,0,CF,34.36,2.16,-38.013,-32.059,-32.073,NA,-28.922,NA,26.586,-6.119,NA,-4.501,-24.227,-27.842,NA,NA,-32.274,-14.869,-6.498,2.771,-4.19,NA,-10.717,NA,-1.108,6.224,NA,-5.553,-22.245,18.563,NA,NA,-13.02,-3.613,16,NA,-25.401,-33.871,NA,-48.532,-31.097,-30.265,-35.652,-34.985,NA,-36.824,-37.297,-33.857,-24.2,NA,5.465,-11.979,NA,-0.429,-10.398,-15.97,-17.942,7.816,NA,1.505,-8.948,-2.98,-7.303,16,FALSE,no_data,2,89.13,OTB,FALSE,NA,NA,4194,Randal Kolo Muani,NA,NA,S,FALSE,FALSE,B,FALSE
174861,3849,170901,92.52,2,6606280,SH,OTB,3870,Kylian Mbappé,10,0,CF,33.37,7.78,-31.207,-40.119,-40.454,NA,-30.867,NA,25,-20.337,NA,-39.861,-26.154,-26.791,NA,NA,-29.396,-27.372,-9.722,9.721,-3.793,NA,-2.679,NA,-0.353,1.638,NA,4.574,-7.89,4.383,NA,NA,-7.271,-5.158,16,NA,-40.286,-39.973,NA,-51.335,-39.911,-40.429,-39.469,-40.533,NA,-39.824,-40.81,-38.806,-39.882,NA,1.008,-2.056,NA,0.666,-2.995,0.176,2.851,7.222,NA,-0.489,4.681,-0.626,-5.767,16,FALSE,no_data,2,92.52,OTB,FALSE,NA,NA,3870,Kylian Mbappé,NA,NA,S,FALSE,TRUE,B,FALSE
NA,3849,NA,NA,NA,6606286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,92.57,OTB,FALSE,NA,NA,NA,NA,14013,Aymen Dahmen,NA,FALSE,FALSE,S,FALSE
184316,3849,180401,97.78,2,6606440,SH,OTB,1534,Antoine Griezmann,7,0,CF,47.39,-5.42,-45.485,-42.298,-44.921,NA,-44.209,NA,25.1,-20.769,NA,-9.903,-26.435,-22.17,NA,NA,-45.52,-25.553,-3.627,14.509,4.493,NA,-6.607,NA,0.543,11.583,NA,0.699,-1.718,18.875,NA,NA,7.103,13.194,16,NA,-32.379,-40.886,NA,-50.921,-38.409,-34.317,-42.172,-47.826,NA,-44.342,-49.172,-47.39,-35.545,NA,8.171,3.704,NA,3.644,-6.121,-10.793,-7.235,5.856,NA,9.752,-1.339,0.151,10.806,16,FALSE,no_data,2,97.77,OTB,FALSE,NA,NA,1534,Antoine Griezmann,14013,Aymen Dahmen,V,FALSE,FALSE,G,TRUE
