frameNum,game_id,ind,gametime,period,event_id,possession_event_type,game_event_type,active_player_id,active_player_name,active_jerseyNum,active_home_team,active_position,ball_x,ball_y,away_x_1,away_x_10,away_x_13,away_x_14,away_x_15,away_x_16,away_x_18,away_x_19,away_x_2,away_x_21,away_x_23,away_x_3,away_x_5,away_x_6,away_x_8,away_x_9,away_y_1,away_y_10,away_y_13,away_y_14,away_y_15,away_y_16,away_y_18,away_y_19,away_y_2,away_y_21,away_y_23,away_y_3,away_y_5,away_y_6,away_y_8,away_y_9,gk_away,home_x_10,home_x_11,home_x_12,home_x_14,home_x_16,home_x_18,home_x_20,home_x_21,home_x_23,home_x_24,home_x_26,home_x_5,home_x_7,home_x_8,home_x_9,home_y_10,home_y_11,home_y_12,home_y_14,home_y_16,home_y_18,home_y_20,home_y_21,home_y_23,home_y_24,home_y_26,home_y_5,home_y_7,home_y_8,home_y_9,gk_home,goal_likely,goal_reason,i.period,i.gametime,event_type,home_team,sub_out_id,sub_in_id,shooter_id,player_name,gk_id,gk_name,shot_type,penalty,free_kick,shot_outcome,goal
14049,3839,11597,6.42,1,6553070,SH,OTB,4908,Dani Olmo,21,1,LW,39.57,9.63,50.444,31.696,13.212,31.051,41.489,NA,NA,NA,38.55,20.82,NA,40.179,36.639,37.578,34.211,NA,1.732,16.575,11.029,-3.867,8.885,NA,NA,NA,0.41,3.413,NA,-5.672,10.035,6.756,1.325,NA,1,38.43,40.654,NA,NA,8.464,38.168,16.44,35.04,-26.653,10.243,30.261,22.73,NA,NA,36.659,6.449,-7.049,NA,NA,-4.13,10.522,-9.736,12.829,0.472,8.187,5.137,2.738,NA,NA,-4.334,23,TRUE,goal_detected,1,6.4,OTB,TRUE,NA,NA,4908,Dani Olmo,4602,Manuel Neuer,S,FALSE,FALSE,S,FALSE
20348,3839,17926,9.93,1,6553453,SH,OTB,4623,Serge Gnabry,10,0,RW,-47.98,10.21,33.461,-48.212,-43.351,-28.42,1.135,NA,NA,NA,5.33,-19.269,NA,1.951,-15.462,-2.816,-35.97,NA,-1.027,10.422,-2.178,-6.094,9.521,NA,NA,NA,-6.116,1.261,NA,-19.447,16.277,3.643,7.241,NA,1,7.124,4.722,NA,NA,-40.916,-46.615,-45.036,-20.748,-48.511,-38.307,-6.23,-21.754,NA,NA,-26.153,3.653,-14.856,NA,NA,0.515,8.195,-1.675,15.018,8.238,5.775,4.936,4.021,NA,NA,-1.337,23,FALSE,no_data,1,9.92,OTB,FALSE,NA,NA,4623,Serge Gnabry,1341,Unai Simon,S,FALSE,FALSE,S,FALSE
40665,3839,38318,21.23,1,6552748,SH,OTB,1513,Jordi Alba,18,1,LB,32.79,13.76,50.734,27.063,6.463,13.242,39.562,NA,NA,NA,39.478,25.218,NA,39.625,33.548,31.851,34.101,NA,2.229,12.562,-21.473,-16.012,8.01,NA,NA,NA,1.516,2.893,NA,-6.27,14.777,2.943,7.604,NA,1,31.367,39.114,NA,NA,3.319,30.897,10.956,36.87,-27.714,2.934,16.752,15.73,NA,NA,28.952,6.272,-9.546,NA,NA,-9.552,14.881,-18.796,5.829,-0.47,1.355,6.969,1.074,NA,NA,-8.085,23,TRUE,goal_detected,1,21.17,OTB,TRUE,NA,NA,1513,Jordi Alba,NA,NA,S,FALSE,FALSE,O,FALSE
45989,3839,43642,24.19,1,6553025,SH,OTB,4623,Serge Gnabry,10,0,RW,-36.19,0.7,28.264,-36.906,-36.3,-37.496,-11.454,NA,NA,NA,-9.306,-43.575,NA,-24.404,-15.747,-28.737,-21.812,NA,-0.397,15.45,-1.555,-7.169,5.338,NA,NA,NA,-7.91,-0.946,NA,-21.319,14.938,8.342,4.566,NA,1,-15.383,-23.102,NA,NA,-43.098,-41.055,-42.581,-26.678,-50.367,-43.721,-40.681,-37.774,NA,NA,-32.971,1.08,-17.187,NA,NA,1.153,13.011,-4.98,21.053,1.841,6.731,16.612,3.016,NA,NA,1.253,23,TRUE,goal_detected,1,24.13,OTB,FALSE,NA,NA,4623,Serge Gnabry,NA,NA,F,FALSE,FALSE,O,FALSE
49204,3839,46857,25.97,1,6553132,SH,OTB,1950,Ferran Torres,11,1,RW,39.16,-4.51,48.718,7.245,0.687,14.67,39.14,NA,NA,NA,40.183,1.437,NA,38.555,32.279,32.801,30.848,NA,-1.118,15.668,-2.292,-11.908,7.071,NA,NA,NA,-0.601,4.229,NA,-5.375,9.323,3.284,-0.6,NA,1,40.365,37.132,NA,NA,1.321,6.068,4.451,28.444,-33.014,1.605,30.841,11.061,NA,NA,31.585,8.891,-5.218,NA,NA,-5.624,13.269,-12.6,8.466,-0.611,3.979,0.6,2.738,NA,NA,-1.847,23,FALSE,no_data,1,25.95,OTB,TRUE,NA,NA,1950,Ferran Torres,NA,NA,F,FALSE,FALSE,B,FALSE
55837,3839,53493,29.66,1,6553657,SH,OTB,90,Antonio Rüdiger,2,0,LCB,-26.74,-10.94,25,-37.233,-38.714,-32.257,-19.898,NA,NA,NA,-24.995,-35.034,NA,-32.93,-26.287,-22.307,-35.205,NA,-1.064,14.79,6.588,-15.457,4.919,NA,NA,NA,-12.568,-10.519,NA,-29.641,14.133,0.961,1.368,NA,1,-22.212,-27.269,NA,NA,-37.158,-38.412,-36.373,-33.378,-49.86,-37.892,-37.258,-35.198,NA,NA,-32.599,-4.595,-14.63,NA,NA,-3.202,9.262,-14.787,11.908,-0.85,1.737,2.067,-8.721,NA,NA,-7.352,23,TRUE,goal_detected,1,29.62,OTB,FALSE,NA,NA,90,Antonio Rüdiger,NA,NA,S,FALSE,FALSE,O,FALSE
61275,3839,58976,32.69,1,6552491,SH,OTB,1950,Ferran Torres,11,1,RW,46.2,0.76,48.997,30.676,2.218,9.067,35.174,NA,NA,NA,48.997,3.958,NA,44.548,44.63,35.675,24.292,NA,1.909,9.377,12.769,-7.092,14.105,NA,NA,NA,19.283,6.824,NA,-2.181,16.565,0.36,14.019,NA,1,27.691,43.042,NA,NA,0.463,9.388,12.324,47.846,-31.948,1.123,16.739,8.985,NA,NA,31.729,17.299,-0.562,NA,NA,0.24,23.35,-13.648,23.122,2.023,11.006,16.23,8.545,NA,NA,-4.798,23,TRUE,goal_detected,1,32.68,OTB,TRUE,NA,NA,1950,Ferran Torres,NA,NA,F,FALSE,FALSE,O,FALSE
65567,3839,63283,35.07,1,6552700,SH,OTB,1950,Ferran Torres,11,1,RW,44.51,-13.21,50.857,45.206,44.858,43.492,42.327,NA,NA,NA,46.465,40.183,NA,43.423,46.835,45.768,45.104,NA,-3.37,22.399,-0.163,-11.655,0.434,NA,NA,NA,3.162,5.975,NA,-5.229,-4.46,19.763,5.398,NA,1,45.288,42.566,NA,NA,41.083,26.671,18.743,46.325,-25,46.429,40.025,45.721,NA,NA,43.15,3.39,-12.871,NA,NA,-1.023,9.856,0.751,20.801,0.352,-2.014,20.546,7.342,NA,NA,-1.286,23,FALSE,no_data,1,35.05,OTB,TRUE,NA,NA,1950,Ferran Torres,NA,NA,S,FALSE,FALSE,B,FALSE
72634,3839,70365,39,1,6552907,SH,OTB,90,Antonio Rüdiger,2,0,LCB,-45.72,2.29,25,-30.49,-45.507,-30.005,-45.199,NA,NA,NA,-44.144,-27.088,NA,-29.976,-44.163,-32.28,-40.039,NA,0.399,8.762,1.947,-7.358,6.74,NA,NA,NA,-1.933,2.927,NA,25.076,-5.939,24.399,2.728,NA,1,-37.767,-35.841,NA,NA,-42.324,-43.689,-42.366,-42.349,-51.631,-45.144,-40.95,-38.885,NA,NA,-31.693,14.866,17.02,NA,NA,0.389,-4.646,4.842,2.603,-0.302,1.069,6.049,-2.732,NA,NA,-3.935,23,TRUE,goal_detected,1,39,OTB,FALSE,NA,NA,90,Antonio Rüdiger,1341,Unai Simon,S,FALSE,FALSE,G,TRUE
109240,3839,104968,55.89,2,6553190,SH,OTB,4616,Joshua Kimmich,6,0,CM,41.54,0.48,29.197,-40.942,-43.177,-41.712,-4.473,NA,NA,NA,-6.237,-38.184,NA,-34.324,-12.817,-39.443,-28.092,NA,0.096,10.404,3.4,-12.615,5.681,NA,NA,NA,-7.432,-8.545,NA,-19.738,15.314,0.006,-0.521,NA,1,-10.662,NA,NA,NA,-42.057,-40.116,-39.814,-24.031,-49.204,-42.113,-42.951,-39.162,-4.977,NA,-31.261,-5.81,NA,NA,NA,-7.906,15.01,-15.482,22.302,-0.309,1.01,-1.735,-4.221,6.322,NA,-7.217,23,FALSE,no_data,2,55.88,OTB,FALSE,NA,NA,4616,Joshua Kimmich,1341,Unai Simon,F,FALSE,FALSE,S,FALSE
113033,3839,108776,58,2,6553410,SH,OTB,4908,Dani Olmo,21,1,LW,-26.5,-5.84,49.918,23.551,1.376,23.477,32.488,NA,NA,NA,28.25,17.924,NA,31.889,31.26,17.058,22.052,NA,1.567,24.979,-2.577,-3.868,11.637,NA,NA,NA,4.743,7.519,NA,-9.671,15.598,16.118,3.333,NA,1,26.09,NA,NA,NA,0.801,15.803,4.996,24.042,-30.18,-1.192,12.298,10.384,33.328,NA,24.377,-26.336,NA,NA,NA,-8.608,29.538,-17.341,7.093,1.177,2.402,15.479,9.52,17.71,NA,-1.058,23,FALSE,no_data,2,57.95,OTB,TRUE,NA,NA,4908,Dani Olmo,4602,Manuel Neuer,S,FALSE,FALSE,S,FALSE
119439,3839,115197,61.56,2,6552246,SH,OTB,1394,Alvaro Morata,7,1,CF,-47.56,-6.46,50.306,36.997,12.755,18.642,45.393,NA,NA,NA,40.236,23.906,NA,40.864,40.672,37.921,35.788,NA,3.644,17.546,7.458,-13.167,5.794,NA,NA,NA,-0.444,6.192,NA,-6.659,20.924,9.277,-3.438,NA,1,36.32,NA,NA,NA,4.397,37.581,16.817,31.017,-27.504,5.942,19.331,18.934,45.699,NA,25.937,-5.871,NA,NA,NA,-1.906,24.578,-17.576,18.384,1.784,12.745,17.047,2.047,6.691,NA,-7.035,23,TRUE,goal_detected,2,61.55,OTB,TRUE,NA,NA,1394,Álvaro Morata,4602,Manuel Neuer,O,FALSE,FALSE,G,TRUE
122762,3839,118535,63.41,2,6552329,SH,OTB,4618,Leon Goretzka,8,0,CM,33.25,-0.05,27.534,-43.678,-45.293,-35.604,-6.397,NA,NA,NA,-6.054,-41.346,NA,-35.29,-26.702,-32.086,-30.704,NA,-0.447,9.731,1.257,-11.421,5.178,NA,NA,NA,-7.371,0.051,NA,-22.73,12.027,2.826,-1.665,NA,1,-16.171,NA,NA,NA,-40.934,-43.894,-39.94,-32.519,-51.21,-40.144,-34.633,-37.78,-7.735,NA,-32.11,-13.497,NA,NA,NA,-1.374,5.635,-2.836,8.289,-0.057,1.391,2.415,-12.769,-1.358,NA,-0.609,23,FALSE,no_data,2,63.38,OTB,FALSE,NA,NA,4618,Leon Goretzka,NA,NA,S,FALSE,FALSE,B,FALSE
124622,3839,120395,64.44,2,6552413,SH,OTB,1696,Marco Asensio,10,1,CF,-36.86,2.89,50.007,4.484,-2.709,1.03,39.237,NA,NA,NA,39.993,9.014,NA,24.149,35.194,38.83,43.122,NA,0.385,16.715,4.914,-16.971,10.175,NA,NA,NA,0.947,-1.375,NA,-16.165,10.496,7.572,6.414,NA,1,35.142,NA,NA,NA,-2.915,10.399,0.789,37.743,-32.64,0.016,43.085,11.828,29.231,NA,39.194,-5.218,NA,NA,NA,-5.772,19.269,-17.012,15.244,0.689,13.519,9.983,-0.804,0.168,NA,3.662,23,TRUE,goal_detected,2,64.43,OTB,TRUE,NA,NA,1696,Marco Asensio,NA,NA,F,FALSE,FALSE,O,FALSE
138216,3839,134042,72,2,6553789,SH,OTB,9963,Niclas Fullkrug,9,0,CF,44.97,-3.97,28.245,-39.687,NA,-39.645,-10.719,-30.686,NA,-36.874,-4.628,NA,NA,-22.721,NA,-16.473,-36.998,-38.102,2.571,-13.838,NA,31.304,13.259,26.752,NA,14.093,0.528,NA,NA,-9.499,NA,8.267,-2.615,-0.96,1,NA,NA,-18.201,NA,-44.678,-46.987,-41.944,-36.132,-50.878,-42.739,-37.517,-40.182,-7.802,-37.517,NA,NA,NA,-9.994,NA,0.906,21.998,-6.516,27.933,2.443,12.551,17.68,1.828,14.68,0.445,NA,23,FALSE,no_data,2,72,OTB,FALSE,NA,NA,9963,Niclas Fullkrug,NA,NA,F,FALSE,FALSE,C,FALSE
138216,3839,134043,72,2,6553789,SH,OTB,9963,Niclas Fullkrug,9,0,CF,44.97,-3.97,28.245,-39.687,NA,-39.645,-10.719,-30.686,NA,-36.874,-4.628,NA,NA,-22.721,NA,-16.473,-36.998,-38.102,2.571,-13.838,NA,31.304,13.259,26.752,NA,14.093,0.528,NA,NA,-9.499,NA,8.267,-2.615,-0.96,1,NA,NA,-18.201,NA,-44.678,-46.987,-41.944,-36.132,-50.878,-42.739,-37.517,-40.182,-7.802,-37.517,NA,NA,NA,-9.994,NA,0.906,21.998,-6.516,27.933,2.443,12.551,17.68,1.828,14.68,0.445,NA,23,FALSE,no_data,2,72,OTB,FALSE,NA,NA,9963,Niclas Fullkrug,NA,NA,F,FALSE,FALSE,C,FALSE
138216,3839,134044,72,2,6553789,SH,OTB,9963,Niclas Fullkrug,9,0,CF,44.97,-3.97,28.245,-39.687,NA,-39.645,-10.719,-30.686,NA,-36.874,-4.628,NA,NA,-22.721,NA,-16.473,-36.998,-38.102,2.571,-13.838,NA,31.304,13.259,26.752,NA,14.093,0.528,NA,NA,-9.499,NA,8.267,-2.615,-0.96,1,NA,NA,-18.201,NA,-44.678,-46.987,-41.944,-36.132,-50.878,-42.739,-37.517,-40.182,-7.802,-37.517,NA,NA,NA,-9.994,NA,0.906,21.998,-6.516,27.933,2.443,12.551,17.68,1.828,14.68,0.445,NA,23,FALSE,no_data,2,72,OTB,FALSE,NA,NA,9963,Niclas Fullkrug,NA,NA,F,FALSE,FALSE,C,FALSE
