frameNum,game_id,ind,gametime,period,event_id,possession_event_type,game_event_type,active_player_id,active_player_name,active_jerseyNum,active_home_team,active_position,ball_x,ball_y,away_x_1,away_x_10,away_x_11,away_x_14,away_x_15,away_x_16,away_x_17,away_x_19,away_x_2,away_x_21,away_x_25,away_x_5,away_x_6,away_x_7,away_x_8,away_x_9,away_y_1,away_y_10,away_y_11,away_y_14,away_y_15,away_y_16,away_y_17,away_y_19,away_y_2,away_y_21,away_y_25,away_y_5,away_y_6,away_y_7,away_y_8,away_y_9,gk_away,home_x_1,home_x_10,home_x_11,home_x_14,home_x_15,home_x_16,home_x_19,home_x_20,home_x_22,home_x_4,home_x_6,home_x_7,home_x_8,home_x_9,home_y_1,home_y_10,home_y_11,home_y_14,home_y_15,home_y_16,home_y_19,home_y_20,home_y_22,home_y_4,home_y_6,home_y_7,home_y_8,home_y_9,gk_home,goal_likely,goal_reason,i.period,i.gametime,event_type,home_team,sub_out_id,sub_in_id,shooter_id,player_name,gk_id,gk_name,shot_type,penalty,free_kick,shot_outcome,goal
5813,3852,236,0.13,1,6613985,SH,OTB,8136,Ivan Perisic,4,1,LW,47.31,7.23,50.35,NA,31.528,12.276,30.205,NA,5.166,20.255,39.456,40.62,NA,40.806,27.096,39.554,NA,NA,2.368,NA,-5.418,-4.57,12.522,NA,5.197,4.31,8.223,-7.916,NA,-0.176,3.242,13.658,NA,NA,1,-29.047,15.304,37.422,40.275,NA,NA,18.909,2.735,15.981,10.112,10.833,NA,19.975,41.394,0.277,-0.347,14.372,-9.22,NA,NA,6.804,4.935,-12.376,9.712,16.152,NA,5.434,-3.577,1,TRUE,goal_detected,1,0.1,OTB,TRUE,NA,NA,8136,Ivan Perisic,NA,NA,S,FALSE,FALSE,O,FALSE
21964,3852,16417,9.11,1,6616538,SH,OTB,1387,Yannick Carrasco,11,0,LW,-39.76,-10.96,25.977,NA,-40.429,-43.968,-39.028,NA,-33.464,-26.176,-7.907,-27.676,NA,-7.946,-24.859,-44.187,NA,NA,-2.126,NA,-11.811,-18.977,7.576,NA,-8.177,0.082,3.3,-20.888,NA,-9.679,-10.295,-7.023,NA,NA,1,-50.991,-32.901,-38.572,-35.307,NA,NA,-35.238,-44.301,-40.172,-28.606,-40.683,NA,-44.614,-40.591,-2.547,-10.251,-9.612,-4.592,NA,NA,-20.992,-5.936,-13.076,-10.074,-10.28,NA,3.492,4.675,1,FALSE,no_data,1,9.03,OTB,FALSE,NA,NA,1387,Yannick Carrasco,NA,NA,S,FALSE,FALSE,C,FALSE
25084,3852,19552,10.85,1,6616911,SH,OTB,1387,Yannick Carrasco,11,0,LW,-49.83,-7.36,25.588,NA,-49.737,-50.446,-29.176,NA,-47.663,-23.543,-2.859,-34.284,NA,-26.167,-34.32,-40.991,NA,NA,0.217,NA,-10.494,16.785,15.079,NA,-3.427,13.993,12.669,-16.505,NA,-4.183,1.703,-7.67,NA,NA,1,-51.088,-48.846,-49.351,-12.44,NA,NA,-34.599,-46.22,-50.349,-35.967,-50.775,NA,-33.182,-46.2,-4.93,-4.733,-0.027,13.221,NA,NA,17.121,0.495,-6.69,18.955,0.768,NA,15.294,-8.127,1,FALSE,no_data,1,10.82,OTB,FALSE,NA,NA,1387,Yannick Carrasco,NA,NA,S,FALSE,FALSE,B,FALSE
28829,3852,23297,12.93,1,6617112,SH,OTB,11994,Dries Mertens,14,0,AM,-39.68,-4.27,38.091,NA,-2.335,-38.562,6.016,NA,-35.855,-10.048,8.643,4.925,NA,7.785,1.192,-30.931,NA,NA,-0.434,NA,-18.029,-6.581,16.027,NA,13.853,7.418,7.321,-13.321,NA,-3.057,-1.675,12.765,NA,NA,1,-48.722,-22.709,-33.515,5.781,NA,NA,-3.05,-39.186,-37.46,-0.315,-38.738,NA,-22.656,-18.909,-1.308,-0.177,7.649,6.556,NA,NA,13.721,9.146,-5.17,-1.408,2.638,NA,14.595,-8.953,1,FALSE,no_data,1,12.92,OTB,FALSE,NA,NA,11994,Dries Mertens,NA,NA,F,FALSE,FALSE,O,FALSE
50234,3852,44747,24.83,1,6615370,SH,OTB,4674,Axel Witsel,6,0,CM,-29.85,-3.2,25.974,NA,-38.124,-33.546,-39.279,NA,-38.945,-38.839,-11.346,-26.044,NA,-7.88,-27.939,-40.856,NA,NA,-1.395,NA,-17.308,-16.731,10.889,NA,-2.014,4.642,7.946,-18.656,NA,-3.243,-4.266,-6.517,NA,NA,1,-51.682,-30.207,-35.709,-16.982,NA,NA,-41.075,-38.443,-35.564,-37.089,-38.414,NA,-38.79,-34.308,-0.61,-3.808,-3.119,-4.762,NA,NA,7.046,-0.51,-8.536,-13.825,-3.723,NA,1.889,7.709,1,FALSE,no_data,1,24.8,OTB,FALSE,NA,NA,4674,Axel Witsel,NA,NA,S,FALSE,FALSE,B,FALSE
63695,3852,58223,32.32,1,6614060,SH,OTB,8129,Marcelo Brozovic,11,1,CM,32.97,3.68,50.631,NA,33.472,25.739,38.878,NA,12.391,35.204,39.923,40.555,NA,40.233,35.018,28.845,NA,NA,0.196,NA,-4.21,-8.952,11.073,NA,3.398,3.873,2.442,-7.902,NA,-2.326,1.723,5.583,NA,NA,1,-26.672,40.515,33.912,43.3,NA,NA,12.65,9.381,18.767,38.554,33.17,NA,31.868,38.71,0.269,-12.006,3.253,-3.519,NA,NA,8.901,3.903,-13.382,14.847,14.248,NA,20.505,-1.693,1,FALSE,no_data,1,32.28,OTB,TRUE,NA,NA,8129,Marcelo Brozovic,NA,NA,S,FALSE,FALSE,B,FALSE
63951,3852,58487,32.46,1,6614097,SH,OTB,13860,Marko Livaja,14,1,CF,48.86,-0.52,51.967,NA,32.729,26.033,48.836,NA,18.655,39.732,47.448,45.539,NA,45.668,38.948,23.091,NA,NA,-0.429,NA,-0.898,-3.562,27.331,NA,14.249,24.36,2.83,-3.825,NA,-2.393,4.394,10.048,NA,NA,1,-26.751,35.931,35.02,46.097,NA,NA,15.861,11.236,19.764,31.975,17.496,NA,45.498,43.451,1.81,-8.093,10.386,3.949,NA,NA,17.302,15.112,-10,20.966,13.831,NA,33.069,-2.551,1,FALSE,no_data,1,32.45,OTB,TRUE,NA,NA,13860,Marko Livaja,NA,NA,S,FALSE,FALSE,O,FALSE
63951,3852,58488,32.46,1,6614097,SH,OTB,13860,Marko Livaja,14,1,CF,48.86,-0.52,51.967,NA,32.729,26.033,48.836,NA,18.655,39.732,47.448,45.539,NA,45.668,38.948,23.091,NA,NA,-0.429,NA,-0.898,-3.562,27.331,NA,14.249,24.36,2.83,-3.825,NA,-2.393,4.394,10.048,NA,NA,1,-26.751,35.931,35.02,46.097,NA,NA,15.861,11.236,19.764,31.975,17.496,NA,45.498,43.451,1.81,-8.093,10.386,3.949,NA,NA,17.302,15.112,-10,20.966,13.831,NA,33.069,-2.551,1,FALSE,no_data,1,32.45,OTB,TRUE,NA,NA,13860,Marko Livaja,NA,NA,S,FALSE,FALSE,O,FALSE
63951,3852,58489,32.46,1,6614097,SH,OTB,13860,Marko Livaja,14,1,CF,48.86,-0.52,51.967,NA,32.729,26.033,48.836,NA,18.655,39.732,47.448,45.539,NA,45.668,38.948,23.091,NA,NA,-0.429,NA,-0.898,-3.562,27.331,NA,14.249,24.36,2.83,-3.825,NA,-2.393,4.394,10.048,NA,NA,1,-26.751,35.931,35.02,46.097,NA,NA,15.861,11.236,19.764,31.975,17.496,NA,45.498,43.451,1.81,-8.093,10.386,3.949,NA,NA,17.302,15.112,-10,20.966,13.831,NA,33.069,-2.551,1,FALSE,no_data,1,32.45,OTB,TRUE,NA,NA,13860,Marko Livaja,NA,NA,S,FALSE,FALSE,O,FALSE
63951,3852,58490,32.46,1,6614097,SH,OTB,13860,Marko Livaja,14,1,CF,48.86,-0.52,51.967,NA,32.729,26.033,48.836,NA,18.655,39.732,47.448,45.539,NA,45.668,38.948,23.091,NA,NA,-0.429,NA,-0.898,-3.562,27.331,NA,14.249,24.36,2.83,-3.825,NA,-2.393,4.394,10.048,NA,NA,1,-26.751,35.931,35.02,46.097,NA,NA,15.861,11.236,19.764,31.975,17.496,NA,45.498,43.451,1.81,-8.093,10.386,3.949,NA,NA,17.302,15.112,-10,20.966,13.831,NA,33.069,-2.551,1,FALSE,no_data,1,32.45,OTB,TRUE,NA,NA,13860,Marko Livaja,NA,NA,S,FALSE,FALSE,O,FALSE
63951,3852,58491,32.46,1,6614097,SH,OTB,13860,Marko Livaja,14,1,CF,48.86,-0.52,51.967,NA,32.729,26.033,48.836,NA,18.655,39.732,47.448,45.539,NA,45.668,38.948,23.091,NA,NA,-0.429,NA,-0.898,-3.562,27.331,NA,14.249,24.36,2.83,-3.825,NA,-2.393,4.394,10.048,NA,NA,1,-26.751,35.931,35.02,46.097,NA,NA,15.861,11.236,19.764,31.975,17.496,NA,45.498,43.451,1.81,-8.093,10.386,3.949,NA,NA,17.302,15.112,-10,20.966,13.831,NA,33.069,-2.551,1,FALSE,no_data,1,32.45,OTB,TRUE,NA,NA,13860,Marko Livaja,NA,NA,S,FALSE,FALSE,O,FALSE
63951,3852,58492,32.46,1,6614097,SH,OTB,13860,Marko Livaja,14,1,CF,48.86,-0.52,51.967,NA,32.729,26.033,48.836,NA,18.655,39.732,47.448,45.539,NA,45.668,38.948,23.091,NA,NA,-0.429,NA,-0.898,-3.562,27.331,NA,14.249,24.36,2.83,-3.825,NA,-2.393,4.394,10.048,NA,NA,1,-26.751,35.931,35.02,46.097,NA,NA,15.861,11.236,19.764,31.975,17.496,NA,45.498,43.451,1.81,-8.093,10.386,3.949,NA,NA,17.302,15.112,-10,20.966,13.831,NA,33.069,-2.551,1,FALSE,no_data,1,32.45,OTB,TRUE,NA,NA,13860,Marko Livaja,NA,NA,S,FALSE,FALSE,O,FALSE
63951,3852,58493,32.46,1,6614097,SH,OTB,13860,Marko Livaja,14,1,CF,48.86,-0.52,51.967,NA,32.729,26.033,48.836,NA,18.655,39.732,47.448,45.539,NA,45.668,38.948,23.091,NA,NA,-0.429,NA,-0.898,-3.562,27.331,NA,14.249,24.36,2.83,-3.825,NA,-2.393,4.394,10.048,NA,NA,1,-26.751,35.931,35.02,46.097,NA,NA,15.861,11.236,19.764,31.975,17.496,NA,45.498,43.451,1.81,-8.093,10.386,3.949,NA,NA,17.302,15.112,-10,20.966,13.831,NA,33.069,-2.551,1,FALSE,no_data,1,32.45,OTB,TRUE,NA,NA,13860,Marko Livaja,NA,NA,S,FALSE,FALSE,O,FALSE
63951,3852,58494,32.46,1,6614097,SH,OTB,13860,Marko Livaja,14,1,CF,48.86,-0.52,51.967,NA,32.729,26.033,48.836,NA,18.655,39.732,47.448,45.539,NA,45.668,38.948,23.091,NA,NA,-0.429,NA,-0.898,-3.562,27.331,NA,14.249,24.36,2.83,-3.825,NA,-2.393,4.394,10.048,NA,NA,1,-26.751,35.931,35.02,46.097,NA,NA,15.861,11.236,19.764,31.975,17.496,NA,45.498,43.451,1.81,-8.093,10.386,3.949,NA,NA,17.302,15.112,-10,20.966,13.831,NA,33.069,-2.551,1,FALSE,no_data,1,32.45,OTB,TRUE,NA,NA,13860,Marko Livaja,NA,NA,S,FALSE,FALSE,O,FALSE
79735,3852,74398,41.24,1,6617109,SH,OTB,11994,Dries Mertens,14,0,AM,-50.36,8.37,25,NA,-43.982,-49.622,-38.29,NA,-41.276,-48.824,-10.743,-22.037,NA,-10.775,-31.417,-27.321,NA,NA,0.822,NA,-4.938,8.552,24.033,NA,5.942,13.338,8.438,-6.413,NA,-1.585,-2.998,14.262,NA,NA,1,-51.852,-43.999,-47.575,-44.942,NA,NA,-28.71,-43.914,-47.501,-50.668,-48.94,NA,-41.802,-45.312,3.479,4.585,7.784,13.864,NA,NA,1.832,21.238,-1.125,13.149,4.387,NA,10.167,-4.459,1,FALSE,no_data,1,41.23,OTB,FALSE,NA,NA,11994,Dries Mertens,NA,NA,F,FALSE,FALSE,O,FALSE
85972,3852,80665,44.71,1,6615705,SH,OTB,4926,Borna Sosa,19,1,LB,34.15,12.63,50.285,NA,30.344,17.688,36.921,NA,28.852,30.74,38.783,37.74,NA,38.125,32.758,21.137,NA,NA,1.442,NA,-17.17,-18.183,15.14,NA,-17.623,9.637,6.347,-5.481,NA,-1.053,0.737,-1.728,NA,NA,1,-28.074,17.035,32.313,37.534,NA,NA,16.846,16.25,27.1,24.606,33.758,NA,29.903,32.974,-0.946,-17.499,-6.922,6.543,NA,NA,5.557,0.045,-15.042,0.166,18.649,NA,13.894,-1.594,1,TRUE,goal_detected,1,44.68,OTB,TRUE,NA,NA,4926,Borna Sosa,NA,NA,S,FALSE,FALSE,O,FALSE
93307,3852,88030,48.79,1,6617274,SH,OTB,8136,Ivan Perisic,4,1,LW,42.22,1.02,51.708,NA,21.425,27.163,42.426,NA,15.741,38.063,44.487,41.505,NA,45.99,45.121,28.503,NA,NA,-0.385,NA,-20.596,-7.737,3.458,NA,-2.626,3.115,-4.124,-13.847,NA,-16.978,-5.78,9.052,NA,NA,1,-25.208,31.915,25.189,42.126,NA,NA,12.686,18.07,32.175,16.939,43.483,NA,30.437,46.358,-0.862,-10.598,-10.778,2.969,NA,NA,10.573,7.167,-14.261,-1.451,-2.842,NA,6.097,-22.688,1,FALSE,no_data,1,48.78,OTB,TRUE,NA,NA,8136,Ivan Perisic,NA,NA,S,FALSE,FALSE,O,FALSE
93575,3852,88298,48.94,1,6616272,SH,OTB,13858,Josip Juranovic,22,1,RB,39.73,-7.28,50.931,NA,29.651,38.922,50.076,NA,21.107,40.58,44.383,45.021,NA,40.922,47.421,32.206,NA,NA,-1.825,NA,-16.762,-6.59,15.536,NA,-0.775,3.235,0.272,-4.699,NA,-8.28,2.003,8.62,NA,NA,1,-25,45.835,32.213,44.441,NA,NA,21.768,10.47,36.399,24.786,45.468,NA,36.504,40.148,0.124,-0.642,-1.833,8.732,NA,NA,11.428,1.123,-10.373,-6.417,23.468,NA,1.932,-8.275,1,TRUE,goal_detected,1,48.93,OTB,TRUE,NA,NA,13858,Josip Juranovic,NA,NA,V,FALSE,FALSE,O,FALSE
100550,3852,93571,47.9,2,6614494,SH,OTB,1387,Yannick Carrasco,11,0,LW,37.52,11.37,25,NA,-35.027,NA,-19.762,NA,-40.997,-44.023,-44.919,-33.793,NA,-46.808,-44.619,-46.349,NA,-41.113,0.073,NA,-10.534,NA,5.512,NA,-13.6,5.281,9.759,8.797,NA,2.169,-3.439,25.929,NA,0.124,1,-51.227,-44.007,-44.007,-43.645,NA,NA,-44.31,-44.146,-44.686,-44.813,-44.146,NA,-43.274,-44.106,-0.943,1.736,1.736,1.782,NA,NA,2.778,1.106,0.658,2.575,1.106,NA,1.846,1.939,1,FALSE,no_data,2,47.9,OTB,FALSE,NA,NA,1387,Yannick Carrasco,NA,NA,V,FALSE,FALSE,C,FALSE
100792,3852,93813,48.04,2,6614541,SH,OTB,5139,Romelu Lukaku,9,0,CF,49.24,3.72,25,NA,-36.052,NA,-14.735,NA,-45.733,-48.429,-39.16,-33.429,NA,-49.557,-40.646,-46.284,NA,-41.279,0.16,NA,-6.651,NA,5.55,NA,-15.807,2.543,17.93,10.261,NA,-5.161,-4.563,21.858,NA,-0.452,1,-51.756,-45.614,-45.614,-46.725,NA,NA,-46.106,-46.008,-46.22,-46.679,-46.008,NA,-44.756,-46.412,-2.369,2.025,2.025,2.319,NA,NA,4.93,1.703,0.934,4.116,1.703,NA,2.499,3.162,1,FALSE,no_data,2,48.03,OTB,FALSE,NA,NA,5139,Romelu Lukaku,13854,Dominik Livakovic,S,FALSE,FALSE,S,FALSE
100792,3852,93814,48.04,2,6614541,SH,OTB,5139,Romelu Lukaku,9,0,CF,49.24,3.72,25,NA,-36.052,NA,-14.735,NA,-45.733,-48.429,-39.16,-33.429,NA,-49.557,-40.646,-46.284,NA,-41.279,0.16,NA,-6.651,NA,5.55,NA,-15.807,2.543,17.93,10.261,NA,-5.161,-4.563,21.858,NA,-0.452,1,-51.756,-45.614,-45.614,-46.725,NA,NA,-46.106,-46.008,-46.22,-46.679,-46.008,NA,-44.756,-46.412,-2.369,2.025,2.025,2.319,NA,NA,4.93,1.703,0.934,4.116,1.703,NA,2.499,3.162,1,FALSE,no_data,2,48.03,OTB,FALSE,NA,NA,5139,Romelu Lukaku,13854,Dominik Livakovic,S,FALSE,FALSE,S,FALSE
