frameNum,game_id,ind,gametime,period,event_id,possession_event_type,game_event_type,active_player_id,active_player_name,active_jerseyNum,active_home_team,active_position,ball_x,ball_y,away_x_10,away_x_13,away_x_19,away_x_20,away_x_22,away_x_23,away_x_24,away_x_25,away_x_26,away_x_3,away_x_5,away_x_6,away_x_7,away_x_8,away_x_9,away_y_10,away_y_13,away_y_19,away_y_20,away_y_22,away_y_23,away_y_24,away_y_25,away_y_26,away_y_3,away_y_5,away_y_6,away_y_7,away_y_8,away_y_9,gk_away,home_x_10,home_x_11,home_x_15,home_x_17,home_x_19,home_x_2,home_x_20,home_x_21,home_x_22,home_x_23,home_x_4,home_x_5,home_x_7,home_x_8,home_x_9,home_y_10,home_y_11,home_y_15,home_y_17,home_y_19,home_y_2,home_y_20,home_y_21,home_y_22,home_y_23,home_y_4,home_y_5,home_y_7,home_y_8,home_y_9,gk_home,goal_likely,goal_reason,i.period,i.gametime,event_type,home_team,sub_out_id,sub_in_id,shooter_id,player_name,gk_id,gk_name,shot_type,penalty,free_kick,shot_outcome,goal
100770,10511,96321,47.37,2,6664694,SH,OTB,453,Alexis Mac Allister,20,0,CM,48.27,8.02,-50.976,-47.879,-45.771,-49.201,NA,25,-28.031,-41.835,-16.929,NA,NA,NA,-31.883,-17.053,-49.16,-32.966,-9.838,-2.583,-8.68,NA,-1.005,-1.895,2.111,-2.73,NA,NA,NA,-26.073,-7.248,0.984,23,-38.193,-38.482,NA,-42.519,NA,-49.138,-48.406,-40.924,-45.948,-51.924,-49.348,-48.65,NA,-49.165,NA,-16.476,-3.767,NA,2.52,NA,-23.849,-9.142,-2.111,-0.502,-2.476,-10.261,0.628,NA,-5.413,NA,23,FALSE,no_data,2,47.37,OTB,FALSE,NA,NA,453,Alexis Mac Allister,NA,NA,S,FALSE,FALSE,O,FALSE
100770,10511,96322,47.37,2,6664694,SH,OTB,453,Alexis Mac Allister,20,0,CM,48.27,8.02,-50.976,-47.879,-45.771,-49.201,NA,25,-28.031,-41.835,-16.929,NA,NA,NA,-31.883,-17.053,-49.16,-32.966,-9.838,-2.583,-8.68,NA,-1.005,-1.895,2.111,-2.73,NA,NA,NA,-26.073,-7.248,0.984,23,-38.193,-38.482,NA,-42.519,NA,-49.138,-48.406,-40.924,-45.948,-51.924,-49.348,-48.65,NA,-49.165,NA,-16.476,-3.767,NA,2.52,NA,-23.849,-9.142,-2.111,-0.502,-2.476,-10.261,0.628,NA,-5.413,NA,23,FALSE,no_data,2,47.37,OTB,FALSE,NA,NA,453,Alexis Mac Allister,NA,NA,S,FALSE,FALSE,O,FALSE
100770,10511,96323,47.37,2,6664694,SH,OTB,453,Alexis Mac Allister,20,0,CM,48.27,8.02,-50.976,-47.879,-45.771,-49.201,NA,25,-28.031,-41.835,-16.929,NA,NA,NA,-31.883,-17.053,-49.16,-32.966,-9.838,-2.583,-8.68,NA,-1.005,-1.895,2.111,-2.73,NA,NA,NA,-26.073,-7.248,0.984,23,-38.193,-38.482,NA,-42.519,NA,-49.138,-48.406,-40.924,-45.948,-51.924,-49.348,-48.65,NA,-49.165,NA,-16.476,-3.767,NA,2.52,NA,-23.849,-9.142,-2.111,-0.502,-2.476,-10.261,0.628,NA,-5.413,NA,23,FALSE,no_data,2,47.37,OTB,FALSE,NA,NA,453,Alexis Mac Allister,NA,NA,S,FALSE,FALSE,O,FALSE
100770,10511,96324,47.37,2,6664694,SH,OTB,453,Alexis Mac Allister,20,0,CM,48.27,8.02,-50.976,-47.879,-45.771,-49.201,NA,25,-28.031,-41.835,-16.929,NA,NA,NA,-31.883,-17.053,-49.16,-32.966,-9.838,-2.583,-8.68,NA,-1.005,-1.895,2.111,-2.73,NA,NA,NA,-26.073,-7.248,0.984,23,-38.193,-38.482,NA,-42.519,NA,-49.138,-48.406,-40.924,-45.948,-51.924,-49.348,-48.65,NA,-49.165,NA,-16.476,-3.767,NA,2.52,NA,-23.849,-9.142,-2.111,-0.502,-2.476,-10.261,0.628,NA,-5.413,NA,23,FALSE,no_data,2,47.37,OTB,FALSE,NA,NA,453,Alexis Mac Allister,NA,NA,S,FALSE,FALSE,O,FALSE
127908,10511,123577,62.47,2,6664864,SH,OTB,1531,Lionel Messi,10,0,CF,34.31,4.55,-32.122,-23.792,-6.722,-38.974,NA,25.472,-39.351,-6.234,-38.599,NA,NA,NA,-31.275,-41.445,-39.94,-5.99,10.176,1.873,-3.095,NA,-1.628,-4.339,0.064,2.261,NA,NA,NA,-8.842,-10.264,8.169,23,-40.605,-42.432,NA,-41.351,NA,-40.741,-39.589,-40.622,-40.843,-51.236,-40.997,-41.66,NA,-42.166,NA,1.615,-9.175,NA,5.742,NA,-4.277,-3.561,0.269,-3.908,0.35,-2.476,0.761,NA,-2.788,NA,23,TRUE,goal_detected,2,62.45,OTB,FALSE,NA,NA,1531,Lionel Messi,NA,NA,S,FALSE,TRUE,O,FALSE
146199,10511,141913,72.64,2,6666122,SH,OTB,1531,Lionel Messi,10,0,CF,45.46,-0.1,-41.917,-14.951,-14.951,-25.961,NA,36.829,-34.879,-14.951,-37.525,NA,-27.052,NA,NA,-24.938,-37.176,-0.45,0.489,0.489,-8.451,NA,-0.398,5.965,0.489,9.182,NA,-3.192,NA,NA,-8.65,-7.868,23,-15.875,-26.269,NA,NA,NA,-38.666,-37.327,-33.753,-40.154,-52.016,-36.824,-36.411,NA,-26.269,-35.782,5.801,3.74,NA,NA,NA,-4.75,-1.053,2.315,-8.515,0.085,6.885,8.302,NA,3.74,7.072,23,TRUE,goal_detected,2,72.63,OTB,FALSE,NA,NA,1531,Lionel Messi,11241,Andries Noppert,S,TRUE,FALSE,G,TRUE
163518,10511,159262,82.27,2,6665207,SH,OTB,5009,Wout Weghorst,19,1,CF,-44.09,6.85,20.456,NA,35.431,28.259,43.181,49.27,36.167,42.709,40.483,26.73,39.17,44.001,NA,NA,NA,-2.988,NA,-14.199,-26.456,-0.172,-0.987,-0.599,-4.67,7.13,-20.521,-7.111,4.091,NA,NA,NA,23,NA,30.596,NA,NA,41.078,12.127,22.186,16.421,34.91,-25,41.941,42.835,NA,36.525,43.065,NA,-32.202,NA,NA,-5.761,-19.175,-23.662,1.423,-14.904,-1.002,7.719,1.552,NA,19.911,5.273,23,TRUE,goal_detected,2,82.27,OTB,TRUE,NA,NA,5009,Wout Weghorst,144,Emiliano Martínez,S,FALSE,FALSE,G,TRUE
167610,10511,163369,84.55,2,6665326,SH,OTB,8034,Steven Berghuis,11,1,AM,-43.11,10.48,12.788,NA,45.719,37.953,25.009,50.457,38.136,47.127,29.332,42.004,32.083,46.862,NA,NA,NA,8.505,NA,-4.832,-8.297,-14.128,-2.207,13.05,-9.976,11.192,-11.851,5.248,-0.546,NA,NA,NA,23,NA,41.21,NA,NA,47.957,3.764,34.46,27.226,19.108,-25.46,50.041,30.977,NA,23.68,45.574,NA,-13.485,NA,NA,-1.072,-1.276,-9.285,0.863,-17.178,0.016,-12.499,16.762,NA,8.609,-10.399,23,FALSE,no_data,2,84.53,OTB,TRUE,NA,NA,8034,Steven Berghuis,NA,NA,V,FALSE,FALSE,B,FALSE
181374,10511,177208,92.2,2,6665809,SH,OTB,8034,Steven Berghuis,11,1,AM,-36.53,-1.32,39.331,NA,42.09,42.12,43.364,51.248,41.905,41.803,41.818,41.779,41.301,41.448,NA,NA,NA,-3.876,NA,-0.916,1.554,6.264,-0.919,-4.054,-7.513,2.159,-9.367,0.825,2.835,NA,NA,NA,23,NA,32.277,NA,NA,39.644,16.056,26.349,38.447,41.021,-25.006,41.653,42.302,NA,30.722,40.228,NA,0.608,NA,NA,-0.35,-2.689,-6.347,-1.967,-7.489,-0.375,-5.682,-13.282,NA,3.873,1.506,23,FALSE,no_data,2,92.18,OTB,TRUE,NA,NA,8034,Steven Berghuis,NA,NA,S,FALSE,TRUE,B,FALSE
196355,10511,192267,100.53,2,6666336,SH,OTB,5009,Wout Weghorst,19,1,CF,-46.49,-3.33,42.658,NA,43.843,41.096,39.333,49.831,45.194,46.577,42.007,41.947,42.278,41.985,NA,NA,NA,-3.377,NA,1.472,2.854,4.842,1.261,1.716,-4.098,5.926,-7.172,2.704,4.502,NA,NA,NA,23,NA,32.599,NA,NA,44.153,33.178,31.112,28.394,43.491,-25,41.67,47.931,NA,31.244,43.844,NA,-9.935,NA,NA,-0.892,-1.603,4.468,5.191,-8.347,-0.348,-9.39,-7.279,NA,7.163,2.873,23,TRUE,goal_detected,2,100.52,OTB,TRUE,NA,NA,5009,Wout Weghorst,144,Emiliano Martínez,S,FALSE,FALSE,G,TRUE
NA,10511,NA,NA,NA,6665209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,109.22,OTB,FALSE,NA,NA,1531,Lionel Messi,NA,NA,S,FALSE,FALSE,O,FALSE
NA,10511,NA,NA,NA,6665475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,112.23,OTB,TRUE,NA,NA,1812,Luuk de Jong,NA,NA,V,FALSE,FALSE,B,FALSE
NA,10511,NA,NA,NA,6665492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,112.25,OTB,TRUE,NA,NA,1812,Luuk de Jong,NA,NA,V,FALSE,FALSE,B,FALSE
NA,10511,NA,NA,NA,6665693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,113.78,OTB,FALSE,NA,NA,8138,Lautaro Martinez,NA,NA,S,FALSE,FALSE,C,FALSE
NA,10511,NA,NA,NA,6665827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,114.88,OTB,FALSE,NA,NA,11856,Enzo Fernandez,NA,NA,S,FALSE,FALSE,B,FALSE
NA,10511,NA,NA,NA,6665926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,115.88,OTB,FALSE,NA,NA,13226,German Pezzella,NA,NA,S,FALSE,FALSE,O,FALSE
NA,10511,NA,NA,NA,6666210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,118.58,OTB,FALSE,NA,NA,8138,Lautaro Martinez,11241,Andries Noppert,S,FALSE,FALSE,S,FALSE
NA,10511,NA,NA,NA,6666292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,119.43,OTB,FALSE,NA,NA,1531,Lionel Messi,NA,NA,S,FALSE,FALSE,B,FALSE
NA,10511,NA,NA,NA,6666299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,119.83,OTB,FALSE,NA,NA,NA,NA,11241,Andries Noppert,NA,FALSE,FALSE,S,FALSE
NA,10511,NA,NA,NA,6666316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,120.12,OTB,FALSE,NA,NA,11856,Enzo Fernandez,NA,NA,S,FALSE,FALSE,O,FALSE
NA,10511,NA,NA,NA,6666377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,122.8,OTB,TRUE,NA,NA,37,Virgil van Dijk,144,Emiliano Martínez,S,TRUE,FALSE,S,FALSE
NA,10511,NA,NA,NA,6666383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,123.75,OTB,FALSE,NA,NA,1531,Lionel Messi,11241,Andries Noppert,F,TRUE,FALSE,G,TRUE
NA,10511,NA,NA,NA,6666387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,124.45,OTB,TRUE,NA,NA,8034,Steven Berghuis,144,Emiliano Martínez,S,TRUE,FALSE,S,FALSE
NA,10511,NA,NA,NA,6666391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,125.35,OTB,FALSE,NA,NA,3856,Leandro Paredes,11241,Andries Noppert,S,TRUE,FALSE,G,TRUE
NA,10511,NA,NA,NA,6666397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,126.23,OTB,TRUE,NA,NA,8326,Teun Koopmeiners,144,Emiliano Martínez,S,TRUE,FALSE,G,TRUE
NA,10511,NA,NA,NA,6666401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,126.95,OTB,FALSE,NA,NA,8419,Gonzalo Montiel,11241,Andries Noppert,F,TRUE,FALSE,G,TRUE
NA,10511,NA,NA,NA,6666405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,127.68,OTB,TRUE,NA,NA,5009,Wout Weghorst,144,Emiliano Martínez,S,TRUE,FALSE,G,TRUE
