frameNum,game_id,ind,gametime,period,event_id,possession_event_type,game_event_type,active_player_id,active_player_name,active_jerseyNum,active_home_team,active_position,ball_x,ball_y,away_x_10,away_x_11,away_x_13,away_x_15,away_x_17,away_x_18,away_x_19,away_x_2,away_x_20,away_x_21,away_x_22,away_x_23,away_x_3,away_x_4,away_x_5,away_x_7,away_y_10,away_y_11,away_y_13,away_y_15,away_y_17,away_y_18,away_y_19,away_y_2,away_y_20,away_y_21,away_y_22,away_y_23,away_y_3,away_y_4,away_y_5,away_y_7,gk_away,home_x_1,home_x_10,home_x_11,home_x_15,home_x_17,home_x_18,home_x_19,home_x_2,home_x_21,home_x_23,home_x_24,home_x_5,home_x_6,home_x_7,home_x_8,home_y_1,home_y_10,home_y_11,home_y_15,home_y_17,home_y_18,home_y_19,home_y_2,home_y_21,home_y_23,home_y_24,home_y_5,home_y_6,home_y_7,home_y_8,gk_home,goal_likely,goal_reason,i.period,i.gametime,event_type,home_team,sub_out_id,sub_in_id,shooter_id,player_name,gk_id,gk_name,shot_type,penalty,free_kick,shot_outcome,goal
44053,3823,40674,22.56,1,6523441,SH,OTB,112,Michy Batshuayi,23,1,CF,45.7,-9.56,22.435,13.603,35.512,NA,NA,50.861,37.397,39.801,4.235,NA,37.242,NA,NA,45.594,41.036,41.823,-5.254,9.662,3.585,NA,NA,-2.771,-8.389,5.566,-1.056,NA,12.952,NA,NA,-6.361,6.914,2.02,18,-32.008,49.118,25.208,NA,NA,NA,4.947,2.291,41.538,44.167,NA,7.231,21.317,46.112,35.332,0.802,20.079,19.952,NA,NA,NA,-9.945,2.754,-3.276,-9.262,NA,12.132,2.158,0.265,7.18,1,FALSE,no_data,1,22.53,OTB,TRUE,NA,NA,112,Michy Batshuayi,NA,NA,S,FALSE,FALSE,B,FALSE
50506,3823,47127,26.15,1,6523814,SH,OTB,8627,Atiba Hutchinson,13,0,CM,-34.11,4.44,-38.015,-37.328,-32.702,NA,NA,28.267,-34.542,-12.156,-37.336,NA,-37.941,NA,NA,-8.964,-5.554,-20.661,-11.314,19.019,4.69,NA,NA,-0.131,-2.072,9.046,-8.938,NA,0.44,NA,NA,-14.765,1.962,-9.622,18,-50.74,-30.611,-39.805,NA,NA,NA,-37.334,-39.278,-37.449,-6.054,NA,-34.77,-35.174,-15.205,-31.144,-0.576,5.542,10.232,NA,NA,NA,-1.455,1.771,-6.658,-5.836,NA,2.491,-0.379,1.624,-11.086,1,FALSE,no_data,1,26.13,OTB,FALSE,NA,NA,8627,Atiba Hutchinson,NA,NA,S,FALSE,FALSE,O,FALSE
56130,3823,52784,29.27,1,6524062,SH,OTB,926,Alistair Johnston,2,0,RCB,-43.66,13.9,-43.498,-45.104,-14.556,NA,NA,27.96,-43.675,-42.256,-33.952,NA,-47.11,NA,NA,-0.501,-3.598,-26.221,-2.875,16.77,17.059,NA,NA,2.917,-4.95,15.923,6.216,NA,20.187,NA,NA,3.643,16.465,-0.339,18,-50.957,-11.311,-42.103,NA,NA,NA,-42.927,-46.977,-44.502,-0.135,NA,-46.035,-42.794,-11.314,-32.503,3.267,23.774,20.658,NA,NA,NA,13.005,17.004,-2.256,3.021,NA,8.285,4.063,11.715,5.875,1,FALSE,no_data,1,29.25,OTB,FALSE,NA,NA,926,Alistair Johnston,1672,Thibaut Courtois,S,FALSE,FALSE,S,FALSE
58739,3823,55423,30.72,1,6522820,SH,OTB,3965,Jonathan David,20,0,CF,-39.75,-1.69,-26.841,-42.562,-33.875,NA,NA,29.282,-24.701,-12.341,-38.163,NA,-36.622,NA,NA,-3.593,-0.607,-24.527,-15.935,-11.85,-1.618,NA,NA,-1.836,-17.43,5.806,-2.766,NA,10.752,NA,NA,-16.654,-2.759,-4.386,18,-50.829,-26.454,-43.567,NA,NA,NA,-39.947,-43.119,-31.143,-4.117,NA,-41.014,-27.443,-11.231,-21.144,-0.949,-1.497,-10.304,NA,NA,NA,-3.7,-3.475,-20.807,-14.547,NA,-0.586,-9.431,-8.645,-16.624,1,FALSE,no_data,1,30.7,OTB,FALSE,NA,NA,3965,Jonathan David,NA,NA,S,FALSE,FALSE,B,FALSE
60973,3823,57657,31.97,1,6522949,SH,OTB,3965,Jonathan David,20,0,CF,-46.3,-3.2,-33.805,-43.854,-13.616,NA,NA,29.332,-33.206,-23.025,-45.066,NA,-43.573,NA,NA,-2.142,-2.39,-24.874,12.672,5.235,2.211,NA,NA,1.212,-3.241,18.35,-4.518,NA,19.33,NA,NA,-3.57,7.247,-0.809,18,-51.102,-37.46,-41.505,NA,NA,NA,-45.465,-45.31,-38.022,-1.766,NA,-41.969,-37.758,-26.751,-16.555,-0.503,15.382,17.582,NA,NA,NA,-1.657,2.036,-6.267,-0.902,NA,6.934,5.838,16.102,-11.622,1,FALSE,no_data,1,31.95,OTB,FALSE,NA,NA,3965,Jonathan David,NA,NA,S,FALSE,FALSE,O,FALSE
61975,3823,58659,32.52,1,6522985,SH,OTB,112,Michy Batshuayi,23,1,CF,44.3,-9.57,13.98,-2.902,39.566,NA,NA,51.304,41.183,37.039,-0.391,NA,9.258,NA,NA,45.321,33.633,43.63,-9.471,16.407,-1.447,NA,NA,-2.661,-11.558,16.895,3.52,NA,23.814,NA,NA,-7.703,5.228,6.311,18,-35.029,27.425,5.51,NA,NA,NA,-4.575,-4.025,41.681,44.328,NA,-1.484,13.773,29.901,25.403,0.037,10.315,20.038,NA,NA,NA,-10.187,3.923,-8.302,-10.406,NA,12.577,-0.508,18.74,-4.363,1,FALSE,no_data,1,32.52,OTB,TRUE,NA,NA,112,Michy Batshuayi,NA,NA,V,FALSE,FALSE,O,FALSE
81778,3823,78538,43.54,1,6523913,SH,OTB,112,Michy Batshuayi,23,1,CF,46.72,2.33,11.583,1.875,14.706,NA,NA,49.042,25.004,26.474,2.892,NA,41.419,NA,NA,42.008,36.318,16.844,-5.052,7.381,9.149,NA,NA,1.287,-13.37,11.524,12.494,NA,7.117,NA,NA,4.97,5.797,0.212,18,-32.059,14.783,39.458,NA,NA,NA,-3.06,-3.241,23.691,34.461,NA,-1.26,7.231,11.364,14.945,0.884,10.561,6.023,NA,NA,NA,-8.11,7.412,-13.387,4.469,NA,17.231,4.151,-21.21,4.328,1,TRUE,goal_detected,1,43.53,OTB,TRUE,NA,NA,112,Michy Batshuayi,14031,Milan Borjan,V,FALSE,FALSE,G,TRUE
87788,3823,84571,46.88,1,6524070,SH,OTB,963,Tajon Buchanan,11,0,RW,-48.55,2.28,-36.492,-45.482,-19.031,NA,NA,25.979,-27.174,-28.608,-37.726,NA,-42.736,NA,NA,-4.45,-2.684,-22.398,-3.759,3.077,17.982,NA,NA,2.077,-16.839,25.524,5.99,NA,21.044,NA,NA,-3.225,9.155,3.229,18,-50.603,-33.906,-36.914,NA,NA,NA,-45.109,-44.277,-39.811,-11.646,NA,-43.499,-28.025,-17.177,-35.815,2.155,22.56,26.303,NA,NA,NA,2.287,5.205,-5.298,-1.138,NA,15.602,17.329,13.288,8.034,1,FALSE,no_data,1,46.87,OTB,FALSE,NA,NA,963,Tajon Buchanan,NA,NA,V,FALSE,FALSE,O,FALSE
87788,3823,84572,46.88,1,6524070,SH,OTB,963,Tajon Buchanan,11,0,RW,-48.55,2.28,-36.492,-45.482,-19.031,NA,NA,25.979,-27.174,-28.608,-37.726,NA,-42.736,NA,NA,-4.45,-2.684,-22.398,-3.759,3.077,17.982,NA,NA,2.077,-16.839,25.524,5.99,NA,21.044,NA,NA,-3.225,9.155,3.229,18,-50.603,-33.906,-36.914,NA,NA,NA,-45.109,-44.277,-39.811,-11.646,NA,-43.499,-28.025,-17.177,-35.815,2.155,22.56,26.303,NA,NA,NA,2.287,5.205,-5.298,-1.138,NA,15.602,17.329,13.288,8.034,1,FALSE,no_data,1,46.87,OTB,FALSE,NA,NA,963,Tajon Buchanan,NA,NA,V,FALSE,FALSE,O,FALSE
87788,3823,84573,46.88,1,6524070,SH,OTB,963,Tajon Buchanan,11,0,RW,-48.55,2.28,-36.492,-45.482,-19.031,NA,NA,25.979,-27.174,-28.608,-37.726,NA,-42.736,NA,NA,-4.45,-2.684,-22.398,-3.759,3.077,17.982,NA,NA,2.077,-16.839,25.524,5.99,NA,21.044,NA,NA,-3.225,9.155,3.229,18,-50.603,-33.906,-36.914,NA,NA,NA,-45.109,-44.277,-39.811,-11.646,NA,-43.499,-28.025,-17.177,-35.815,2.155,22.56,26.303,NA,NA,NA,2.287,5.205,-5.298,-1.138,NA,15.602,17.329,13.288,8.034,1,FALSE,no_data,1,46.87,OTB,FALSE,NA,NA,963,Tajon Buchanan,NA,NA,V,FALSE,FALSE,O,FALSE
87788,3823,84574,46.88,1,6524070,SH,OTB,963,Tajon Buchanan,11,0,RW,-48.55,2.28,-36.492,-45.482,-19.031,NA,NA,25.979,-27.174,-28.608,-37.726,NA,-42.736,NA,NA,-4.45,-2.684,-22.398,-3.759,3.077,17.982,NA,NA,2.077,-16.839,25.524,5.99,NA,21.044,NA,NA,-3.225,9.155,3.229,18,-50.603,-33.906,-36.914,NA,NA,NA,-45.109,-44.277,-39.811,-11.646,NA,-43.499,-28.025,-17.177,-35.815,2.155,22.56,26.303,NA,NA,NA,2.287,5.205,-5.298,-1.138,NA,15.602,17.329,13.288,8.034,1,FALSE,no_data,1,46.87,OTB,FALSE,NA,NA,963,Tajon Buchanan,NA,NA,V,FALSE,FALSE,O,FALSE
87788,3823,84575,46.88,1,6524070,SH,OTB,963,Tajon Buchanan,11,0,RW,-48.55,2.28,-36.492,-45.482,-19.031,NA,NA,25.979,-27.174,-28.608,-37.726,NA,-42.736,NA,NA,-4.45,-2.684,-22.398,-3.759,3.077,17.982,NA,NA,2.077,-16.839,25.524,5.99,NA,21.044,NA,NA,-3.225,9.155,3.229,18,-50.603,-33.906,-36.914,NA,NA,NA,-45.109,-44.277,-39.811,-11.646,NA,-43.499,-28.025,-17.177,-35.815,2.155,22.56,26.303,NA,NA,NA,2.287,5.205,-5.298,-1.138,NA,15.602,17.329,13.288,8.034,1,FALSE,no_data,1,46.87,OTB,FALSE,NA,NA,963,Tajon Buchanan,NA,NA,V,FALSE,FALSE,O,FALSE
87788,3823,84576,46.88,1,6524070,SH,OTB,963,Tajon Buchanan,11,0,RW,-48.55,2.28,-36.492,-45.482,-19.031,NA,NA,25.979,-27.174,-28.608,-37.726,NA,-42.736,NA,NA,-4.45,-2.684,-22.398,-3.759,3.077,17.982,NA,NA,2.077,-16.839,25.524,5.99,NA,21.044,NA,NA,-3.225,9.155,3.229,18,-50.603,-33.906,-36.914,NA,NA,NA,-45.109,-44.277,-39.811,-11.646,NA,-43.499,-28.025,-17.177,-35.815,2.155,22.56,26.303,NA,NA,NA,2.287,5.205,-5.298,-1.138,NA,15.602,17.329,13.288,8.034,1,FALSE,no_data,1,46.87,OTB,FALSE,NA,NA,963,Tajon Buchanan,NA,NA,V,FALSE,FALSE,O,FALSE
87788,3823,84577,46.88,1,6524070,SH,OTB,963,Tajon Buchanan,11,0,RW,-48.55,2.28,-36.492,-45.482,-19.031,NA,NA,25.979,-27.174,-28.608,-37.726,NA,-42.736,NA,NA,-4.45,-2.684,-22.398,-3.759,3.077,17.982,NA,NA,2.077,-16.839,25.524,5.99,NA,21.044,NA,NA,-3.225,9.155,3.229,18,-50.603,-33.906,-36.914,NA,NA,NA,-45.109,-44.277,-39.811,-11.646,NA,-43.499,-28.025,-17.177,-35.815,2.155,22.56,26.303,NA,NA,NA,2.287,5.205,-5.298,-1.138,NA,15.602,17.329,13.288,8.034,1,FALSE,no_data,1,46.87,OTB,FALSE,NA,NA,963,Tajon Buchanan,NA,NA,V,FALSE,FALSE,O,FALSE
87788,3823,84578,46.88,1,6524070,SH,OTB,963,Tajon Buchanan,11,0,RW,-48.55,2.28,-36.492,-45.482,-19.031,NA,NA,25.979,-27.174,-28.608,-37.726,NA,-42.736,NA,NA,-4.45,-2.684,-22.398,-3.759,3.077,17.982,NA,NA,2.077,-16.839,25.524,5.99,NA,21.044,NA,NA,-3.225,9.155,3.229,18,-50.603,-33.906,-36.914,NA,NA,NA,-45.109,-44.277,-39.811,-11.646,NA,-43.499,-28.025,-17.177,-35.815,2.155,22.56,26.303,NA,NA,NA,2.287,5.205,-5.298,-1.138,NA,15.602,17.329,13.288,8.034,1,FALSE,no_data,1,46.87,OTB,FALSE,NA,NA,963,Tajon Buchanan,NA,NA,V,FALSE,FALSE,O,FALSE
91330,3823,88121,48.85,1,6524149,SH,OTB,8551,Stephen Eustaquio,7,0,CM,-36.94,-0.97,-31.044,-44.541,-47.592,NA,NA,25,-35.481,-35.042,-46.93,NA,-49.732,NA,NA,-45.237,-50.594,-34.431,7.557,9.5,0.54,NA,NA,-0.121,9.664,-10.357,3.711,NA,30.811,NA,NA,-2.46,-5.248,-0.901,18,-52.06,-35.144,-44.153,NA,NA,NA,-45.175,-43.85,-42.773,-38.192,NA,-44.312,-44.517,-43.21,-43.623,0.231,9.094,3.508,NA,NA,NA,-5.178,6.26,1.403,-3.419,NA,-3.261,-0.527,10.373,0.798,1,FALSE,no_data,1,48.83,OTB,FALSE,NA,NA,8551,Stephen Eustaquio,NA,NA,V,FALSE,FALSE,B,FALSE
101012,3823,95324,47.86,2,6523217,SH,OTB,3965,Jonathan David,20,0,CF,45.2,4.35,-31.921,-35.04,-18.623,NA,NA,27.225,-27.322,-25.681,-43.58,NA,-37.953,NA,NA,-5.756,-6.039,-26.064,-2.795,19.415,11.386,NA,NA,2.66,-9.413,23.747,-3.323,NA,13.563,NA,NA,1.831,12.738,8.862,18,-50.797,-29.858,NA,-38.755,NA,-29.014,-44.583,-43.032,-39.287,-18.291,NA,-39.55,-33.295,-24.493,NA,-0.374,21.771,NA,-10.728,NA,6.825,-4.388,-0.202,14.727,1.449,NA,7.02,10.864,15.672,NA,1,FALSE,no_data,2,47.83,OTB,FALSE,NA,NA,3965,Jonathan David,NA,NA,S,FALSE,FALSE,O,FALSE
101012,3823,95325,47.86,2,6523217,SH,OTB,3965,Jonathan David,20,0,CF,45.2,4.35,-31.921,-35.04,-18.623,NA,NA,27.225,-27.322,-25.681,-43.58,NA,-37.953,NA,NA,-5.756,-6.039,-26.064,-2.795,19.415,11.386,NA,NA,2.66,-9.413,23.747,-3.323,NA,13.563,NA,NA,1.831,12.738,8.862,18,-50.797,-29.858,NA,-38.755,NA,-29.014,-44.583,-43.032,-39.287,-18.291,NA,-39.55,-33.295,-24.493,NA,-0.374,21.771,NA,-10.728,NA,6.825,-4.388,-0.202,14.727,1.449,NA,7.02,10.864,15.672,NA,1,FALSE,no_data,2,47.83,OTB,FALSE,NA,NA,3965,Jonathan David,NA,NA,S,FALSE,FALSE,O,FALSE
101012,3823,95326,47.86,2,6523217,SH,OTB,3965,Jonathan David,20,0,CF,45.2,4.35,-31.921,-35.04,-18.623,NA,NA,27.225,-27.322,-25.681,-43.58,NA,-37.953,NA,NA,-5.756,-6.039,-26.064,-2.795,19.415,11.386,NA,NA,2.66,-9.413,23.747,-3.323,NA,13.563,NA,NA,1.831,12.738,8.862,18,-50.797,-29.858,NA,-38.755,NA,-29.014,-44.583,-43.032,-39.287,-18.291,NA,-39.55,-33.295,-24.493,NA,-0.374,21.771,NA,-10.728,NA,6.825,-4.388,-0.202,14.727,1.449,NA,7.02,10.864,15.672,NA,1,FALSE,no_data,2,47.83,OTB,FALSE,NA,NA,3965,Jonathan David,NA,NA,S,FALSE,FALSE,O,FALSE
101012,3823,95327,47.86,2,6523217,SH,OTB,3965,Jonathan David,20,0,CF,45.2,4.35,-31.921,-35.04,-18.623,NA,NA,27.225,-27.322,-25.681,-43.58,NA,-37.953,NA,NA,-5.756,-6.039,-26.064,-2.795,19.415,11.386,NA,NA,2.66,-9.413,23.747,-3.323,NA,13.563,NA,NA,1.831,12.738,8.862,18,-50.797,-29.858,NA,-38.755,NA,-29.014,-44.583,-43.032,-39.287,-18.291,NA,-39.55,-33.295,-24.493,NA,-0.374,21.771,NA,-10.728,NA,6.825,-4.388,-0.202,14.727,1.449,NA,7.02,10.864,15.672,NA,1,FALSE,no_data,2,47.83,OTB,FALSE,NA,NA,3965,Jonathan David,NA,NA,S,FALSE,FALSE,O,FALSE
101012,3823,95328,47.86,2,6523217,SH,OTB,3965,Jonathan David,20,0,CF,45.2,4.35,-31.921,-35.04,-18.623,NA,NA,27.225,-27.322,-25.681,-43.58,NA,-37.953,NA,NA,-5.756,-6.039,-26.064,-2.795,19.415,11.386,NA,NA,2.66,-9.413,23.747,-3.323,NA,13.563,NA,NA,1.831,12.738,8.862,18,-50.797,-29.858,NA,-38.755,NA,-29.014,-44.583,-43.032,-39.287,-18.291,NA,-39.55,-33.295,-24.493,NA,-0.374,21.771,NA,-10.728,NA,6.825,-4.388,-0.202,14.727,1.449,NA,7.02,10.864,15.672,NA,1,FALSE,no_data,2,47.83,OTB,FALSE,NA,NA,3965,Jonathan David,NA,NA,S,FALSE,FALSE,O,FALSE
101012,3823,95329,47.86,2,6523217,SH,OTB,3965,Jonathan David,20,0,CF,45.2,4.35,-31.921,-35.04,-18.623,NA,NA,27.225,-27.322,-25.681,-43.58,NA,-37.953,NA,NA,-5.756,-6.039,-26.064,-2.795,19.415,11.386,NA,NA,2.66,-9.413,23.747,-3.323,NA,13.563,NA,NA,1.831,12.738,8.862,18,-50.797,-29.858,NA,-38.755,NA,-29.014,-44.583,-43.032,-39.287,-18.291,NA,-39.55,-33.295,-24.493,NA,-0.374,21.771,NA,-10.728,NA,6.825,-4.388,-0.202,14.727,1.449,NA,7.02,10.864,15.672,NA,1,FALSE,no_data,2,47.83,OTB,FALSE,NA,NA,3965,Jonathan David,NA,NA,S,FALSE,FALSE,O,FALSE
101012,3823,95330,47.86,2,6523217,SH,OTB,3965,Jonathan David,20,0,CF,45.2,4.35,-31.921,-35.04,-18.623,NA,NA,27.225,-27.322,-25.681,-43.58,NA,-37.953,NA,NA,-5.756,-6.039,-26.064,-2.795,19.415,11.386,NA,NA,2.66,-9.413,23.747,-3.323,NA,13.563,NA,NA,1.831,12.738,8.862,18,-50.797,-29.858,NA,-38.755,NA,-29.014,-44.583,-43.032,-39.287,-18.291,NA,-39.55,-33.295,-24.493,NA,-0.374,21.771,NA,-10.728,NA,6.825,-4.388,-0.202,14.727,1.449,NA,7.02,10.864,15.672,NA,1,FALSE,no_data,2,47.83,OTB,FALSE,NA,NA,3965,Jonathan David,NA,NA,S,FALSE,FALSE,O,FALSE
