frameNum,game_id,ind,gametime,period,event_id,possession_event_type,game_event_type,active_player_id,active_player_name,active_jerseyNum,active_home_team,active_position,ball_x,ball_y,away_x_1,away_x_10,away_x_12,away_x_15,away_x_16,away_x_17,away_x_19,away_x_20,away_x_22,away_x_26,away_x_4,away_x_5,away_x_6,away_x_7,away_x_8,away_x_9,away_y_1,away_y_10,away_y_12,away_y_15,away_y_16,away_y_17,away_y_19,away_y_20,away_y_22,away_y_26,away_y_4,away_y_5,away_y_6,away_y_7,away_y_8,away_y_9,gk_away,home_x_10,home_x_11,home_x_12,home_x_14,home_x_16,home_x_18,home_x_19,home_x_2,home_x_21,home_x_23,home_x_24,home_x_26,home_x_5,home_x_7,home_x_8,home_x_9,home_y_10,home_y_11,home_y_12,home_y_14,home_y_16,home_y_18,home_y_19,home_y_2,home_y_21,home_y_23,home_y_24,home_y_26,home_y_5,home_y_7,home_y_8,home_y_9,gk_home,goal_likely,goal_reason,i.period,i.gametime,event_type,home_team,sub_out_id,sub_in_id,shooter_id,player_name,gk_id,gk_name,shot_type,penalty,free_kick,shot_outcome,goal
9305,3822,7970,4.41,1,6522438,SH,OTB,4908,Dani Olmo,21,1,LW,-44.52,0.95,-49.68,NA,-9.22,-36.364,-34.433,-27.246,NA,NA,NA,NA,-21.509,-23.966,-44.548,-18.197,-34.959,-24.811,1.282,NA,-15.009,1.435,-19.7,-3.789,NA,NA,NA,NA,-21.726,-11.149,5.257,-5.467,-7.593,9.384,1,-27.294,-45.853,NA,NA,-7.35,-18.367,NA,-15.781,-36.174,27.521,-3.054,-21.204,-18.725,NA,NA,-30.72,-6.58,7.269,NA,NA,5.992,-20.969,NA,9.277,-18.986,-2.634,-9.81,-12.84,-6.244,NA,NA,3.873,23,FALSE,no_data,1,4.4,OTB,TRUE,NA,NA,4908,Dani Olmo,NA,NA,V,FALSE,FALSE,O,FALSE
16015,3822,14710,8.15,1,6521481,SH,OTB,1696,Marco Asensio,10,1,CF,-38.97,0.67,-50.42,NA,-23.472,-38.836,-38.883,-30.542,NA,NA,NA,NA,-32.811,-33.348,-36.586,-13.459,-38.661,-17.279,-0.489,NA,-7.813,4.223,-7.383,5.035,NA,NA,NA,NA,-4.327,-2.435,15.188,5.718,-2.794,20.721,1,-36.842,-33.913,NA,NA,-6.167,-38.045,NA,-11.743,-37.073,27.727,-7.95,-31.933,-20.803,NA,NA,-33.577,1.229,22.051,NA,NA,7.396,-19.564,NA,17.91,-3.638,0.592,-7.537,-4.025,7.537,NA,NA,16.897,23,FALSE,no_data,1,8.13,OTB,TRUE,NA,NA,1696,Marco Asensio,NA,NA,S,FALSE,FALSE,O,FALSE
20894,3822,19634,10.86,1,6521724,SH,OTB,4908,Dani Olmo,21,1,LW,-48.91,-0.6,-48.434,NA,-16.569,-31.904,-41.249,-42.228,NA,NA,NA,NA,-31.071,-35.904,-43.38,-16.382,-44.019,-33.075,-0.966,NA,-5.218,-1.876,-10.518,-3.679,NA,NA,NA,NA,-17.461,-3.131,-2.942,-8.559,5.252,4.427,1,-45.696,-43.797,NA,NA,-10.097,-37.005,NA,-27.737,-45.441,27.52,-6.605,-30.813,-27.768,NA,NA,-37.651,-4.61,7.704,NA,NA,2.659,-15.786,NA,8.968,-0.357,-1.579,-6.228,-10.742,-3.057,NA,NA,-5.833,23,TRUE,goal_detected,1,10.83,OTB,TRUE,NA,NA,4908,Dani Olmo,3841,Keylor Navas,L,FALSE,FALSE,G,TRUE
38277,3822,37093,20.53,1,6521607,SH,OTB,1696,Marco Asensio,10,1,CF,-46.02,-8.26,-50.696,NA,-13.822,-41.992,-40.69,-36.553,NA,NA,NA,NA,-33.765,-37.221,-42.371,-17.94,-42.799,-26.047,-1.32,NA,-11.136,-3.067,-21.012,1.213,NA,NA,NA,NA,-15.19,-4.883,3.021,1.215,-6.444,10.383,1,-40.807,-40.81,NA,NA,-12.768,-36.013,NA,-20.598,-43.156,26.322,-6.55,-28.373,-25.216,NA,NA,-39.146,-5.836,13.359,NA,NA,7.076,-26.072,NA,16.028,-12.796,-0.923,-2.963,-15.399,0.788,NA,NA,3.449,23,TRUE,goal_detected,1,20.52,OTB,TRUE,NA,NA,1696,Marco Asensio,3841,Keylor Navas,V,FALSE,FALSE,G,TRUE
55566,3822,54397,30.14,1,6520970,SH,OTB,1950,Ferran Torres,11,1,RW,-43.97,-0.13,-51.743,NA,-23.035,-39.778,-35.912,-34.709,NA,NA,NA,NA,-29.895,-32.493,-35.728,-23.035,-36.256,-32.286,0.275,NA,3.881,2.358,-9.062,-1.752,NA,NA,NA,NA,1.148,-0.594,-7.19,3.881,8.601,5.267,1,-29.695,-42.144,NA,NA,-16.564,-37.951,NA,-33.307,-31.604,26.051,-17.921,-23.181,-30.323,NA,NA,-31.686,-1.27,0.238,NA,NA,1.177,-21.032,NA,6.014,-8.99,-0.092,2.407,-1.227,12.789,NA,NA,2.858,23,TRUE,goal_detected,1,30.13,OTB,TRUE,NA,NA,1950,Ferran Torres,3841,Keylor Navas,S,TRUE,FALSE,G,TRUE
77477,3822,76356,42.33,1,6522154,SH,OTB,1696,Marco Asensio,10,1,CF,-26.99,-10.52,-50.41,NA,-27.109,-33.671,-34.361,-26.271,NA,NA,NA,NA,-35.065,-29.094,-34.496,-10.159,-34.788,-23.307,-1.178,NA,-17.778,6.426,-9.192,0.887,NA,NA,NA,NA,-13.895,-7.773,-3.102,1.716,14.367,8.299,1,-26.457,-34.614,NA,NA,-11.567,-33.777,NA,-13.12,-34.181,25,-5.594,-17.174,-22.326,NA,NA,-29.94,-9.605,21.632,NA,NA,6.782,-25.821,NA,16.704,-12.342,-2.217,-8.858,-13.295,-0.923,NA,NA,8.819,23,FALSE,no_data,1,42.3,OTB,TRUE,NA,NA,1696,Marco Asensio,NA,NA,S,FALSE,FALSE,B,FALSE
89937,3822,88831,49.26,1,6522619,SH,OTB,1696,Marco Asensio,10,1,CF,-45.09,-8,-49.876,NA,-13.98,-40.765,-40.349,-36.85,NA,NA,NA,NA,-38.983,-32.708,-42.883,-8.279,-41.83,-11.718,-2.717,NA,-15.067,4.186,-0.898,-2.402,NA,NA,NA,NA,-12.482,-4,7.896,0.879,-5.631,11.763,1,-43.565,-40.063,NA,NA,-3.688,-21.753,NA,-7.413,-32.638,29.069,-1.711,-40.003,-23.349,NA,NA,-34.895,-8.268,13.751,NA,NA,4.342,-16.898,NA,17.18,-18.645,-0.289,-6.537,2.715,0.755,NA,NA,11.798,23,FALSE,no_data,1,49.22,OTB,TRUE,NA,NA,1696,Marco Asensio,NA,NA,S,FALSE,FALSE,O,FALSE
98029,3822,95017,47.61,2,6521357,SH,OTB,1696,Marco Asensio,10,1,CF,36.69,-3.14,-48.493,NA,-0.572,-41.647,NA,-34.644,-37.157,NA,NA,NA,-38.903,-20.755,-32.324,-11.32,-38.214,-25.503,1.091,NA,-0.987,7.251,NA,7.087,3.185,NA,NA,NA,-7.734,2.475,0.717,-9.387,11.677,18.46,1,-33.603,-39.39,NA,NA,-1.081,-18.409,NA,-36.95,-34.163,31.895,-1.488,-13.242,-14.203,NA,NA,-39.545,3.486,16.559,NA,NA,10.028,-15.417,NA,14.817,-15.443,0.597,-4.968,-4.807,0.929,NA,NA,8.115,23,TRUE,goal_detected,2,47.58,OTB,TRUE,NA,NA,1696,Marco Asensio,NA,NA,S,FALSE,FALSE,O,FALSE
108947,3822,105965,53.69,2,6521934,SH,OTB,1950,Ferran Torres,11,1,RW,48.37,-7.45,-49.955,NA,-11.189,-46.709,NA,-43.369,-42.049,NA,NA,NA,-41.878,-33.01,-43.37,-19.785,-48.36,-26.596,6.489,NA,13.522,7.488,NA,16.461,9.53,NA,NA,NA,-9.27,5.112,0.611,-5.964,9.181,22.828,1,-42.713,-31.414,NA,NA,-5.972,-18.119,NA,-22.516,-37.342,29.867,-6.286,-19.692,-19.946,NA,NA,-47.579,10.255,24.328,NA,NA,7.421,-10.47,NA,20.39,-13.689,1.74,0.283,-3.704,7.15,NA,NA,17.25,23,TRUE,goal_detected,2,53.6,OTB,TRUE,NA,NA,1950,Ferran Torres,3841,Keylor Navas,S,FALSE,FALSE,G,TRUE
122477,3822,119525,61.21,2,6521396,SH,OTB,4908,Dani Olmo,21,1,LW,30.56,11.98,-49.693,-21.842,-6.656,-32.795,NA,-27.947,-33.164,NA,NA,-20.341,-33.988,-18.939,-29.67,NA,-32.263,NA,-0.674,2.192,-0.472,0.994,NA,-11.322,-12.913,NA,NA,-20.478,-22.333,-10.269,-14.677,NA,12.387,NA,1,-27.396,NA,NA,NA,-2.029,-13.739,-17.965,-8.079,-28.099,29.862,-7.802,NA,-15.772,-26.925,NA,-27.307,19.949,NA,NA,NA,2.13,-22.313,-24.866,14.705,-14.876,-1.622,-11.837,NA,-5.01,-18.273,NA,1.814,23,TRUE,goal_detected,2,61.17,OTB,TRUE,NA,NA,4908,Dani Olmo,NA,NA,S,FALSE,FALSE,O,FALSE
