frameNum,game_id,ind,gametime,period,event_id,possession_event_type,game_event_type,active_player_id,active_player_name,active_jerseyNum,active_home_team,active_position,ball_x,ball_y,away_x_1,away_x_10,away_x_13,away_x_15,away_x_17,away_x_18,away_x_19,away_x_2,away_x_22,away_x_23,away_x_26,away_x_5,away_x_6,away_x_7,away_x_8,away_x_9,away_y_1,away_y_10,away_y_13,away_y_15,away_y_17,away_y_18,away_y_19,away_y_2,away_y_22,away_y_23,away_y_26,away_y_5,away_y_6,away_y_7,away_y_8,away_y_9,gk_away,home_x_10,home_x_11,home_x_14,home_x_15,home_x_16,home_x_18,home_x_2,home_x_21,home_x_22,home_x_25,home_x_26,home_x_3,home_x_4,home_x_5,home_x_7,home_x_8,home_y_10,home_y_11,home_y_14,home_y_15,home_y_16,home_y_18,home_y_2,home_y_21,home_y_22,home_y_25,home_y_26,home_y_3,home_y_4,home_y_5,home_y_7,home_y_8,gk_home,goal_likely,goal_reason,i.period,i.gametime,event_type,home_team,sub_out_id,sub_in_id,shooter_id,player_name,gk_id,gk_name,shot_type,penalty,free_kick,shot_outcome,goal
11218,10509,8913,4.93,1,6651412,SH,OTB,4717,Breel Embolo,7,0,CF,40.11,11.38,-28.142,24.217,10.407,27.436,30.749,NA,NA,25.502,5.271,41.607,NA,6.355,NA,38.375,40.943,NA,-0.576,4.053,3.093,-6.08,14.099,NA,NA,-21.253,-4.422,-9.002,NA,-16.111,NA,12.209,2.864,NA,1,39.345,10.607,35.342,NA,NA,NA,41.019,NA,49.862,32.727,16.946,38.959,42.147,39.62,NA,36.996,8.761,-23.427,8.426,NA,NA,NA,7.656,NA,1.673,1.167,-4.422,0.908,2.157,-9.182,NA,12.926,22,FALSE,no_data,1,4.85,OTB,FALSE,NA,NA,4717,Breel Embolo,NA,NA,S,FALSE,FALSE,B,FALSE
32419,10509,30174,16.72,1,6651144,SH,OTB,8008,Goncalo Ramos,26,1,CF,-46.24,-12.22,-51.181,-35.338,-41.341,-34.24,-39.338,NA,NA,-39.665,-44.054,-21.268,NA,-40.922,NA,-12.349,-37.117,NA,-3.285,-15.524,-5.278,-13.351,1.486,NA,NA,-19.553,-11.697,-13.859,NA,-10.489,NA,-23.217,-8.083,NA,1,-43.581,-39.38,-16.742,NA,NA,NA,-20.727,NA,25.774,-23.193,-43.497,-6.736,-11.522,-34.335,NA,-26.963,-17.312,-10.205,-13.706,NA,NA,NA,2.009,NA,-3.841,-22.739,-13.025,-3.87,-22.99,-29.76,NA,-0.242,22,TRUE,goal_detected,1,16.7,OTB,TRUE,NA,NA,8008,Goncalo Ramos,4691,Yann Sommer,S,FALSE,FALSE,G,TRUE
40196,10509,38011,21.05,1,6651417,SH,OTB,8555,Otavio,25,1,CM,-39.51,-2.78,-50.165,-37.128,-40.233,-29.114,-42.117,NA,NA,-41.572,-40.187,-18.291,NA,-33.174,NA,-10.319,-37.902,NA,-1.345,-3.585,-1.893,-10.563,1.924,NA,NA,-9.625,-5.868,-9.102,NA,-23.525,NA,-19.452,0.004,NA,1,-31.944,-28.416,-16.917,NA,NA,NA,-31.602,NA,25.009,-35.558,-41.745,-7.26,-7.256,-43.159,NA,-39.811,-20.639,-14.981,-12.683,NA,NA,NA,19.234,NA,-2.255,-3.35,-5.287,-1.983,-10.108,-7.869,NA,1.694,22,FALSE,no_data,1,21.03,OTB,TRUE,NA,NA,8555,Otavio,4691,Yann Sommer,V,FALSE,FALSE,S,FALSE
41725,10509,39540,21.9,1,6651531,SH,OTB,8008,Goncalo Ramos,26,1,CF,-35.37,-6.89,-47.429,-23.005,-36.071,-3.582,-28.354,NA,NA,-20.466,-36.63,8.603,NA,-25.16,NA,9.978,-9.272,NA,-0.203,-10.366,-0.712,-6.989,7.45,NA,NA,-16.049,-7.612,-17.651,NA,-3.43,NA,-12.406,1.908,NA,1,-11.017,-7.032,-4.983,NA,NA,NA,-5.819,NA,34.123,-34.933,-48.591,5.464,8.295,-1.016,NA,-34.681,-6.85,-7.75,4.23,NA,NA,NA,16.749,NA,-0.872,-7.466,-1.407,-1.802,-11.491,-21.715,NA,8.228,22,TRUE,goal_detected,1,21.87,OTB,TRUE,NA,NA,8008,Goncalo Ramos,4691,Yann Sommer,S,FALSE,FALSE,S,FALSE
55653,10509,53483,29.64,1,6652104,SH,OTB,57,Xherdan Shaqiri,23,0,CF,29.26,-0.23,-25,19.274,21.587,28.991,34.214,NA,NA,15.248,19.99,33.254,NA,22.709,NA,33.139,30.824,NA,0.696,-8.286,9.639,6.006,13.391,NA,NA,-7.122,1.307,8.124,NA,1.556,NA,-9.117,-2.538,NA,1,31.371,36.326,34.327,NA,NA,NA,34.821,NA,51.303,32.494,35.927,32.233,35.462,33.076,NA,31.178,3.73,-5.373,2.873,NA,NA,NA,11.059,NA,0.369,-0.562,-1.545,-4.5,6.931,-7.994,NA,6.69,22,FALSE,no_data,1,29.63,OTB,FALSE,NA,NA,57,Xherdan Shaqiri,8538,Diogo Costa,S,FALSE,TRUE,F,FALSE
60947,10509,58792,32.59,1,6651262,SH,OTB,8564,Pepe,3,1,RCB,-52.86,8.4,-51.652,-48.231,-48.28,-44.73,-51.031,NA,NA,-45.811,-49.472,-36.852,NA,-48.277,NA,-45.301,-48.657,NA,-0.311,3.601,-3.441,1.74,23.98,NA,NA,1.46,3.755,12.566,NA,2.044,NA,5.088,5.523,NA,1,-33.713,-48.45,-44.989,NA,NA,NA,-31.687,NA,25,-48.276,-46.328,-29.056,-45.658,-31.77,NA,-45.06,10.418,-7.044,-6.627,NA,NA,NA,9.171,NA,0.439,2.972,6.126,0.373,-2.073,-10.857,NA,24.448,22,FALSE,no_data,1,32.58,OTB,TRUE,NA,NA,8564,Pepe,4691,Yann Sommer,S,FALSE,FALSE,G,TRUE
60947,10509,58793,32.59,1,6651262,SH,OTB,8564,Pepe,3,1,RCB,-52.86,8.4,-51.652,-48.231,-48.28,-44.73,-51.031,NA,NA,-45.811,-49.472,-36.852,NA,-48.277,NA,-45.301,-48.657,NA,-0.311,3.601,-3.441,1.74,23.98,NA,NA,1.46,3.755,12.566,NA,2.044,NA,5.088,5.523,NA,1,-33.713,-48.45,-44.989,NA,NA,NA,-31.687,NA,25,-48.276,-46.328,-29.056,-45.658,-31.77,NA,-45.06,10.418,-7.044,-6.627,NA,NA,NA,9.171,NA,0.439,2.972,6.126,0.373,-2.073,-10.857,NA,24.448,22,FALSE,no_data,1,32.58,OTB,TRUE,NA,NA,8564,Pepe,4691,Yann Sommer,S,FALSE,FALSE,G,TRUE
60947,10509,58794,32.59,1,6651262,SH,OTB,8564,Pepe,3,1,RCB,-52.86,8.4,-51.652,-48.231,-48.28,-44.73,-51.031,NA,NA,-45.811,-49.472,-36.852,NA,-48.277,NA,-45.301,-48.657,NA,-0.311,3.601,-3.441,1.74,23.98,NA,NA,1.46,3.755,12.566,NA,2.044,NA,5.088,5.523,NA,1,-33.713,-48.45,-44.989,NA,NA,NA,-31.687,NA,25,-48.276,-46.328,-29.056,-45.658,-31.77,NA,-45.06,10.418,-7.044,-6.627,NA,NA,NA,9.171,NA,0.439,2.972,6.126,0.373,-2.073,-10.857,NA,24.448,22,FALSE,no_data,1,32.58,OTB,TRUE,NA,NA,8564,Pepe,4691,Yann Sommer,S,FALSE,FALSE,G,TRUE
60947,10509,58795,32.59,1,6651262,SH,OTB,8564,Pepe,3,1,RCB,-52.86,8.4,-51.652,-48.231,-48.28,-44.73,-51.031,NA,NA,-45.811,-49.472,-36.852,NA,-48.277,NA,-45.301,-48.657,NA,-0.311,3.601,-3.441,1.74,23.98,NA,NA,1.46,3.755,12.566,NA,2.044,NA,5.088,5.523,NA,1,-33.713,-48.45,-44.989,NA,NA,NA,-31.687,NA,25,-48.276,-46.328,-29.056,-45.658,-31.77,NA,-45.06,10.418,-7.044,-6.627,NA,NA,NA,9.171,NA,0.439,2.972,6.126,0.373,-2.073,-10.857,NA,24.448,22,FALSE,no_data,1,32.58,OTB,TRUE,NA,NA,8564,Pepe,4691,Yann Sommer,S,FALSE,FALSE,G,TRUE
60947,10509,58796,32.59,1,6651262,SH,OTB,8564,Pepe,3,1,RCB,-52.86,8.4,-51.652,-48.231,-48.28,-44.73,-51.031,NA,NA,-45.811,-49.472,-36.852,NA,-48.277,NA,-45.301,-48.657,NA,-0.311,3.601,-3.441,1.74,23.98,NA,NA,1.46,3.755,12.566,NA,2.044,NA,5.088,5.523,NA,1,-33.713,-48.45,-44.989,NA,NA,NA,-31.687,NA,25,-48.276,-46.328,-29.056,-45.658,-31.77,NA,-45.06,10.418,-7.044,-6.627,NA,NA,NA,9.171,NA,0.439,2.972,6.126,0.373,-2.073,-10.857,NA,24.448,22,FALSE,no_data,1,32.58,OTB,TRUE,NA,NA,8564,Pepe,4691,Yann Sommer,S,FALSE,FALSE,G,TRUE
