frameNum,game_id,ind,gametime,period,event_id,possession_event_type,game_event_type,active_player_id,active_player_name,active_jerseyNum,active_home_team,active_position,ball_x,ball_y,away_x_1,away_x_10,away_x_11,away_x_13,away_x_14,away_x_15,away_x_18,away_x_19,away_x_2,away_x_20,away_x_21,away_x_24,away_x_5,away_x_6,away_x_7,away_x_9,away_y_1,away_y_10,away_y_11,away_y_13,away_y_14,away_y_15,away_y_18,away_y_19,away_y_2,away_y_20,away_y_21,away_y_24,away_y_5,away_y_6,away_y_7,away_y_9,gk_away,home_x_1,home_x_10,home_x_11,home_x_13,home_x_14,home_x_18,home_x_20,home_x_22,home_x_26,home_x_3,home_x_4,home_x_5,home_x_7,home_x_8,home_x_9,home_y_1,home_y_10,home_y_11,home_y_13,home_y_14,home_y_18,home_y_20,home_y_22,home_y_26,home_y_3,home_y_4,home_y_5,home_y_7,home_y_8,home_y_9,gk_home,goal_likely,goal_reason,i.period,i.gametime,event_type,home_team,sub_out_id,sub_in_id,shooter_id,player_name,gk_id,gk_name,shot_type,penalty,free_kick,shot_outcome,goal
11423,10504,5812,3.2,1,6634047,SH,OTB,1675,Raphael Varane,4,1,RCB,47.23,-6.56,51.179,44.872,NA,43.638,47.484,44.972,45.075,38.718,45.033,43.7,NA,42.943,NA,NA,NA,41.852,-0.052,0.978,NA,-0.068,-6.867,1.082,0.809,-6.313,1.571,1.257,NA,0.117,NA,NA,NA,-2.367,1,-25.022,40.779,32.731,NA,48.238,39.311,NA,30.769,NA,NA,42.68,33.469,45.452,44.566,47.532,-0.156,-1.827,-10.826,NA,3.626,0.021,NA,3.607,NA,NA,-1.278,-3.04,-6.605,5.463,-5.624,1,FALSE,no_data,1,3.2,OTB,TRUE,NA,NA,1675,Raphael Varane,NA,NA,S,FALSE,FALSE,O,FALSE
11423,10504,5813,3.2,1,6634047,SH,OTB,1675,Raphael Varane,4,1,RCB,47.23,-6.56,51.179,44.872,NA,43.638,47.484,44.972,45.075,38.718,45.033,43.7,NA,42.943,NA,NA,NA,41.852,-0.052,0.978,NA,-0.068,-6.867,1.082,0.809,-6.313,1.571,1.257,NA,0.117,NA,NA,NA,-2.367,1,-25.022,40.779,32.731,NA,48.238,39.311,NA,30.769,NA,NA,42.68,33.469,45.452,44.566,47.532,-0.156,-1.827,-10.826,NA,3.626,0.021,NA,3.607,NA,NA,-1.278,-3.04,-6.605,5.463,-5.624,1,FALSE,no_data,1,3.2,OTB,TRUE,NA,NA,1675,Raphael Varane,NA,NA,S,FALSE,FALSE,O,FALSE
11423,10504,5814,3.2,1,6634047,SH,OTB,1675,Raphael Varane,4,1,RCB,47.23,-6.56,51.179,44.872,NA,43.638,47.484,44.972,45.075,38.718,45.033,43.7,NA,42.943,NA,NA,NA,41.852,-0.052,0.978,NA,-0.068,-6.867,1.082,0.809,-6.313,1.571,1.257,NA,0.117,NA,NA,NA,-2.367,1,-25.022,40.779,32.731,NA,48.238,39.311,NA,30.769,NA,NA,42.68,33.469,45.452,44.566,47.532,-0.156,-1.827,-10.826,NA,3.626,0.021,NA,3.607,NA,NA,-1.278,-3.04,-6.605,5.463,-5.624,1,FALSE,no_data,1,3.2,OTB,TRUE,NA,NA,1675,Raphael Varane,NA,NA,S,FALSE,FALSE,O,FALSE
11423,10504,5815,3.2,1,6634047,SH,OTB,1675,Raphael Varane,4,1,RCB,47.23,-6.56,51.179,44.872,NA,43.638,47.484,44.972,45.075,38.718,45.033,43.7,NA,42.943,NA,NA,NA,41.852,-0.052,0.978,NA,-0.068,-6.867,1.082,0.809,-6.313,1.571,1.257,NA,0.117,NA,NA,NA,-2.367,1,-25.022,40.779,32.731,NA,48.238,39.311,NA,30.769,NA,NA,42.68,33.469,45.452,44.566,47.532,-0.156,-1.827,-10.826,NA,3.626,0.021,NA,3.607,NA,NA,-1.278,-3.04,-6.605,5.463,-5.624,1,FALSE,no_data,1,3.2,OTB,TRUE,NA,NA,1675,Raphael Varane,NA,NA,S,FALSE,FALSE,O,FALSE
11423,10504,5816,3.2,1,6634047,SH,OTB,1675,Raphael Varane,4,1,RCB,47.23,-6.56,51.179,44.872,NA,43.638,47.484,44.972,45.075,38.718,45.033,43.7,NA,42.943,NA,NA,NA,41.852,-0.052,0.978,NA,-0.068,-6.867,1.082,0.809,-6.313,1.571,1.257,NA,0.117,NA,NA,NA,-2.367,1,-25.022,40.779,32.731,NA,48.238,39.311,NA,30.769,NA,NA,42.68,33.469,45.452,44.566,47.532,-0.156,-1.827,-10.826,NA,3.626,0.021,NA,3.607,NA,NA,-1.278,-3.04,-6.605,5.463,-5.624,1,FALSE,no_data,1,3.2,OTB,TRUE,NA,NA,1675,Raphael Varane,NA,NA,S,FALSE,FALSE,O,FALSE
11423,10504,5817,3.2,1,6634047,SH,OTB,1675,Raphael Varane,4,1,RCB,47.23,-6.56,51.179,44.872,NA,43.638,47.484,44.972,45.075,38.718,45.033,43.7,NA,42.943,NA,NA,NA,41.852,-0.052,0.978,NA,-0.068,-6.867,1.082,0.809,-6.313,1.571,1.257,NA,0.117,NA,NA,NA,-2.367,1,-25.022,40.779,32.731,NA,48.238,39.311,NA,30.769,NA,NA,42.68,33.469,45.452,44.566,47.532,-0.156,-1.827,-10.826,NA,3.626,0.021,NA,3.607,NA,NA,-1.278,-3.04,-6.605,5.463,-5.624,1,FALSE,no_data,1,3.2,OTB,TRUE,NA,NA,1675,Raphael Varane,NA,NA,S,FALSE,FALSE,O,FALSE
11423,10504,5818,3.2,1,6634047,SH,OTB,1675,Raphael Varane,4,1,RCB,47.23,-6.56,51.179,44.872,NA,43.638,47.484,44.972,45.075,38.718,45.033,43.7,NA,42.943,NA,NA,NA,41.852,-0.052,0.978,NA,-0.068,-6.867,1.082,0.809,-6.313,1.571,1.257,NA,0.117,NA,NA,NA,-2.367,1,-25.022,40.779,32.731,NA,48.238,39.311,NA,30.769,NA,NA,42.68,33.469,45.452,44.566,47.532,-0.156,-1.827,-10.826,NA,3.626,0.021,NA,3.607,NA,NA,-1.278,-3.04,-6.605,5.463,-5.624,1,FALSE,no_data,1,3.2,OTB,TRUE,NA,NA,1675,Raphael Varane,NA,NA,S,FALSE,FALSE,O,FALSE
11423,10504,5819,3.2,1,6634047,SH,OTB,1675,Raphael Varane,4,1,RCB,47.23,-6.56,51.179,44.872,NA,43.638,47.484,44.972,45.075,38.718,45.033,43.7,NA,42.943,NA,NA,NA,41.852,-0.052,0.978,NA,-0.068,-6.867,1.082,0.809,-6.313,1.571,1.257,NA,0.117,NA,NA,NA,-2.367,1,-25.022,40.779,32.731,NA,48.238,39.311,NA,30.769,NA,NA,42.68,33.469,45.452,44.566,47.532,-0.156,-1.827,-10.826,NA,3.626,0.021,NA,3.607,NA,NA,-1.278,-3.04,-6.605,5.463,-5.624,1,FALSE,no_data,1,3.2,OTB,TRUE,NA,NA,1675,Raphael Varane,NA,NA,S,FALSE,FALSE,O,FALSE
23681,10504,18155,10.02,1,6634911,SH,OTB,1532,Ousmane Dembele,11,1,RW,48.77,-11.22,51.607,47.349,NA,39.498,50.716,51.372,47.993,47.365,44.326,40.623,NA,44.394,NA,NA,NA,34.928,-4.072,-1.802,NA,13.885,1.612,8.102,-10.435,2.574,11.437,8.796,NA,-6.993,NA,NA,NA,0.318,1,-27.593,37.64,48.659,NA,50.485,11.369,NA,20.743,NA,NA,13.258,15.645,49.657,24.923,45.015,1.39,21.895,-11.121,NA,17.152,4.12,NA,17.047,NA,NA,-3.343,-10.39,-2.67,5.846,5.233,1,FALSE,no_data,1,9.98,OTB,TRUE,NA,NA,1532,Ousmane Dembele,NA,NA,S,FALSE,FALSE,B,FALSE
27408,10504,21882,12.09,1,6635142,SH,OTB,3888,Aurélien Tchouaméni,8,1,CM,26.92,8.52,48.555,33.8,NA,33.495,33.681,32.235,35.261,24.932,34.194,27.29,NA,26.708,NA,NA,NA,28.887,0.415,7.284,NA,23.479,2.412,7.545,-10.198,6.572,13.675,10.813,NA,-9.472,NA,NA,NA,18.078,1,-26.428,31.753,32.075,NA,25.558,11.311,NA,30.239,NA,NA,12.611,12.394,31.557,22.652,35.114,2.038,28.573,-25.716,NA,22.695,13.603,NA,31.723,NA,NA,-12.301,-10.939,8.595,10.129,11.267,1,FALSE,no_data,1,12.05,OTB,TRUE,NA,NA,3888,Aurélien Tchouaméni,8042,Wojciech Szczesny,S,FALSE,FALSE,S,FALSE
