shooter,goals_scored,GAX,rGAX,tstat,sd.V1,ci_lower,ci_upper,shooter_name,shooter_position_type
136,3,1.895327240228653,0.528122719559083,2.0824849058992423,0.2523612119392988,0.033494744158057366,1.0227506949601086,Marcus Rashford,F
157,0,-0.4068288095295429,-0.07171469971088433,-0.33298786948214926,0.2132292963064122,-0.4896441204714523,0.3462147210496836,Granit Xhaka,M
162,0,-0.5526335053145885,-0.0456503200251953,-0.22550321893085923,0.20540132755070406,-0.44823692202457527,0.35693628197418464,Gabriel Martinelli,F
163,3,1.8949873372912407,0.47127565159549006,2.103174623553614,0.22324641471117002,0.03371267876159684,0.9088386244293833,Bukayo Saka,M
195,3,1.7723522894084454,0.4288150611602419,1.886818715235935,0.22688670676217926,-0.01588288409362948,0.8735130064141132,Richarlison,F
214,0,-0.17713655531406403,-0.004037650068943414,-0.02042171203248009,0.17175360917836044,-0.3406747240585299,0.33259942392064307,Nampalys Mendy,M
233,1,0.7620949000120163,0.31121409309964754,2.9929002288911133,0.10378776052691359,0.10779008246689692,0.5146381037323982,Romain Saïss,D
240,0,-0.1804906390607357,-0.06458887541383226,-0.43229226390423414,0.15125564298704536,-0.3610499356684411,0.23187218484077662,Rúben Neves,M
241,0,-0.06355112791061401,0.018573221828546226,0.17246719289450643,0.10845156290689759,-0.19399184146897303,0.2311382851260655,Leander Dendoncker,M
308,0,-0.09044710919260979,-0.07446085030801207,-0.46982446684262313,0.15877775145375064,-0.38566524315736334,0.23674354254133917,Harry Wilson,F
320,0,-0.04864823818206787,-0.00543656127362056,-0.05367359586887362,0.10025312488952111,-0.20193268605708192,0.19105956350984082,Fabian Schär,D
371,1,0.40826672315597534,0.259794511633283,2.4156007804670203,0.10766353673969148,0.0487739796234877,0.47081504364307825,Jack Grealish,M
395,0,-0.07937584817409515,0.0029281523362307965,0.015616781024456374,0.13163852713553445,-0.25508336084941674,0.2609396655218783,Pierre-Emile Höjbjerg,M
401,0,-0.3083704896271229,-0.041236855893172095,-0.20033817720896407,0.21318560708192846,-0.4590806457737519,0.3766069339874077,Sofiane Boufal,F
428,0,-0.8886690363287926,-0.1283302244771983,-0.5325636310959825,0.24354640133622527,-0.6056811710961998,0.34902072214180324,Ismaïla Sarr,F
444,0,-0.060419246554374695,-0.023118979526329034,-0.24860073223431772,0.09356277337988333,-0.20650201535090035,0.1602640562982423,Tariq Lamptey,D
449,0,-0.08312153071165085,0.01383461530864198,0.11956121542645139,0.1147265162975661,-0.21102935663458758,0.2386985872518715,Aaron Mooy,M
453,1,0.25894944928586483,0.13726234395817602,0.5600824933929306,0.24144934020068987,-0.3359783628351761,0.6105030507515281,Alexis MacAllister,F
457,0,-0.26365571841597557,-0.05542551213214918,-0.31982487223416795,0.1738096025359189,-0.3960923331025502,0.28524130883825183,Alireza Jahanbakhsh,F
589,0,-0.20026646181941032,0.027846949368858658,0.16192014159065293,0.17133374706266846,-0.3079671948739715,0.36366109361168886,Neco Williams,D
649,0,-0.04696010798215866,0.004468255674603172,0.045987243048519234,0.10046092959620428,-0.19243516633395721,0.20137167768316358,Francisco Calvo,D
668,0,-0.03523865342140198,-0.003263455771604932,-0.030654483548611895,0.1052565802259348,-0.20956635301443716,0.20303944147122727,Przemyslaw Frankowski,F
754,0,-0.10711552947759628,4.5679141156463004e-4,0.007056128170678896,0.09518387294326149,-0.18610359955722788,0.18701718238035714,Kendall Waston,D
916,0,-0.0993284359574318,-0.016530738223733913,-0.1629884088058969,0.09738684735669434,-0.2074089590428548,0.174347482595387,Walker Zimmerman,D
926,0,-0.29638537019491196,-0.10116142463214912,-0.6287221147164379,0.16302052033265516,-0.4206816444841532,0.21835879521985496,Alistair Johnston,D
963,0,-0.7236162275075912,-0.16546489159171074,-0.823457991204465,0.20203376151509764,-0.5614510641613021,0.2305212809778806,Tajon Buchanan,F
1067,0,-0.11068010330200195,-0.006026106671075809,-0.05638541897881201,0.10998492462268661,-0.22159655893154157,0.20954434558938995,Brenden Aaronson,M
1225,0,-0.07543214969336987,0.033089731068279164,0.2377817702622143,0.13546238282780207,-0.23241653927421285,0.2985960014107712,Richie Laryea,D
1228,0,-0.0305758286267519,-0.019438160760267064,-0.1785161822252307,0.10880250883089443,-0.23269107806882014,0.19381475654828603,Jonathan Osorio,M
1257,0,-0.2989044561982155,0.030289502881708258,0.13839380384802313,0.20616015495210138,-0.37378440082441045,0.4343634065878269,In-beom Hwang,M
1287,0,-0.050306763499975204,0.006962213213025951,0.08175652297941575,0.08848577193862735,-0.16646989978668364,0.18039432621273555,José Cifuentes,M
1289,0,-0.04303399473428726,0.017214836909800958,0.17618656833362561,0.0966292475929642,-0.17217848837240884,0.20660816219201078,Mark-Anthony Kaye,M
1334,0,-0.49546151980757713,-0.11049729825081885,-0.5639724146958628,0.19866173228457912,-0.4998742935285939,0.27887969702695625,Weston McKennie,M
1336,2,1.271060235798359,0.3829733001568405,1.7962446832095784,0.2123956684546373,-0.03332221001424862,0.7992688103279296,Timothy Weah,F
1339,0,-0.04080689325928688,-0.016144772940287214,-0.16595244321487818,0.09804898103712083,-0.20832077577304403,0.1760312298924696,Tyler Adams,M
1363,0,-0.23963059857487679,-0.0652590899584278,-0.41574676554922624,0.15722594956539598,-0.3734219511066039,0.24290377118974835,Inaki Williams,F
1368,0,-0.2785306014120579,-0.002627264576719586,-0.020326025094424032,0.17023922350729714,-0.336296142651022,0.3310416134975828,Jose Gimenez,D
1377,0,-0.03224654495716095,-0.02055392775888135,-0.21677250314514898,0.09565087191870869,-0.20802963671955038,0.1669217812017877,Kieran Trippier,D
1380,0,-0.1327333115041256,0.0218632134171076,0.16069408778789435,0.1340544766229546,-0.24088356076388343,0.28460998759809863,Thomas Partey,M
1381,0,-0.1426212042570114,-0.07445091173784332,-0.7928824602322813,0.09372174399528936,-0.25814552996861045,0.10924370649292381,Marcos Llorente,M
1387,0,-0.5117227658629417,-0.02965270137377172,-0.167238861399009,0.18143873521081463,-0.3852726223869684,0.32596721963942493,Yannick Carrasco,F
1393,1,0.462109100073576,0.22775481343096474,0.8792979593923524,0.2579746652899802,-0.27787553053739644,0.7333851573993259,Joao Felix,F
1394,3,1.5019931867718697,0.5798274852374653,2.2940962252810424,0.2511743634476401,0.08752573288009069,1.07212923759484,Alvaro Morata,F
1406,1,0.46630703657865524,0.23707053541509202,1.4815481610513375,0.1594478035201696,-0.07544715948444039,0.5495882303146244,Pervis Estupinan,D
1513,0,-0.09093908593058586,0.032912248010833964,0.2365340493647344,0.13616444104254982,-0.2339700564325637,0.29979455245423164,Jordi Alba,D
1519,0,-0.10896791145205498,0.018154926042454,0.1287852010983388,0.1418416942398591,-0.2598547946676698,0.2961646467525778,Sergio Busquets,M
1522,1,0.9055229742079973,0.26116911581380714,1.8574033634099443,0.1405938041471312,-0.014394740314570054,0.5367329719421843,Frenkie de Jong,M
1531,4,1.194894190877676,0.4473599026310157,1.449458286431527,0.3046033547591097,-0.14966267269683936,1.0443824779588708,Lionel Messi,F
1532,0,-0.5943047888576984,-0.015294419280675169,-0.06638012944814559,0.24866829101430224,-0.5026842696687076,0.47209543110735724,Ousmane Dembele,F
1534,1,0.09313302487134933,0.07147080016880818,0.3259290993294159,0.2128146384530482,-0.3456458911991663,0.48858749153678266,Antoine Griezmann,F
1535,0,-0.48553307354450226,-0.06297506012534644,-0.3390463619672616,0.1861688509365591,-0.42786600796100227,0.3019158877103094,Luis Suarez,F
1536,0,-0.31300088763237,-0.03263986045414459,-0.23171710408175927,0.14019031860476597,-0.3074128849194859,0.24213316401119672,Martin Braithwaite,F
1545,0,-0.15338949859142303,0.010284298189720327,0.07427676186963127,0.138860820575725,-0.26188291013870063,0.28245150651814127,Mathí­as Olivera,D
1665,0,-0.148151695728302,-0.004122678686067006,-0.046667696201620604,0.08683450172856697,-0.17431830207405824,0.16607294470192424,Ante Budimir,F
1675,0,-0.3964560404419899,-0.005182474476568375,-0.02680861088823631,0.1720589828714609,-0.34241808090463177,0.332053131951495,Raphael Varane,D
1676,0,-0.38146282359957695,0.004089040695389297,0.01815327428577017,0.18763569139810235,-0.3636769144448913,0.3718549958356699,Eder Militao,D
1681,0,-0.21266889572143555,-0.021999451757999507,-0.11287704404798228,0.2028767733924141,-0.41963792760713114,0.37563902409113215,Achraf Hakimi,D
1683,1,0.5971548464149237,0.2507264536255986,1.057826619295115,0.23612747953282728,-0.2120834062587429,0.7135363135099401,Casemiro,M
1684,0,-0.437001496553421,-0.06280102748236335,-0.30264442705244066,0.20699002033313962,-0.46850146733531706,0.3428994123705903,Federico Valverde,M
1687,0,-0.29723747447133064,-0.003951189203829689,-0.024229824218518985,0.1985433316230256,-0.39309611918495985,0.38519374077730045,Luka Modric,M
1694,0,-0.0648597851395607,-0.026762247940917108,-0.2621970107761659,0.10457226112066464,-0.2317238797374198,0.1781993838555856,Eden Hazard,F
1695,2,0.45665351301431656,0.24826793750062978,0.9270670174818533,0.26467553437274766,-0.27049610986995554,0.7670319848712152,Vinícius Junior,F
1696,1,0.1515046637505293,0.10349340799760645,0.4138494197491518,0.24668216641352594,-0.3800036381729044,0.5869904541681173,Marco Asensio,F
1697,0,-0.5141270235180855,-0.1885773848607962,-0.8547366689916469,0.22251613370768142,-0.6247090069278518,0.24755423720625938,Rodrygo,F
1698,0,-0.06875468045473099,-0.005298768032249932,-0.05352549264720652,0.09550178483835246,-0.19248226631542076,0.1818847302509209,Gareth Bale,F
1702,0,-0.07557263225317001,-0.02566762816326531,-0.26702169558506283,0.09752109874275364,-0.21680898169906243,0.1654737253725318,Luka Jovic,F
1789,0,-0.30519208312034607,-0.10770114382023181,-0.5561334570110757,0.19411094788999816,-0.4881586016846282,0.27275631404416456,Jules Kounde,D
1810,3,1.561725914478302,0.41088344381771225,1.5076678468259168,0.2711299174489821,-0.12053119438229276,0.9422980820177173,Youssef En-Nesyri,F
1829,1,0.7623811140656471,0.2666688957524984,1.9658529058249539,0.1355423863815125,0.001005818444733908,0.5323319730602629,Carlos Soler,M
1830,0,-0.4355281852185726,-0.020702702108213605,-0.09687426378547816,0.23194471046603277,-0.47531433462163786,0.4339089304052106,Kang-in Lee,M
1836,0,-0.1322494074702263,0.013813174489795906,0.09880684342876421,0.14218196523470158,-0.2648634773702192,0.292489826349811,Maxi Gomez,F
1876,0,-0.04093928262591362,-0.00941606088057445,-0.08571540122476644,0.10981895020635374,-0.22466120328502778,0.20582908152387888,William Carvalho,M
1907,0,-0.12389654293656349,0.003668814125724361,0.021320519130440654,0.1412095785774175,-0.273101959886014,0.28043958813746267,Vitinha,M
1910,1,0.5912653356790543,0.17211518081128754,1.1388249534257147,0.15043563412002237,-0.12273866206395631,0.46696902368653137,Mohammed Salisu,D
1926,0,-0.13292554020881653,0.009185651301335319,0.08618586626116002,0.10126037628560937,-0.18928468621845906,0.20765598882112968,Thiago Silva,D
1931,0,-0.06728819012641907,0.018443938726379446,0.21151941460831464,0.0856451072284931,-0.14942047144146703,0.18630834889422593,Ethan Ampadu,D
1937,3,1.6926762014627457,0.523967470913958,2.260483242157098,0.23175507336949158,0.0697275271097545,0.9782074147181615,Kai Havertz,M
1938,1,0.47995365783572197,0.24034815136421409,0.8325242762895732,0.28685502037910804,-0.32188768857883765,0.8025839913072658,Hakim Ziyech,F
1950,1,0.035829804837703705,0.2654981045874276,1.2354012854317842,0.21429696866767914,-0.15452395400122348,0.6855201631760788,Ferran Torres,F
1957,0,-0.04725006967782974,0.011000705116127255,0.11620219953505284,0.0967489964649052,-0.17862732795508696,0.20062873818734145,Marko Grujic,M
1971,0,-0.326945424079895,-0.09040370066578485,-0.922982142981903,0.09700576210508309,-0.28053499439174767,0.099727593060178,Tim Ream,D
1977,0,-0.09356753528118134,0.003310842447089952,0.031127296073259293,0.09883560501182789,-0.1904069433760927,0.19702862827027262,André Zambo Anguissa,M
1991,2,0.19625985622406006,0.10985315437767695,0.43129158209544444,0.24867219075848307,-0.37754433950894983,0.5972506482643037,Aleksandar Mitrovic,F
2066,0,-0.05278101935982704,-0.02735373895250692,-0.2680956686358566,0.10286740248256174,-0.2289738478183279,0.17426636991331407,Ruben Dias,D
2073,0,-0.40288977697491646,-0.013861854896069555,-0.06696749830395662,0.23119183618094874,-0.46699785381072906,0.43927414401858994,Joachim Andersen,D
2074,0,-0.6142284404486418,-0.13672621130007553,-0.5888591676233318,0.2355305718665312,-0.5983661321584767,0.32491370955832566,Raphinha,M
2075,0,-0.21398288011550903,-0.04665331147455279,-0.4372174778402011,0.10715461285524881,-0.25667635267084044,0.16336972972173489,Facundo Pellistri,F
2077,0,-0.6768976226449013,-0.19691376718568918,-0.9882453450453684,0.19907129640800633,-0.5870935081453815,0.1932659737740032,Edinson Cavani,CF
2090,0,-0.3405819833278656,-0.12336925471592348,-0.8421593329935577,0.14686882502337287,-0.4112321517617343,0.16449364232988734,Hiroki Sakai,D
2094,0,-0.1939365193247795,-0.0036683963403879908,-0.02811025144707617,0.1402823813327731,-0.27862186375262327,0.27128507107184724,Junya Ito,M
2095,0,-0.5217229910194874,-0.09137789407029479,-0.4110458919442094,0.22373530040330325,-0.5298990828607691,0.3471432947201796,Daichi Kamada,M
2099,1,-0.3530139811336994,0.0653311505738221,0.26510135273563973,0.2369499281452434,-0.39909070859085494,0.5297530097384991,Takuma Asano,F
2106,0,-0.05237828567624092,8.409082514486588e-5,-0.0022725921781616447,0.09628149571270579,-0.18862764077175848,0.18879582242204823,Edson Alvarez,M
2108,1,0.6097801700234413,0.20682787154006033,1.1620885000113155,0.17801398274224445,-0.14207953463473877,0.5557352777148594,Uriel Antuna,RW
2111,1,0.44888082705438137,0.20085737275888133,0.8412453477922482,0.23721443526435934,-0.26408292035926295,0.6657976658770256,Hirving Lozano,F
2134,1,0.8211956545710564,0.24514091908289246,1.5255919581643118,0.16099762251233726,-0.07041442104128856,0.5606962592070734,Moises Caicedo,M
2144,0,-0.059956397861242294,0.0044537323513479474,0.0458788750926996,0.10141754019613167,-0.19432464643307013,0.203232111135766,Iliman Ndiaye,M
3299,0,-0.07791496068239212,-0.029181937299067772,-0.27443418605719183,0.10629893208871286,-0.23752784419294495,0.17916396959480943,César Montes,D
3301,0,-0.31001511961221695,-0.03193382566452509,-0.21547989043872431,0.1512918031935157,-0.3284657599238158,0.2645981085947657,Héctor Moreno,LCB
3303,0,-0.2674441635608673,-0.030548165112748788,-0.29229242752744794,0.1045439055871564,-0.23545422006357533,0.17435788983807773,Jesús Gallardo,LB
3314,0,-0.047455888241529465,0.006567264808515999,0.06437387691740473,0.1040701818431509,-0.19741029160405976,0.21054482122109175,Rogelio Funes Mori,CF
3315,0,-0.10029787570238113,-0.014047516926807769,-0.14197736804875488,0.09871372548286236,-0.20752641887321802,0.17943138501960246,Vincent Janssen,F
3316,0,-0.06042720377445221,0.005495548595364072,0.06235524670532495,0.09055560149381149,-0.17199343033250644,0.1829845275232346,Joel Campbell,F
3352,0,-0.047356016933918,-0.039109594072814315,-0.41059841298203825,0.09528107884373417,-0.22586050860653328,0.14764132046090467,Jorge Sánchez,D
3367,1,0.07875047624111176,0.17496925855253231,0.8637281217844893,0.20207156799077855,-0.22109101470939363,0.5710295318144583,Henry Martín,CF
3387,0,-0.7660031244158745,-0.2783399840262031,-1.4395853341836915,0.1939380145306599,-0.6584584925062964,0.1017785244538903,Orbelín Pineda,F
3414,0,-0.7452585138380527,-0.003939766895313734,-0.020968811111435393,0.2842503899330956,-0.561070531164181,0.5531909973735536,Alexis Vega,CF
3455,1,0.37807529233396053,0.1976688686803981,0.7280166623019158,0.2710520114532147,-0.3335930737679027,0.728930811128699,Luis Chávez,M
3460,0,-0.1954527646303177,-0.011938083704333611,-0.06770212851622194,0.1764891372926733,-0.3578567927979733,0.333980625389306,Romario Ibarra,LW
3519,0,-0.6376647129654884,-0.27296969613063726,-1.522485120422909,0.1791465826855536,-0.6240969981943223,0.07815760593304782,Michael Estrada,F
3734,0,-0.47285979986190796,-0.10260120272801723,-0.6438742522488557,0.1600647689657431,-0.41632814990087363,0.2111257444448392,Félix Torres,RCB
3848,0,-0.04873746261000633,1.3839595616024395e-4,-0.0027842062387708403,0.11158764312902175,-0.21857338457672237,0.21885017648904287,Abdou Diallo,D
3856,0,-0.04267135635018349,0.018282535601536917,0.18628320362387973,0.0973978757959459,-0.17261730095851704,0.20918237216159088,Leandro Paredes,M
3858,0,-0.41457919776439667,-0.09212410293839761,-0.5440312630837723,0.16970735959973832,-0.4247505277538847,0.24050232187708948,Idrissa Gueye,M
3865,0,-1.2559442184865475,-0.24366132225056683,-0.8432200565103553,0.2917264473614369,-0.8154451590789831,0.32812251457784947,Neymar,F
3867,0,-0.06119396537542343,-0.023211941781305093,-0.21185370065600106,0.1107091986158758,-0.24020197106842167,0.1937780875058115,Pablo Sarabia,F
3868,1,0.3558009844273329,0.12666416256235835,0.5226862101851696,0.23927851332191935,-0.3423217235486036,0.5956500486733203,Angel Di Maria,F
3870,6,2.25339993275702,0.7079196723494589,2.0042593608241495,0.34970779606977326,0.02249239205270326,1.3933469526462146,Kylian Mbappé,F
3878,0,-0.17744988203048706,-0.03263653459876544,-0.29064789649302336,0.11155161961441137,-0.2512777090430117,0.18600463984548085,Axel Disasi,D
3880,1,0.7535817660391331,0.36693957075522793,2.3286133319263973,0.15731349323741892,0.05860512400988688,0.6752740175005689,Strahinja Pavlovic,D
3888,1,0.5562561545521021,0.2674029623299319,1.0722468310871833,0.2466989594104165,-0.21612699811448444,0.7509329227743482,Aurélien Tchouaméni,M
3890,0,-0.2201245203614235,-0.05096968015117157,-0.2430170866464913,0.2108428378807851,-0.46422164239751035,0.36228228209516716,Youssouf Fofana,M
3895,0,-0.056837085634469986,-0.01675041427059713,-0.16482114164923298,0.10336980263114684,-0.21935522742764493,0.1858543988864507,Ismail Jakobs,M
3903,0,-0.1172688640654087,-0.005028207952254972,-0.043415500558248804,0.1365664626644991,-0.2726984747746732,0.2626420588701633,Krepin Diatta,F
3924,0,-0.9523478411138058,-0.3474696450075586,-1.5192169189981133,0.22942698084509028,-0.7971465274639356,0.10220723744881832,Bruno Guimaraes,M
3930,1,0.6167740114033222,0.30695745947593867,1.5451908607877467,0.1982380052205164,-0.0815890307562735,0.6955039497081508,Lucas Paquetá,F
3934,0,-0.1961865872144699,-0.01224571576215669,-0.0829178120162958,0.14829410597885834,-0.3029021634807191,0.27841073195640564,Karl Toko Ekambi,F
3965,0,-1.1891210190951824,-0.2307610209971025,-0.9039646989796097,0.2565884784880507,-0.7336744388336819,0.2721523968394769,Jonathan David,F
3978,0,-0.16075871884822845,-0.023129643039808478,-0.11306154795466172,0.21023782039379388,-0.43519577101164447,0.38893648493202754,Pape Gueye,M
3989,0,-0.07234019227325916,-0.0780502551732174,-0.5606719794543542,0.13915965533781774,-0.35080317963534013,0.19470266928890534,Nemanja Radonjic,F
3994,0,-0.10595174320042133,-0.037513715979465866,-0.24672909322578002,0.15203935894573634,-0.33551085951310905,0.26048342755417736,Arkadiusz Milik,F
3996,1,0.5473989434540272,0.29427524929579224,1.514489941076556,0.19422621762965891,-0.08640813725833923,0.6749586358499238,Bamba Dieng,F
4002,0,-0.22460630536079407,-0.016151577993827198,-0.17514488900277483,0.09516570476665022,-0.2026763593364616,0.17037320334880723,Nayef Aguerd,D
4020,0,-0.06262365728616714,0.008428914324137064,0.07252992400156158,0.11552611566495122,-0.21800227237916733,0.23486010102744145,Kamaldeen Sulemana,F
4053,0,-0.6984784305095673,-0.04695613900667675,-0.2838152204942327,0.16648928037956962,-0.37327512855063316,0.2793628505372797,Kasper Dolberg,F
4105,1,0.47419678047299385,0.1507392992416223,0.7142772795469843,0.21053935763007953,-0.26191784171333354,0.5633964401965782,Wahbi Khazri,F
4142,0,-0.17091379687190056,-0.0023576940753338277,-0.017831132151607313,0.14761153379782715,-0.29167630031907504,0.2869609121684074,Dylan Bronn,D
4152,0,-0.13458991795778275,-0.08238536504598135,-0.39913853924934556,0.2070668359866412,-0.48823636357979805,0.3234656334878354,Pape Sarr,M
4174,1,0.9284272864460945,0.36438780135676496,3.4898870199130383,0.10430293692738155,0.15995404497909713,0.5688215577344328,Jean-Charles Castelletto,D
4194,1,0.30162499845027924,0.16949400315822613,0.7966497884161817,0.2125194578923694,-0.24704413431081787,0.5860321406272702,Randal Kolo Muani,F
4207,0,-0.0763682872056961,-0.0480318333818342,-0.42932509108996403,0.11241983885321162,-0.268374717534129,0.17231105077046058,Christopher Wooh,D
4280,0,-0.05191399157047272,6.927357816830512e-4,0.002656838446202289,0.10539332754935338,-0.20587818621504955,0.20726365777841566,Ui-jo Hwang,F
4324,0,-0.3599478341639042,-0.007525584012345642,-0.039104048182936745,0.23062882911202648,-0.45955808907191753,0.4445069210472262,Azzedine Ounahi,M
4404,0,-0.09986232593655586,-0.005279497894935754,-0.04132941441292057,0.13616471892639515,-0.2721623469906702,0.2616033512007987,Alidu Seidu,D
4408,0,-0.06087948754429817,0.019009639705215436,0.16767626068316674,0.11339363873790366,-0.20324189222107572,0.2412611716315066,Salis Abdul Samed,M
4498,0,-0.4826919287443161,-0.055997801167170576,-0.3697234250009492,0.15301709435659303,-0.3559113061060929,0.24391570377175176,Amadou Onana,M
4566,0,-0.2002447135746479,-0.007323238192239852,-0.061132627289707024,0.1275711335934626,-0.2573626600354265,0.24271618365094683,Rubén Vargas,F
4590,0,-0.050626903772354126,-0.029085668873141853,-0.27407209999264603,0.10689238189364585,-0.2385947373846877,0.180423399638404,Exequiel Palacios,M
4606,0,-0.14310835301876068,0.016918790440287233,0.15171811403841937,0.10909514069387874,-0.1969076853197151,0.23074526620028957,Dayot Upamecano,D
4608,0,-0.15005089342594147,-0.03614868393927942,-0.3388360767184272,0.10753921035602314,-0.24692553623708477,0.17462816835852593,Niklas Süle,D
4611,1,0.6524221152067184,0.3167471258402621,1.82850581341291,0.172946972223221,-0.02222893971725104,0.6557231913977752,Alphonso Davies,D
4615,0,-0.04482752084732056,-0.00424938022738725,-0.044659751439768455,0.09019118727048032,-0.18102410727752868,0.1725253468227542,Josip Stanisic,D
4616,0,-0.5076361894607544,0.005254486501637688,0.016515108928355123,0.23556497664728432,-0.4564528677270396,0.46696184073031494,Joshua Kimmich,M
4618,0,-0.46045253053307533,-0.09403999126228273,-0.5046719595826334,0.18949888010257623,-0.46545779626333217,0.2773778137387667,Leon Goretzka,M
4621,0,-1.1560669727623463,-0.15685467138636938,-0.5338706062965604,0.30041769264819973,-0.7456733489768408,0.4319640062041021,Jamal Musiala,F
4622,0,-0.2084905207157135,-0.04323054690665157,-0.3966062220883715,0.10969950630091731,-0.2582415792564495,0.17178048544314636,Kingsley Coman,F
4623,1,0.012562638148665428,0.1650449626738474,0.5032529326230838,0.32247948218053907,-0.46701482240000913,0.7971047477477039,Serge Gnabry,F
4624,0,-0.6449496895074844,-0.2688484968610138,-1.4918127290936145,0.1807427275993324,-0.6231042429557053,0.0854072492336777,Thomas Müller,F
4625,1,-0.12655063346028328,0.04671215046611248,0.16276746561647248,0.2745890374796436,-0.4914823629939889,0.5849066639262138,Robert Lewandowski,F
4626,1,0.44191600382328033,0.21274502167674506,1.0853288811704938,0.19490367063227337,-0.16926617276251074,0.5947562161160008,Eric Maxim Choupo-Moting,F
4661,1,0.6746731139719486,0.22431667991874538,1.156233821006755,0.19425623186855437,-0.15642553454362118,0.6050588943811119,Manuel Akanji,D
4666,1,0.7611730080097914,0.2161107473803225,1.2741238760261009,0.16897295047353325,-0.11507623554780266,0.5472977303084476,Raphaël Guerreiro,D
4669,0,-0.10153132304549217,0.0019687829825633992,0.011654876916577642,0.15134253511579362,-0.2946625858443921,0.29860015180951893,Thomas Meunier,D
4674,0,-0.0588093027472496,-0.003220033999118153,-0.036053163790800626,0.10099213489651039,-0.20116461839627853,0.1947245503980422,Axel Witsel,M
4677,1,0.6820261403918266,0.2749938442523306,1.5377294151525343,0.1783187873560123,-0.07451097896545356,0.6244986674701147,Jude Bellingham,M
4681,0,-0.11860575526952744,-0.013373024408541193,-0.10591508288039814,0.12750157644413163,-0.2632761142390392,0.2365300654219568,Giovanni Reyna,F
4695,0,-0.16649800539016724,0.015875079149659892,0.13589178834241442,0.11618398964311992,-0.21184554055085517,0.24359569885017493,Nico Elvedi,D
4703,0,-0.09834667295217514,-0.0032155501442428813,-0.03784250197838135,0.0822659692791616,-0.1644568499313996,0.15802574964291385,Denis Zakaria,M
4712,0,-0.05874146893620491,-0.007187631963970772,-0.07749108268850163,0.09940007354028937,-0.20201177610293794,0.1876365121749964,Marcus Thuram,F
4713,0,-0.2570631802082062,-0.09177777483497107,-0.9505240953685872,0.09677709986339193,-0.28146089056721924,0.09790534089727712,Jonas Hofmann,F
4717,2,0.6703983321785927,0.17763519844104336,0.6807458594075256,0.2578916244371699,-0.3278323854558096,0.6831027823378963,Breel Embolo,F
4732,0,-0.16924410313367844,-0.024076326820987655,-0.16616783090843562,0.14887957314425465,-0.31588029018372676,0.26772763654175147,Djibril Sow,M
4734,0,-0.07566031813621521,-0.04441811645565633,-0.30697244751015623,0.14535265598146657,-0.32930932217933084,0.24047308926801816,Filip Kostic,M
4737,0,-0.3220701776444912,-0.02047546077727386,-0.11978939220367145,0.17719525922827034,-0.36777816886468373,0.326827247310136,Jesper Lindström,F
4739,0,-0.05316692218184471,0.010259505148652055,0.10166541999856427,0.10016134149998161,-0.1860567241913119,0.20657573448861602,Ajdin Hrustic,F
4758,0,-0.0856478326022625,0.014112048338372403,0.09558682880607498,0.14062105553666537,-0.2615052205134917,0.28972931719023653,Ellyes Skhiri,M
4795,0,-0.070320263504982,0.006057541806500378,0.0556364183357232,0.10724772906084748,-0.20414800715276069,0.21626309076576142,Woo-yeong Jeong,F
