shooter,number_of_shots,non_penalty_goals_scored,GAX,rGAX,tstat,sd.V1,ci_lower,ci_upper,shooter_name,shooter_position_type
1,10,1,-0.002758815884590149,-8.661063977072612e-4,-0.008332905295052826,0.13403718157151798,-0.26357898227788246,0.261846769482468,Harry Kane,CF
20,6,0,-0.6189364157617092,-0.1121336873841018,-0.654355967332076,0.17116593105075079,-0.4476189122435733,0.22335153747536973,Ilkay Gündogan,M
21,6,1,0.07038473710417747,0.1533427725163768,0.6921137800009236,0.22130365385582254,-0.2804123890410354,0.587097934073789,Phil Foden,M
22,6,0,-0.49556658044457436,-0.09005489983560097,-0.4776982297342378,0.1879512892087737,-0.4584394266847974,0.2783296270135954,Kevin De Bruyne,M
83,10,0,-1.1098678037524223,-0.0699186244035022,-0.32012899176698395,0.22935124842138996,-0.5194470713094265,0.3796098225024221,Heung-min Son,F
90,6,1,0.5672244355082512,0.26979598216994216,1.2020997620365204,0.2228553977490337,-0.16700059741816392,0.7065925617580482,Antonio Rüdiger,D
107,7,1,0.15946374088525772,0.12562962568405125,0.6033804989856116,0.20439454097036167,-0.27498367461785755,0.5262429259859601,Christian Pulisic,F
112,7,1,0.035009488463401794,-8.357256676734301e-5,-0.0019432034929146975,0.2148095697627114,-0.4211103293016817,0.420943184168147,Michy Batshuayi,F
113,18,4,0.7279228679835796,0.3192249191962711,1.1435162739186921,0.2772973458633462,-0.2242778786958874,0.8627277170884295,Olivier Giroud,F
118,5,0,-0.625274308025837,-0.018370954256109896,-0.09348381016252248,0.21118972548393591,-0.4323028162046243,0.3955609076924045,Harry Maguire,D
133,7,0,-0.4261084832251072,-0.01661314159863947,-0.09090675039703343,0.2007394687404509,-0.41006250032992325,0.3768362171326443,Bruno Fernandes,M
136,11,3,1.895327240228653,0.5368857624124466,2.1353237917576844,0.250518290202008,0.04586991361651088,1.0279016112083823,Marcus Rashford,F
157,7,0,-0.4068288095295429,-0.03167142584719069,-0.15364282280016694,0.20900045714866927,-0.44131232185858243,0.37796947016420107,Granit Xhaka,M
162,5,0,-0.5526335053145885,-0.06725061754094223,-0.34108886391481397,0.2005807187797718,-0.46038882634929496,0.32588759126741046,Gabriel Martinelli,F
163,7,3,1.8949873372912407,0.49780016205971284,2.1293601031680662,0.23304445544788893,0.04103302938185055,0.9545672947375752,Bukayo Saka,M
195,7,3,1.7723522894084454,0.4193457855391787,1.8885287654433445,0.22146137870200167,-0.014718516716744567,0.8534100877951019,Richarlison,F
401,6,0,-0.3083704896271229,-0.04128102537729902,-0.2041833244551677,0.21238471455750105,-0.45755506591000106,0.37499301515540306,Sofiane Boufal,F
428,9,0,-0.8886690363287926,-0.11631218023494588,-0.48187563101266284,0.24434110282747531,-0.5952207417767975,0.36259638130690575,Ismaïla Sarr,F
453,8,1,0.25894944928586483,0.1751910327928948,0.7385613291784909,0.23260523462623386,-0.28071522707452357,0.6310972926603131,Alexis MacAllister,F
963,5,0,-0.7236162275075912,-0.2238887703470649,-1.099559933659151,0.20455457428383725,-0.6248157359433859,0.17703819524925613,Tajon Buchanan,F
1257,6,0,-0.2989044561982155,0.047856261370961516,0.22615383798623911,0.2017092749417941,-0.34749391751495495,0.44320644025687794,In-beom Hwang,M
1334,5,0,-0.49546151980757713,-0.09806177594797176,-0.49675704862904696,0.1985709721288744,-0.4872608813205656,0.29113732942462206,Weston McKennie,M
1336,6,2,1.271060235798359,0.362829322431343,1.7552733585247995,0.20577987293603453,-0.040499228523284636,0.7661578733859706,Timothy Weah,F
1393,10,1,0.462109100073576,0.22366054280675227,0.8836654545838711,0.2501301446494891,-0.26659454070624633,0.7139156263197508,Joao Felix,F
1394,9,3,1.5019931867718697,0.585187013197909,2.2777137817519706,0.25545124171661987,0.08450257943333406,1.085871446962484,Alvaro Morata,F
1531,24,4,1.194894190877676,0.397358019940161,1.4115592488889863,0.27600196709661046,-0.14360583556919543,0.9383218754495175,Lionel Messi,F
1532,8,0,-0.5943047888576984,-0.013218845848450511,-0.061973984710353106,0.24657403316096235,-0.4965039508439367,0.4700662591470357,Ousmane Dembele,F
1534,7,1,0.09313302487134933,0.051601933844797346,0.22908098588446055,0.21973296585310573,-0.3790746792272899,0.48227854691688454,Antoine Griezmann,F
1676,5,0,-0.38146282359957695,0.010590668033509703,0.05239023276468931,0.18771976134157053,-0.35734006419596853,0.378521400262988,Eder Militao,D
1683,8,1,0.5971548464149237,0.20599944469198786,0.9029015946961793,0.22589221027387837,-0.23674928744481374,0.6487481768287895,Casemiro,M
1684,6,0,-0.437001496553421,-0.10042367882653062,-0.4656412038178048,0.21532816409730876,-0.5224668804572558,0.32161952280419454,Federico Valverde,M
1687,6,0,-0.29723747447133064,-0.016610498931090976,-0.08974438724186813,0.19625832448148703,-0.40127681491480555,0.36805581705262364,Luka Modric,M
1695,10,2,0.45665351301431656,0.25277738752834467,0.886850181066221,0.282365161703096,-0.3006583294097235,0.8062131044664128,Vinícius Junior,F
1696,10,1,0.1515046637505293,0.10077166769085419,0.4067202743939275,0.24465509669850183,-0.3787523218382094,0.5802956572199177,Marco Asensio,F
1697,6,0,-0.5141270235180855,-0.18697357854245406,-0.806005217490148,0.23318413515679398,-0.6440144834497703,0.27006732636486214,Rodrygo,F
1810,10,3,1.561725914478302,0.42600318875283444,1.6646331682734234,0.2540343352667271,-0.07190410836995065,0.9239104858756195,Youssef En-Nesyri,F
1830,6,0,-0.4355281852185726,-0.03021047186633913,-0.13554208816927396,0.2352051125815376,-0.4912124925261528,0.43079154879347453,Kang-in Lee,M
